n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
120,0.4966773595345649,0.329652288708855,0.6549522358144216,0.74995517059115,78.71030588905462,52.12795168318944,2.0337885199815977,0.5638317208914296,120,-3.9579997305943215,110.0,57.41553916299017,12.689210011973046,42.571088090131525,32115,0.0013255826900243,33,2033,1192.659004688263
130,0.2295746075065568,0.5045918333417839,0.6549522358144216,0.3466448804860298,84.19330614444053,55.759211518395055,1.8298438995988824,0.6548261129378177,130,-3.9579997305943215,120.0,69.5940446209861,13.130248512956314,51.83190374309197,37335,0.0013882925871994,33,2033,1192.659004688263
140,0.1487207799933705,0.5575472284456989,0.6549522358144216,0.2245601008165446,87.0493310509534,57.650688455894695,1.570558222412503,0.936463293168633,140,-3.9579997305943215,130.0,78.46030185604468,13.054188859008718,61.04541353712557,42536,0.0014351470175175,33,2033,1192.659004688263
150,0.1449320272568711,0.5600286805214172,0.6549522358144216,0.2188392950453861,89.26632803026305,59.1189524921459,1.4139385567578666,0.92022456048144,150,-3.4859379716793604,140.0,87.75910135201411,16.54655707697384,73.700368907128,48046,0.0015339543126821,33,2033,1192.659004688263
160,0.1449320272568711,0.5600286805214172,0.6549522358144216,0.2188392950453861,91.45472098071691,60.56827276471461,1.4139385567578666,0.92022456048144,160,-3.4859379716793604,150.0,107.73950519500067,14.91151640797034,84.78553217364242,53266,0.0015917382978568,33,2033,1192.659004688263
170,0.1449320272568711,0.5600286805214172,0.6549522358144216,0.2188392950453861,93.64311393117076,62.017593037283326,1.4139385567578666,0.92022456048144,170,-3.4859379716793604,160.0,87.13157982897246,11.544961199979298,93.12721085187512,57322,0.0016246329655607,33,2033,1192.659004688263
180,0.144217060312635,0.560496949720078,0.6549522358144216,0.2177597347506828,95.82610908015111,63.46333847513085,1.2833814368430851,0.984998654874707,180,-3.4859379716793604,170.0,92.11515469104052,10.997459705977237,101.16926928411704,60998,0.0016585669904606,33,2033,1192.659004688263
190,0.1407179329143287,0.5627887110329982,0.6549522358144216,0.2124762471212566,97.9772889895108,64.88801344126567,1.173937241419988,1.0368135633185862,190,-3.4859379716793604,180.0,72.57293541403487,17.04535016400041,114.27681202365784,66306,0.0017234761865239,33,2033,1192.659004688263
200,0.1381367671738325,0.5644792513057438,0.6549522358144216,0.2085788305064709,100.08256437764943,66.28228694170647,0.9934055262776778,1.0450561263409748,200,-3.4859379716793604,190.0,82.63415358995553,17.334451128030196,127.65079902211436,71561,0.0017838040136682,33,2033,1192.659004688263
30,0.6313422431921302,0.2414532220716436,0.6549522358144216,1.0,0.0,0.0,3.444777567571002,0.6517924329439684,30,-3.4853123833512667,,,,0.0,0,,34,2034,1081.5656294822693
40,0.6023501466861434,0.2604416604991872,0.6549522358144216,0.9540786367162764,9.770393183581383,6.168461949391368,3.789687722341641,0.7751983041839032,40,-3.4853123833512667,30.0,27.35378234903328,5.778743996983394,2.863772366545163,3673,0.000779682103606,34,2034,1081.5656294822693
50,0.6023501466861434,0.2604416604991872,0.6549522358144216,0.9540786367162764,19.31117955074415,12.191963416252802,3.789687722341641,0.7751983041839032,50,-3.4853123833512667,40.0,23.40078730997629,8.010288009012584,7.013682179385796,8856,0.0007919695324509,34,2034,1081.5656294822693
60,0.602347394172312,0.2604434632642752,0.6549522358144216,0.9540742769354108,28.85194411900259,18.21545112054508,3.787485472393346,0.8099290465668144,60,-3.4853123833512667,50.0,12.642493436054792,7.0246176239452325,10.879401529498864,12937,0.0008409524255622,34,2034,1081.5656294822693
70,0.5721332467391107,0.2802322866788769,0.6549522358144216,0.9062172742415384,38.15340187488734,24.087854325102192,2.9123280124083526,0.6577265567587732,70,-3.4853123833512667,60.0,12.933390900027009,7.242399114998989,15.150943257031033,16756,0.0009042100296628,34,2034,1081.5656294822693
80,0.3735749962888752,0.4102784567506585,0.6549522358144216,0.5917155082163397,45.64306578717672,28.816395540242123,2.4476298921429214,0.912411761010841,80,-3.4853123833512667,70.0,16.125962227000855,10.105300458963027,21.45709428662667,22002,0.0009752338099548,34,2034,1081.5656294822693
90,0.3715079771150106,0.4116322555800524,0.6549522358144216,0.5884415008199495,51.54385083235817,32.54181040726155,1.931662961668835,0.8753271582395001,90,-7.353875532110535,80.0,20.52598214696627,9.042259011999704,27.41534031409537,25921,0.0010576497941474,34,2034,1081.5656294822693
100,0.3186716696723564,0.446237513271797,0.6549522358144216,0.5047526489929143,57.009821581422486,35.992708641198384,1.6397209500767909,0.8413961645392307,100,-7.353875532110535,90.0,28.527519199997187,10.762330899015067,34.34521388227586,31114,0.0011038508029271,34,2034,1081.5656294822693
110,0.3048879257433052,0.4552652071760225,0.6549522358144216,0.4829202053734929,61.94818585325452,39.110506618276695,1.3682723394184628,0.7710917070270383,110,-7.803296184469168,100.0,34.18733213597443,9.949694354028908,41.01351581362542,35261,0.001163141028718,34,2034,1081.5656294822693
120,0.3048879257433052,0.4552652071760225,0.6549522358144216,0.4829202053734929,66.77738790698945,42.15938587570975,1.3682723394184628,0.7710917070270383,120,-7.803296184469168,110.0,40.97003064199816,13.288435417052824,50.464117550465744,40606,0.0012427748990411,34,2034,1081.5656294822693
130,0.3007533128390108,0.4579731811419172,0.6549522358144216,0.4763712805250789,71.57384533648231,45.18759206862133,1.4388448973434842,0.6888292917039278,130,-7.803296184469168,120.0,48.46297883702209,11.839722434990108,58.6783808094915,45335,0.0012943284616629,34,2034,1081.5656294822693
140,0.3000386620707805,0.4584412432603962,0.6549522358144216,0.4752393259062704,76.33189836863906,48.19155194317028,1.4290452173074253,0.7957093795291652,140,-7.803296184469168,130.0,53.85000542097259,14.293574656010604,69.12428409594577,50646,0.0013648517967054,34,2034,1081.5656294822693
150,0.2981415827367915,0.4596837396117096,0.6549522358144216,0.4722344908038429,81.06926745218962,51.18245316720815,1.2331470914696236,0.7340829847473009,150,-7.803296184469168,140.0,66.66496423498029,12.93317182001192,78.54236588283675,55237,0.0014219158513828,34,2034,1081.5656294822693
160,0.2972601462766017,0.4602610383920393,0.6549522358144216,0.4708383598309918,85.7846317053638,54.15946181227511,1.2284347993164324,0.6955346782772888,160,-7.803296184469168,150.0,79.11599454202224,8.949642246996518,84.74798281001858,58420,0.0014506672853478,34,2034,1081.5656294822693
170,0.2953818159121447,0.4614912550638385,0.6549522358144216,0.4678632217268789,90.47813961315316,57.12267162321884,1.1915415191486771,0.792603315191683,170,-7.803296184469168,160.0,82.63225551898358,16.258431271009613,97.06365422852105,63756,0.0015224238382037,34,2034,1081.5656294822693
180,0.1651499077020493,0.546786934520419,0.6549522358144216,0.2615853912563093,94.12538267806907,59.42533024128981,1.1116488330371237,0.920161508212238,180,-3.849698086925433,170.0,93.10539854702074,17.826763693999965,110.96630907640792,69205,0.0016034435239709,34,2034,1081.5656294822693
190,0.1633795626814229,0.5479464259498412,0.6549522358144216,0.2587812940495782,96.72721610459853,61.067977593207175,1.0211053752862285,0.9565231352661056,190,-3.849698086925433,180.0,111.64273742900696,14.131016541970894,121.62155627534958,73731,0.0016495308116714,34,2034,1081.5656294822693
200,0.1609848215344609,0.5495148670182408,0.6549522358144216,0.2549881989846036,99.29606356976944,62.68979951428659,1.0230290458954134,0.9440459753495254,200,-3.849698086925433,190.0,125.49531873402884,13.788306097965688,132.39558955316895,77672,0.0017045471927228,34,2034,1081.5656294822693
30,0.498290853750883,0.3285955270644038,0.6549522358144216,1.0,0.0,0.0,4.352417453718774,0.9053348819076756,30,-3.7135195325632817,,,,0.0,0,,35,2035,1029.320669412613
40,0.4968716289570731,0.3295250515162328,0.6549522358144216,0.9971518144811876,9.98575907240594,4.9758124135397805,2.9068142224017275,0.7639243584597266,40,-3.7135195325632817,30.0,28.09430836897809,6.373698206967674,3.5051087815663777,3411,0.0010275897923091,35,2035,1029.320669412613
50,0.4914749448888875,0.333059621812675,0.6549522358144216,0.9863214249053766,19.90312526933876,9.917545282769584,2.519883479093824,0.7300217634805533,50,-3.7135195325632817,40.0,24.30866386601701,6.554490156995598,7.613864571787417,6236,0.0012209532668036,35,2035,1029.320669412613
