n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
300,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,169.1927891644613,105.47148632612952,0.7407820464942833,0.5565037465686115,300,8.4395016333207,290.0,,,0.002802375704050064,1.2831087820231915,1.9307647128589451,27891,6.922536706675792e-05,35,2035,171.86828804016113
310,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,176.75243312146887,110.18402099252658,0.7407820464942833,0.5565037465686115,310,8.4395016333207,300.0,,,0.0027316282503306866,1.2918897569179535,2.0321168680675328,29307,6.933895888584751e-05,35,2035,171.86828804016113
320,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,184.31207707847645,114.89655565892365,0.7407820464942833,0.5565037465686115,320,8.4395016333207,310.0,,,0.002804975025355816,1.2838352927938104,2.1276300624012947,30693,6.931971662598295e-05,35,2035,171.86828804016113
330,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,191.87172103548403,119.60909032532071,0.7407820464942833,0.5565037465686115,330,8.4395016333207,320.0,,,0.002648887224495411,1.2985292770899832,2.2291963128373027,32109,6.942590279477102e-05,35,2035,171.86828804016113
340,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,199.4313649924916,124.32162499171777,0.7407820464942833,0.5565037465686115,340,8.4395016333207,330.0,,,0.0026659900322556496,1.3281150870025158,2.3303828020580113,33525,6.951179126198393e-05,35,2035,171.86828804016113
350,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,206.9910089494992,129.03415965811482,0.7407820464942833,0.5565037465686115,350,8.4395016333207,340.0,,,0.0026102871634066105,1.3163695810362697,2.431423907633871,34941,6.958655755799407e-05,35,2035,171.86828804016113
360,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,214.55065290650677,133.74669432451188,0.7407820464942833,0.5565037465686115,360,8.4395016333207,350.0,,,0.002827779855579138,1.3049681931734085,2.5329459202475846,36357,6.966872734954986e-05,35,2035,171.86828804016113
370,0.47125346663970585,0.4257326276576048,0.8051733690847775,0.755964395700758,222.11029686351435,138.45922899090894,0.7407820464942833,0.5565037465686115,370,8.4395016333207,360.0,,,0.0028207357972860336,1.6376577829942107,2.6335087809711695,37763,6.973780634407143e-05,35,2035,171.86828804016113
380,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,229.66247528691582,143.16710978919767,0.7407820464942833,0.5998294891688424,380,8.4395016333207,370.0,,,0.0029131537303328514,1.3270124518312514,2.736720415763557,39179,6.985171688311486e-05,35,2035,171.86828804016113
390,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,237.2071881767112,147.87033671937806,0.7407820464942833,0.5998294891688424,390,8.4395016333207,380.0,,,0.0030062212608754635,1.341203005053103,2.836492749862373,40585,6.989017493808975e-05,35,2035,171.86828804016113
400,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,244.7519010665066,152.57356364955845,0.7407820464942833,0.5998294891688424,400,8.4395016333207,390.0,,,0.0027925572358071804,1.3127720169723034,2.93819017149508,42001,6.995524324409134e-05,35,2035,171.86828804016113
410,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,252.296613956302,157.27679057973884,0.7407820464942833,0.5998294891688424,410,8.4395016333207,400.0,,,0.0028377333655953407,1.3224358689039946,3.0379751794971526,43407,6.99881396893854e-05,35,2035,171.86828804016113
420,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,259.8413268460974,161.98001750991924,0.7407820464942833,0.5998294891688424,420,8.4395016333207,410.0,,,0.003196918871253729,1.3476908570155501,3.1392005821689963,44823,7.00354858480913e-05,35,2035,171.86828804016113
430,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,267.3860397358928,166.68324444009963,0.7407820464942833,0.5998294891688424,430,8.4395016333207,420.0,,,0.002862385008484125,1.340193785727024,3.236718671862036,46218,7.003156068765494e-05,35,2035,171.86828804016113
440,0.470322693018039,0.42648206179041753,0.8051733690847775,0.7544712889795389,274.93075262568817,171.38647137028002,0.7407820464942833,0.5998294891688424,440,8.4395016333207,430.0,,,0.0027856831438839436,1.3007169920019805,3.2934783031232655,47433,6.943432427051348e-05,35,2035,171.86828804016113
