n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
160,0.1804366894496722,0.5367748226364063,0.6549522358144216,0.3610046928505976,90.4775827984355,45.22233597753988,1.4859539328413545,0.9881426235939936,160,-3.491220255252267,150.0,36.70281218400487,10.36893404500006,67.0579206419352,60380,0.0011105982219598,3,55,735.3374526500702
170,0.1710554104950774,0.542919112262517,0.6549522358144216,0.3422353076558315,93.99378280096764,46.979796477263626,1.4868484473837844,1.036343579913126,170,-3.491220255252267,160.0,54.94598701900395,13.32137456700002,77.55910652080638,65973,0.0011756189125976,3,55,735.3374526500702
180,0.165824715213676,0.5463449678319348,0.6549522358144216,0.3317701104211856,97.36380989135272,48.6641971058074,0.9207865438714395,0.9898679429199614,180,-3.491220255252267,170.0,51.75080865199561,11.27569840799697,86.01551389076485,71224,0.001207675978473,3,55,735.3374526500702
190,0.1657474213154105,0.5463955916434186,0.6549522358144216,0.3316154663735273,100.68073777532628,50.32205778845283,0.8828325159384989,0.9756971119146604,190,-3.491220255252267,180.0,63.646133805996215,5.355807445994287,89.78629173577792,73595,0.0012200053228585,3,55,735.3374526500702
200,0.1655928999618432,0.5464967957494186,0.6549522358144216,0.3313063112124924,103.99534666325638,51.9787593948391,0.8924790599929917,0.9863354594655956,200,-3.491220255252267,190.0,74.70745223400445,3.9939670329986257,92.4336856007867,75304,0.0012274737809516,3,55,735.3374526500702
30,0.6213873249054238,0.2479732180608718,0.6549522358144216,1.0,0.0,0.0,3.319833663474882,0.7228243465026919,30,-3.5164359751911767,,,,0.0,0,,4,56,942.5214803218842
40,0.4852978714893405,0.3371053098464981,0.6549522358144216,0.7809909408165088,8.904954704082543,5.533425981973822,3.058240269713618,1.0303206621620895,40,-3.5164359751911767,30.0,25.332798180999816,5.521067606998258,2.792988068969862,5215,0.0005355681819692,4,56,942.5214803218842
50,0.4852978714893405,0.3371053098464981,0.6549522358144216,0.7809909408165088,16.714864112247632,10.386404696867228,3.058240269713618,1.0303206621620895,50,-3.5164359751911767,40.0,24.341934699994454,5.380520357997739,5.571424764973926,9986,0.0005579235694946,4,56,942.5214803218842
60,0.4832930925352037,0.3384183443048237,0.6549522358144216,0.7777646455996858,24.508642044328603,15.229359516989948,3.0237422443257302,1.0622658978963777,60,-3.5164359751911767,50.0,16.115300347999437,6.372787094995147,9.22367054093047,15224,0.0006058638032665,4,56,942.5214803218842
70,0.4820128386575137,0.3392568494444269,0.6549522358144216,0.7757043301951435,32.27598692330275,20.05588917295353,2.7555139435794898,0.9948573589988222,70,-7.438617592223188,60.0,13.318010064998816,6.403890624998894,12.867184207920218,20383,0.0006312703825697,4,56,942.5214803218842
80,0.477817526477306,0.3420045785367934,0.6549522358144216,0.7689528049997328,39.999272599277134,24.855040998627636,2.779535067064166,0.9718639767315004,80,-7.438617592223188,70.0,17.807996004004963,5.032294178003212,16.13444795696705,23310,0.0006921685095223,4,56,942.5214803218842
90,0.3720242824566878,0.411294100242158,0.6549522358144216,0.5986995027832447,46.83753413819202,29.104250043297604,2.775413108666363,1.037226330023392,90,-7.302080558524739,80.0,21.50064837800164,6.620156481003505,20.02798306795012,28257,0.0007087795260625,4,56,942.5214803218842
100,0.3720242824566878,0.411294100242158,0.6549522358144216,0.5986995027832447,52.82452916602447,32.82449286786448,2.775413108666363,1.037226330023392,100,-7.302080558524739,90.0,26.91435247000481,5.640542284003459,23.740974129927054,31407,0.0007559134629199,4,56,942.5214803218842
110,0.3720242824566878,0.411294100242158,0.6549522358144216,0.5986995027832447,58.81152419385692,36.54473569243136,2.775413108666363,1.037226330023392,110,-7.302080558524739,100.0,31.386350600005244,8.604719814997225,29.57650474692491,36634,0.0008073512241885,4,56,942.5214803218842
120,0.3554588691126631,0.422143654749017,0.6549522358144216,0.5720407463521477,64.66522543953388,40.18215145027811,1.9003567711039888,0.8940481118420013,120,-3.700113308487533,110.0,36.69800569200015,10.933371865998197,37.35047993490298,42117,0.0008868266955125,4,56,942.5214803218842
