n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
275,0.3359990581392154,0.5233003723097206,115.22203885533088,73.98140452565485,6.976117206298645,6.64011814815943,275,6.976117206298645,200.0,128.52989894297207,40.13524994498584,385.2291400251561,115470,0.0033361837708942,11,2011,2476.125592470169
285,0.3359990581392154,0.5233003723097206,120.45504257842808,77.341395107047,6.976117206298645,6.64011814815943,285,6.976117206298645,210.0,142.15138677199138,38.77010916598374,410.15058938477887,121117,0.0033863998396986,11,2011,2476.125592470169
295,0.2751384945751596,0.4285133340708991,125.21411111033116,80.39708287061887,6.915256642734589,6.64011814815943,295,6.915256642734589,219.0,157.01826091401745,33.52091369801201,433.27995920274407,126565,0.0034233789689309,11,2011,2476.125592470169
305,0.2751384945751596,0.4285133340708991,129.49924445104017,83.14846781637047,6.915256642734589,6.64011814815943,305,6.915256642734589,229.0,178.65065890701953,47.12191910902038,462.10221390106017,132181,0.0034959806167381,11,2011,2476.125592470169
75,2.136557745479746,1.0,0.0,0.0,8.776675893639176,6.64011814815943,75,8.776675893639176,,,,0.0,0,,12,2012,3836.655797481537
85,1.0994619194555757,0.5145949936441809,7.572974968220905,16.180098324676607,7.739580067615005,6.64011814815943,85,7.739580067615005,32.0,16.916394030035008,28.631803183001463,11.39925281953765,5525,0.0020632131800068,12,2012,3836.655797481537
95,1.0994619194555757,0.5145949936441809,12.718924904662714,27.17471751923236,7.739580067615005,6.64011814815943,95,7.739580067615005,39.0,24.36397400504211,23.09545198502019,21.77957059192704,10874,0.0020029033099068,12,2012,3836.655797481537
105,1.0994619194555757,0.5145949936441809,17.864874841104523,38.16933671378811,7.739580067615005,6.64011814815943,105,7.739580067615005,48.0,29.978552866028625,36.68710335798096,37.08430045784917,16563,0.0022389845111301,12,2012,3836.655797481537
115,1.0994619194555757,0.5145949936441809,23.010824777546333,49.163955908343866,7.739580067615005,6.64011814815943,115,7.739580067615005,58.0,31.448567041021303,29.77960821002489,51.32895540021127,22021,0.002330909377422,12,2012,3836.655797481537
125,1.0994619194555757,0.5145949936441809,28.156774713988145,60.15857510289962,7.739580067615005,6.64011814815943,125,7.739580067615005,68.0,44.00436644698493,32.53739337698789,67.3176745196688,27521,0.0024460475462253,12,2012,3836.655797481537
135,1.0994619194555757,0.5145949936441809,33.30272465042995,71.15319429745537,7.739580067615005,6.64011814815943,135,7.739580067615005,73.0,43.43784034799319,29.338477048964705,82.65195426234277,32916,0.0025109963015658,12,2012,3836.655797481537
145,1.0994619194555757,0.5145949936441809,38.44867458687176,82.14781349201112,7.739580067615005,6.64011814815943,145,7.739580067615005,83.0,50.310958835994825,73.62103039596695,113.27258333208738,39454,0.0028710037849669,12,2012,3836.655797481537
155,1.0994619194555757,0.5145949936441809,43.59462452331357,93.14243268656688,7.739580067615005,6.64011814815943,155,7.739580067615005,92.0,57.42176162300166,32.98049910296686,131.51879201154225,44881,0.0029303890735844,12,2012,3836.655797481537
165,1.0994619194555757,0.5145949936441809,48.74057445975538,104.13705188112264,7.739580067615005,6.64011814815943,165,7.739580067615005,101.0,65.394172808039,27.820660712954123,147.4825707699638,49417,0.0029844501036073,12,2012,3836.655797481537
175,1.0994619194555757,0.5145949936441809,53.88652439619719,115.13167107567838,7.739580067615005,6.64011814815943,175,7.739580067615005,111.0,73.08195586799411,39.338591014035046,169.57620213826883,54938,0.0030866832090405,12,2012,3836.655797481537
185,1.0994619194555757,0.5145949936441809,59.032474332639,126.12629027023414,7.739580067615005,6.64011814815943,185,7.739580067615005,121.0,87.09332064801129,39.26921729295282,192.43354837509105,60427,0.0031845623376154,12,2012,3836.655797481537
195,1.0994619194555757,0.5145949936441809,64.17842426908081,137.1209094647899,7.739580067615005,6.64011814815943,195,7.739580067615005,130.0,101.48899256699951,38.89300850604195,215.7617339318385,65885,0.0032748233123144,12,2012,3836.655797481537
205,1.0994619194555757,0.5145949936441809,69.32437420552262,148.11552865934564,7.739580067615005,6.64011814815943,205,7.739580067615005,139.0,110.41576689196518,31.70019803196192,237.1498866014881,71138,0.0033336597402441,12,2012,3836.655797481537
215,1.0994619194555757,0.5145949936441809,74.47032414196443,159.1101478539014,7.739580067615005,6.64011814815943,215,7.739580067615005,149.0,121.07605365902418,70.97173566097626,273.7293641277356,77342,0.0035392072111884,12,2012,3836.655797481537
225,1.0994619194555757,0.5145949936441809,79.61627407840624,170.10476704845715,7.739580067615005,6.64011814815943,225,7.739580067615005,158.0,143.69844075397123,40.60909846203867,299.7734403675422,82763,0.0036220707365313,12,2012,3836.655797481537
235,1.0994619194555757,0.5145949936441809,84.76222401484804,181.0993862430129,7.739580067615005,6.64011814815943,235,7.739580067615005,168.0,144.50263403600547,50.9550625779666,331.8293130531674,88354,0.0037556795736827,12,2012,3836.655797481537
245,1.0994619194555757,0.5145949936441809,89.90817395128985,192.09400543756863,7.739580067615005,6.64011814815943,245,7.739580067615005,175.0,166.3830474120332,54.4089906809968,365.7592298823874,94007,0.0038907658991605,12,2012,3836.655797481537
255,1.0994619194555757,0.5145949936441809,95.05412388773166,203.0886246321244,7.739580067615005,6.64011814815943,255,7.739580067615005,185.0,182.83722558198497,47.91155191400321,396.66355039336486,99517,0.0039858873397848,12,2012,3836.655797481537
265,1.0994619194555757,0.5145949936441809,100.20007382417349,214.08324382668016,7.739580067615005,6.64011814815943,265,7.739580067615005,195.0,210.8453951110132,58.466489451006055,432.3074237789842,105263,0.0041069266862903,12,2012,3836.655797481537
275,1.0994619194555757,0.5145949936441809,105.34602376061528,225.0778630212359,7.739580067615005,6.64011814815943,275,7.739580067615005,205.0,219.14313295896864,72.18984121305402,474.1597707310575,111304,0.0042600425027946,12,2012,3836.655797481537
285,1.0994619194555757,0.5145949936441809,110.49197369705708,236.07248221579167,7.739580067615005,6.64011814815943,285,7.739580067615005,209.0,230.2237840850139,62.11249194800621,510.8755543709849,116573,0.0043824518059154,12,2012,3836.655797481537
295,1.0994619194555757,0.5145949936441809,115.6379236334989,247.06710141034745,7.739580067615005,6.64011814815943,295,7.739580067615005,218.0,258.23244299401995,53.26828778802883,546.1142733143643,122131,0.0044715450894069,12,2012,3836.655797481537
305,1.0994619194555757,0.5145949936441809,120.78387356994072,258.0617206049032,7.739580067615005,6.64011814815943,305,7.739580067615005,227.0,340.0577174949576,65.65814556699479,587.0206557795755,127956,0.004587675886864,12,2012,3836.655797481537
75,1.532509206107826,1.0,0.0,0.0,8.172627354267256,6.64011814815943,75,8.172627354267256,,,,0.0,0,,13,2013,2090.6515848636627
