n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
120,0.5058541444389381,0.3236419329181477,0.6549522358144216,0.853007261090029,82.28302311991774,48.79584285013761,2.6790270908250107,0.7387949954916448,120,-3.47512118477217,,,,,,,23,2023,5.501815319061279
130,0.4941060574626281,0.3313363687498242,0.6549522358144216,0.8331968006937334,90.71404342883656,53.79564385964544,2.67006084482389,0.7155842164825988,130,-3.47512118477217,,,,,,,23,2023,5.501815319061279
140,0.4565327372771234,0.3559450988122917,0.6549522358144216,0.7698379940222089,98.72921740241628,58.548837833344194,2.65229409059676,0.7568184091007776,140,-3.47512118477217,,,,,,,23,2023,5.501815319061279
150,0.4541627900206876,0.3574973010666565,0.6549522358144216,0.7658416202841183,106.4076154739479,63.10231546983325,2.6435496853901217,0.7347309856760498,150,-3.47512118477217,,,,,,,23,2023,5.501815319061279
160,0.4532052606879184,0.3581244370440116,0.6549522358144216,0.7642269661737625,114.0579584062373,67.63915572337628,2.641437718773618,0.7537115607650032,160,-3.47512118477217,,,,,,,23,2023,5.501815319061279
170,0.4501590878972528,0.3601195347239351,0.6549522358144216,0.7590902928114149,121.6745447011632,72.15597746630213,2.58756989333664,0.8372000045017937,170,-3.47512118477217,,,,,,,23,2023,5.501815319061279
180,0.4441101724897942,0.3640812853943024,0.6549522358144216,0.7488901811369233,129.21444707090487,76.62732376823737,2.5846027046975077,0.864503266773944,180,-3.47512118477217,,,,,,,23,2023,5.501815319061279
190,0.4396278402289822,0.3670169989301843,0.6549522358144216,0.7413317534614292,136.66555674389662,81.04601383183126,2.5209778571195094,0.765863500925498,190,-3.47512118477217,,,,,,,23,2023,5.501815319061279
200,0.4384343217354205,0.3677986965360285,0.6549522358144216,0.7393191576322844,144.0688112993652,85.43632464165327,2.498540659208524,0.7377480100715895,200,-10.710669890197256,,,,,,,23,2023,5.501815319061279
30,0.5633694384703497,0.2859721624987508,0.6549522358144216,1.0,0.0,0.0,4.5436636540651785,0.7761463925589759,30,-3.731952302315425,,,,,,,24,2024,5.580075979232788
40,0.5626105167088501,0.2864692200032532,0.6549522358144216,0.9986528879458564,9.99326443972928,5.629899775895999,4.511346320850202,0.7657593333075534,40,-3.731952302315425,,,,,,,24,2024,5.580075979232788
50,0.5593885866641324,0.2885794302896787,0.6549522358144216,0.9929338520438274,19.9511981396777,11.23989529276091,4.237302838052782,0.7093901073873065,50,-3.731952302315425,,,,,,,24,2024,5.580075979232788
60,0.559140941144366,0.2887416262765392,0.6549522358144216,0.9924942727857852,29.878338763825763,16.832542931803403,4.222053217867573,0.7822318297647716,60,-3.731952302315425,,,,,,,24,2024,5.580075979232788
70,0.5571327147685603,0.2900569186313946,0.6549522358144216,0.988929602360534,39.78545813955736,22.413911211368035,4.221929877559241,0.7744264953174997,70,-3.731952302315425,,,,,,,24,2024,5.580075979232788
80,0.5552576645901999,0.291284986937976,0.6549522358144216,0.9856013242355234,49.65811277253765,27.975863108161835,4.09016206738688,0.6612313080631117,80,-3.731952302315425,,,,,,,24,2024,5.580075979232788
90,0.535843600965389,0.3040002713152893,0.6549522358144216,0.9511406980476286,59.34182288395341,33.43136943593978,4.067330495315233,0.6892074039806942,90,-3.731952302315425,,,,,,,24,2024,5.580075979232788
100,0.5355302355221595,0.3042055107129595,0.6549522358144216,0.950584463680212,68.85044869259261,38.78823861837752,4.056464175539604,0.797146471638306,100,-3.731952302315425,,,,,,,24,2024,5.580075979232788
