problem,method,setup,depth,beta_tag,beta,latent_dim,epoch,seed,run,n_eval,delta_hv_regret,best_gap_regret,delta_hv_ratio,best_gap_ratio,bo_regret,bo_regret_col,bo_ratio,bo_ratio_col,bo_metric,bo_metric_col,bo_hv,bo_igd,bo_f_best,checkpoint,checkpoint_exists,adj_f1@0.5,adj_precision@0.5,adj_recall@0.5,adj_accuracy@0.5,adj_f1@0.3,adj_precision@0.3,adj_recall@0.3,adj_accuracy@0.3,adj_f1@0.1,adj_precision@0.1,adj_recall@0.1,adj_accuracy@0.1,adj_f1@0.03,adj_precision@0.03,adj_recall@0.03,adj_accuracy@0.03,adj_f1@0.01,adj_precision@0.01,adj_recall@0.01,adj_accuracy@0.01,best_adj_cutoff,best_adj_f1,best_adj_precision,best_adj_recall,bo_cutoff_adj_f1,feature_mae,feature_rmse,adj_edge_rate,n_graphs,eval_seconds,external_n_samples,external_seed,encoder_root,bo_experiment_root,analysis_root
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,60,8,200,63.47754130770781,,0.2339394785860094,,63.47754130770781,delta_hv.regret,0.2339394785860094,delta_hv.ratio,63.47754130770781,delta_hv.regret,0.5686501489526119,1.5261851942448692,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_060/epoch_010.pt,True,0.2446115966796875,1.0,0.140611865234375,0.93896357421875,0.7596289794921876,0.8197619384765625,0.71444462890625,0.96893994140625,0.698808544921875,0.548441015625,0.97334169921875,0.94126796875,0.5823548828125,0.4120470458984375,1.0,0.8991951171875,0.425512646484375,0.2714014892578125,1.0,0.8092025390625,0.3,0.7596289794921876,0.8197619384765625,0.71444462890625,0.7596289794921876,0.06228473815917969,0.12403090209960937,0.07095016174316406,20000.0,0.43653397308662534,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,61,9,200,88.05194649990041,,0.4396439789124233,,88.05194649990041,delta_hv.regret,0.4396439789124233,delta_hv.ratio,88.05194649990041,delta_hv.regret,0.5033227835519276,1.3692773774806168,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_061/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.0,0.0,0.0,0.929049853515625,0.511219482421875,0.3501367431640625,0.97334267578125,0.86786474609375,0.43075941162109377,0.27817440185546877,0.97334755859375,0.8180385009765625,0.2622856689453125,0.1514121826171875,1.0,0.6012398681640625,0.1,0.511219482421875,0.3501367431640625,0.97334267578125,0.0,0.054311856079101564,0.1154055908203125,0.07095016174316406,20000.0,0.41820109100081027,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,62,10,200,95.2778102220804,,0.4391837684720593,,95.2778102220804,delta_hv.regret,0.4391837684720593,delta_hv.ratio,95.2778102220804,delta_hv.regret,0.487329614146716,1.6563758503248924,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_062/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.6083087158203125,0.46495078125,0.9024314453125,0.917940576171875,0.532830078125,0.370593896484375,0.97256337890625,0.879060205078125,0.4663665771484375,0.3085495239257813,0.97334755859375,0.8425873046875,0.3389992431640625,0.20493668823242187,1.0,0.7237830810546875,0.3,0.6083087158203125,0.46495078125,0.9024314453125,0.6083087158203125,0.05727937316894531,0.11966536254882812,0.07095016174316406,20000.0,0.4258527911733836,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,63,11,200,92.6869482093319,,0.3716573962186864,,92.6869482093319,delta_hv.regret,0.3716573962186864,delta_hv.ratio,92.6869482093319,delta_hv.regret,0.5181535816961123,1.847418985425456,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_063/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.0,0.0,0.0,0.929049853515625,0.4549827880859375,0.30153369140625,0.954495166015625,0.838021337890625,0.35575296630859377,0.2187767822265625,0.97334755859375,0.7501041015625,0.2294804931640625,0.12985148315429687,1.0,0.525392724609375,0.1,0.4549827880859375,0.30153369140625,0.954495166015625,0.0,0.048331068420410156,0.10915643920898438,0.07095016174316406,20000.0,0.43061665794812143,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,64,12,200,40.366443345625854,,0.1927829289074346,,40.366443345625854,delta_hv.regret,0.1927829289074346,delta_hv.ratio,40.366443345625854,delta_hv.regret,0.5757369603001691,1.0823883911108234,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_064/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.0,0.0,0.0,0.929049853515625,0.481420947265625,0.3286402465820312,0.924696142578125,0.858859033203125,0.40771036376953124,0.2591426025390625,0.973313671875,0.800115625,0.2320732177734375,0.13209769287109374,0.97334755859375,0.5439634033203125,0.1,0.481420947265625,0.3286402465820312,0.924696142578125,0.0,0.04487143859863281,0.099465283203125,0.07095016174316406,20000.0,0.436593463877216,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,65,13,200,95.63647378723326,,0.4425108427847909,,95.63647378723326,delta_hv.regret,0.4425108427847909,delta_hv.ratio,95.63647378723326,delta_hv.regret,0.4915813519044339,1.8298077592849848,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_065/epoch_010.pt,True,0.018487289810180663,0.1928,0.009822563552856446,0.9296998046875,0.5394728759765625,0.96177626953125,0.38126680908203125,0.9545392578125,0.59517998046875,0.4329061279296875,0.97334755859375,0.90603779296875,0.45227900390625,0.29625594482421874,0.97334755859375,0.833308447265625,0.3276472412109375,0.19670493774414063,1.0,0.7090552734375,0.1,0.59517998046875,0.4329061279296875,0.97334755859375,0.5394728759765625,0.05950920715332031,0.1216386962890625,0.07095016174316406,20000.0,0.7111937629524618,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,66,14,200,77.80228197275135,,0.2884642553973366,,77.80228197275135,delta_hv.regret,0.2884642553973366,delta_hv.ratio,77.80228197275135,delta_hv.regret,0.5338034346656025,1.1854780600581734,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_066/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.0,0.0,0.0,0.929049853515625,0.498899267578125,0.346790869140625,0.9095439453125,0.87051171875,0.41815546875,0.26768436279296876,0.97332841796875,0.8084979736328125,0.250334423828125,0.14404078369140624,0.97334755859375,0.5867941650390625,0.1,0.498899267578125,0.346790869140625,0.9095439453125,0.0,0.04337060546875,0.09691657409667968,0.07095016174316406,20000.0,0.4293926090467721,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,67,15,200,97.505528005248,,0.4636743412519267,,97.505528005248,delta_hv.regret,0.4636743412519267,delta_hv.ratio,97.505528005248,delta_hv.regret,0.4840317430184441,1.586368077817783,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_067/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.0,0.0,0.0,0.929049853515625,0.4878053955078125,0.3285496826171875,0.973275732421875,0.854686865234375,0.4065374267578125,0.258371728515625,0.97334755859375,0.79880517578125,0.31544093017578123,0.18790277099609376,1.0,0.6927005126953125,0.1,0.4878053955078125,0.3285496826171875,0.973275732421875,0.0,0.05945849609375,0.11900331420898437,0.07095016174316406,20000.0,0.43072797800414264,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,68,16,200,70.7398188490964,,0.3183252015569114,,70.7398188490964,delta_hv.regret,0.3183252015569114,delta_hv.ratio,70.7398188490964,delta_hv.regret,0.5270249992078125,1.417161062009414,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_068/epoch_010.pt,True,0.5337265380859375,0.997537890625,0.3660092041015625,0.954810546875,0.6845256103515625,0.988720361328125,0.5256783935546875,0.96633623046875,0.680604052734375,0.527304248046875,0.97334755859375,0.935956298828125,0.578617626953125,0.4088609375,1.0,0.89763486328125,0.4119324462890625,0.26067283935546876,1.0,0.7978566650390625,0.3,0.6845256103515625,0.988720361328125,0.5256783935546875,0.6845256103515625,0.05514438171386719,0.10574695434570312,0.07095016174316406,20000.0,0.4285931261256337,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,69,17,200,94.13060216492504,,0.4910457469533901,,94.13060216492504,delta_hv.regret,0.4910457469533901,delta_hv.ratio,94.13060216492504,delta_hv.regret,0.47051710673622,1.0877840697230443,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_069/epoch_010.pt,True,0.19753978271484374,0.9996080078125,0.11176397705078125,0.936773828125,0.754888037109375,0.656301806640625,0.90372529296875,0.959107470703125,0.683349755859375,0.5309716064453125,0.97333994140625,0.93665966796875,0.4998403076171875,0.337866845703125,0.97334755859375,0.862746875,0.34234168701171874,0.20712136840820314,1.0,0.7285181640625,0.3,0.754888037109375,0.656301806640625,0.90372529296875,0.754888037109375,0.06683606567382812,0.1375223876953125,0.07095016174316406,20000.0,0.42429095413535833,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,70,18,200,72.03958585952896,,0.3753918879517711,,72.03958585952896,delta_hv.regret,0.3753918879517711,delta_hv.ratio,72.03958585952896,delta_hv.regret,0.5055261618236719,1.5007338605771223,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_070/epoch_010.pt,True,0.03242255325317383,0.3247,0.017208760070800782,0.9301884765625,0.6231156982421875,0.816421044921875,0.5134092529296875,0.956426953125,0.579575830078125,0.4162076416015625,0.97334755859375,0.900159033203125,0.4995088623046875,0.3391574462890625,0.97334755859375,0.861602294921875,0.3802611083984375,0.2358036865234375,1.0,0.769348876953125,0.3,0.6231156982421875,0.816421044921875,0.5134092529296875,0.6231156982421875,0.05654411315917969,0.11784517822265625,0.07095016174316406,20000.0,0.4315748841036111,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p01_z32_e010_mdgnc_init_30_pop_10_200_evals,node_d3_b0p01_z32,3,0p01,0.01,32,10,71,19,200,81.34958641385381,,0.3571517036452184,,81.34958641385381,delta_hv.regret,0.3571517036452184,delta_hv.ratio,81.34958641385381,delta_hv.regret,0.5237867129293895,1.5074130431325532,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p01_z32/seed_071/epoch_010.pt,True,0.0,0.0,0.0,0.929049853515625,0.7339043701171875,0.61559873046875,0.92243623046875,0.95336748046875,0.6450644775390625,0.4862009033203125,0.97334755859375,0.92459814453125,0.541266357421875,0.373283935546875,1.0,0.880500146484375,0.3795356689453125,0.23509197998046874,1.0,0.7684351318359375,0.3,0.7339043701171875,0.61559873046875,0.92243623046875,0.7339043701171875,0.0569541015625,0.12121802978515625,0.07095016174316406,20000.0,0.42866936489008367,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,52,0,200,95.0006425396959,,0.4785268931462862,,95.0006425396959,delta_hv.regret,0.4785268931462862,delta_hv.ratio,95.0006425396959,delta_hv.regret,0.4529984409565502,1.7376015121429318,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_052/epoch_100.pt,True,0.9394337890625,0.88981279296875,0.999498828125,0.991064208984375,0.929483935546875,0.87246787109375,0.999927001953125,0.9894720703125,0.913850244140625,0.84623837890625,0.999997119140625,0.986906201171875,0.88219052734375,0.79453271484375,1.0,0.981397216796875,0.8367485107421875,0.7234411865234375,1.0,0.972730322265625,0.5,0.9394337890625,0.88981279296875,0.999498828125,0.929483935546875,0.001912322235107422,0.0062221530914306645,0.07095016174316406,20000.0,0.4417035111691803,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,53,1,200,101.20255426760215,,0.4871976577195256,,101.20255426760215,delta_hv.regret,0.4871976577195256,delta_hv.ratio,101.20255426760215,delta_hv.regret,0.473621865597631,2.260667959553484,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_053/epoch_100.pt,True,0.94023369140625,0.946924072265625,0.936771435546875,0.991987890625,0.93993251953125,0.902388232421875,0.9843830078125,0.991287890625,0.91445419921875,0.8468212890625,0.99966748046875,0.98695322265625,0.890716455078125,0.808168603515625,0.99999833984375,0.98291357421875,0.8686037109375,0.77385283203125,1.0,0.978969482421875,0.5,0.94023369140625,0.946924072265625,0.936771435546875,0.93993251953125,0.001451270055770874,0.005792712020874023,0.07095016174316406,20000.0,0.43259718804620206,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,54,2,200,102.46503070779386,,0.4209711996479529,,102.46503070779386,delta_hv.regret,0.4209711996479529,delta_hv.ratio,102.46503070779386,delta_hv.regret,0.4877278792819446,1.7719798951868266,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_054/epoch_100.pt,True,0.940087548828125,0.891542822265625,0.99905830078125,0.991145263671875,0.931033154296875,0.8755005859375,0.99972177734375,0.9896939453125,0.916212353515625,0.850379052734375,0.999954296875,0.9872728515625,0.8915310546875,0.809113330078125,0.99999375,0.98298310546875,0.8523962890625,0.7468223388671875,0.999998876953125,0.97576845703125,0.5,0.940087548828125,0.891542822265625,0.99905830078125,0.931033154296875,0.002019563579559326,0.006408602142333984,0.07095016174316406,20000.0,0.4276807811111212,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,55,3,200,94.29335974750305,,0.4619945985271795,,94.29335974750305,delta_hv.regret,0.4619945985271795,delta_hv.ratio,94.29335974750305,delta_hv.regret,0.5037150701004762,1.260632003872794,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_055/epoch_100.pt,True,0.93530703125,0.882865283203125,0.999092333984375,0.990400146484375,0.925977978515625,0.8664142578125,0.999842138671875,0.98888984375,0.910264013671875,0.840045458984375,0.99999326171875,0.98628310546875,0.888187646484375,0.803679638671875,1.0,0.982448193359375,0.835829052734375,0.72140703125,1.0,0.972495849609375,0.5,0.93530703125,0.882865283203125,0.999092333984375,0.925977978515625,0.001899445915222168,0.006500288009643555,0.07095016174316406,20000.0,0.41980307502672076,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,56,4,200,78.15742573726273,,0.3094035682135415,,78.15742573726273,delta_hv.regret,0.3094035682135415,delta_hv.ratio,78.15742573726273,delta_hv.regret,0.5290314755334311,1.3512935095420238,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_056/epoch_100.pt,True,0.938978369140625,0.888738671875,0.999898046875,0.99097109375,0.927494384765625,0.86906708984375,0.99999453125,0.98913291015625,0.90600703125,0.833274755859375,1.0,0.985566015625,0.8716390625,0.7776206298828126,1.0,0.97944296875,0.83532294921875,0.72216806640625,1.0,0.97249384765625,0.5,0.938978369140625,0.888738671875,0.999898046875,0.927494384765625,0.0018574934005737304,0.00624991683959961,0.07095016174316406,20000.0,0.4325831579044461,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
mdgnc,gnn_dngo_node_d3_b0p0025_z32_e100_mdgnc_init_30_pop_10_200_evals,node_d3_b0p0025_z32,3,0p0025,0.0025,32,100,57,5,200,74.36777477794581,,0.3593250685404964,,74.36777477794581,delta_hv.regret,0.3593250685404964,delta_hv.ratio,74.36777477794581,delta_hv.regret,0.5335660857875377,1.5426046586509232,,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training/mdgnc/node_d3_b0p0025_z32/seed_057/epoch_100.pt,True,0.94097255859375,0.9427279296875,0.942714599609375,0.992056640625,0.937861328125,0.89788408203125,0.984996337890625,0.990915283203125,0.914582666015625,0.8471240234375,0.999018701171875,0.986940185546875,0.8919470703125,0.809679736328125,0.99997802734375,0.9831123046875,0.870970849609375,0.7769465087890625,1.0,0.979409375,0.5,0.94097255859375,0.9427279296875,0.942714599609375,0.937861328125,0.0017973285675048829,0.006396642684936523,0.07095016174316406,20000.0,0.4415629010181874,20000,20260615,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_bo,/dss/dsshome1/03/di54vox/ondemand/data/sys/myjobs/projects/graph_surrogates/msc-thesis/experiments/gnn/encoder_epoch_training
