n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
155,0.1622208589161777,0.0979327016781664,48.42764455873584,80.21808814610627,6.802339007075608,6.64011814815943,155,6.802339007075608,63.0,22.55522592482157,2.17510387301445e-06,1.076143427984789,50.93947680015117,281.5486128926277,41893,0.0067206600838476,0.0058843109422351,0.0767092624279179,0.0480880721122096,63.0,378.0,0.0369058926368043,1.0,0.0710713447086394,0.0369058926368043,0.4936196647939228,0.4947237888025859,63.0,0.0289682541042566,1.0,0.0563051309436559,0.0289682541042566,0.4934288531541824,0.4945527136325836,10.0,1,53,1160.57150888443
165,0.1622208589161777,0.0979327016781664,49.4069715755175,81.84029673526804,6.802339007075608,6.64011814815943,165,6.802339007075608,68.0,22.55522592482157,2.17510387301445e-06,0.9522396770771592,50.31051527010277,319.5484005953185,47189,0.0067716713767047,0.0065083280297734,0.080674209198315,0.0483593456989397,68.0,408.0,0.0362922425162704,1.0,0.0699289239504758,0.0362922425162704,0.4936091115369516,0.494716861668755,68.0,0.0300329759716987,1.0,0.0583086401224136,0.0300329759716987,0.4934712082147598,0.4946401357650757,10.0,1,53,1160.57150888443
175,0.1622208589161777,0.0979327016781664,50.38629859229917,83.46250532442981,6.802339007075608,6.64011814815943,175,6.802339007075608,72.0,22.55522592482157,2.17510387301445e-06,1.0470456078182906,44.92403878597543,355.14728771010414,52377,0.0067805962103614,0.0069154380563279,0.0831591128880532,0.0515045390075909,72.0,432.0,0.036067232567196,1.0,0.0695145374370945,0.036067232567196,0.4936092690461212,0.4947172672384315,72.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4936440676450729,0.4947268515825271,10.0,1,53,1160.57150888443
185,0.1622208589161777,0.0979327016781664,51.36562560908084,85.08471391359159,6.802339007075608,6.64011814815943,185,6.802339007075608,80.0,22.55522592482157,2.17510387301445e-06,1.0180342830717564,25.98546702810563,377.4241212513298,56100,0.0067277026961021,0.0054210011155985,0.0736274481127694,0.0436145582885965,80.0,480.0,0.0356847156537696,1.0,0.0688100803643465,0.0356847156537696,0.4936090029776096,0.4947166267782449,80.0,0.0332821309566497,1.0,0.0644202157855033,0.0332821309566497,0.4933963418006897,0.494511604309082,1.0,1,53,1160.57150888443
195,0.1622208589161777,0.0979327016781664,52.3449526258625,86.70692250275336,6.802339007075608,6.64011814815943,195,6.802339007075608,82.0,22.55522592482157,2.17510387301445e-06,1.1499625691212714,42.46612352901138,409.2913791071624,61333,0.006673265274928,0.0054441904074395,0.0737847572838699,0.0442310288721809,82.0,492.0,0.0355314198290792,1.0,0.0685249532504779,0.0355314198290792,0.4936090326163826,0.4947150345982575,82.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4935667872428894,0.4946914196014404,10.0,1,53,1160.57150888443
205,0.1622208589161777,0.0979327016781664,53.32427964264417,88.32913109191513,6.802339007075608,6.64011814815943,205,6.802339007075608,86.0,22.55522592482157,2.17510387301445e-06,1.2148204951081425,47.98536512698047,445.9077698297333,66595,0.0066958145480851,0.0058156612624452,0.0762604829675581,0.047281083403579,86.0,516.0,0.0353784265083282,1.0,0.0682433259695075,0.0353784265083282,0.4936072278854458,0.4947133778139602,86.0,0.0329701106995344,1.0,0.0638351410627365,0.0329701106995344,0.4935517489910125,0.4946452230215072,10.0,1,53,1160.57150888443
215,0.1590040748158143,0.0959907297285127,54.29389679967757,89.93525576057509,6.799122222975244,6.64011814815943,215,6.799122222975244,89.0,22.55522592482157,2.17510387301445e-06,1.2417966511566192,53.05993319279514,482.305372873554,72048,0.0066942229190755,0.0058533310272808,0.0765070652115268,0.0469275026626936,89.0,534.0,0.0352727064046632,1.0,0.0680487183540054,0.0352727064046632,0.4936032395684317,0.4947110421202156,89.0,0.0296647947281599,1.0,0.0576150856912136,0.0296647947281599,0.4934260934591293,0.4946110188961029,10.0,1,53,1160.57150888443
225,0.1590040748158143,0.0959907297285127,55.253804096962696,91.52529650873323,6.799122222975244,6.64011814815943,225,6.799122222975244,94.0,22.55522592482157,2.17510387301445e-06,1.1269616279751062,46.61075860611163,518.3168702535331,77284,0.006706651703503,0.0049860085427283,0.0706116742665712,0.0411552909454979,94.0,564.0,0.0350331655564777,1.0,0.0676044114726655,0.0350331655564777,0.4935955291098736,0.4947067955706982,94.0,0.0285602509975433,1.0,0.0555344223976135,0.0285602509975433,0.4935180932283401,0.4946278005838394,10.0,1,53,1160.57150888443
235,0.1590040748158143,0.0959907297285127,56.213711394247824,93.11533725689138,6.799122222975244,6.64011814815943,235,6.799122222975244,95.0,22.55522592482157,2.17510387301445e-06,1.1386649860069156,46.826160833006725,554.8178475773893,82409,0.0067324909606643,0.0045730240106318,0.0676241377810605,0.0386501406694665,95.0,570.0,0.0349650296137521,1.0,0.067477358956086,0.0349650296137521,0.4935935484735589,0.4947051857647143,95.0,0.0322420634329319,1.0,0.0624699667096138,0.0322420634329319,0.4934680730104446,0.494660747051239,10.0,1,53,1160.57150888443
245,0.1590040748158143,0.0959907297285127,57.17361869153295,94.70537800504952,6.799122222975244,6.64011814815943,245,6.799122222975244,99.0,22.55522592482157,2.17510387301445e-06,1.1401164499111474,41.18978397897445,586.2675029127859,87609,0.006691863882852,0.0045287613585595,0.0672960723858349,0.0384478811124557,99.0,594.0,0.0348550107781634,1.0,0.0672750400774406,0.0348550107781634,0.4935883328770146,0.4947033295727739,99.0,0.0327788852155208,1.0,0.0634765401482582,0.0327788852155208,0.4935318350791931,0.494658762216568,10.0,1,53,1160.57150888443
