n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
170,0.466855321721228,0.3491842990512422,0.6549522358144216,0.7339425527760541,121.67554670120944,77.3968974628075,2.464875489110891,0.8983718688950753,170,-7.246108894499646,,,,,,,9,2009,4.3725104331970215
180,0.4651276634931293,0.3503158326704587,0.6549522358144216,0.7312265038605562,129.00139198439248,82.0568123888793,2.4712061826561444,0.9140586382958232,180,-7.246108894499646,,,,,,,9,2009,4.3725104331970215
190,0.4636496244218211,0.351283877664833,0.6549522358144216,0.7289028808479724,136.30203890793513,86.70069882845405,2.4697929418867828,0.8557672871889166,190,-7.246108894499646,,,,,,,9,2009,4.3725104331970215
200,0.4636496244218211,0.351283877664833,0.6549522358144216,0.7289028808479724,143.59106771641484,91.33719507267226,2.4697929418867828,0.8557672871889166,200,-7.246108894499646,,,,,,,9,2009,4.3725104331970215
30,0.6056685667400826,0.2582682538654883,0.6549522358144216,1.0,0.0,0.0,3.431293965157149,0.7203643312024277,30,-7.404004140382449,,,,,,,10,2010,4.516616106033325
40,0.5453384290737311,0.2977816124170571,0.6549522358144216,0.9003908391827742,9.501954195913871,5.75503497906907,3.227013785615596,0.6939329908231937,40,-7.404004140382449,,,,,,,10,2010,4.516616106033325
50,0.5452149045799971,0.297862515060406,0.6549522358144216,0.900186891841741,18.504842851036447,11.20780164733771,3.225650031300887,0.5927610056412211,50,-7.404004140382449,,,,,,,10,2010,4.516616106033325
60,0.5452066278708843,0.2978679359095446,0.6549522358144216,0.9001732264320312,27.506643442405306,16.659909309592116,3.076805324873906,0.4872822747311969,60,-7.404004140382449,,,,,,,10,2010,4.516616106033325
70,0.5414601860715923,0.3003216763423395,0.6549522358144216,0.8939875961962463,36.477447555546696,22.0932433793045,2.991461204321548,0.5192841788441609,70,-7.19343822195535,,,,,,,10,2010,4.516616106033325
80,0.5372909109737533,0.3030523523893945,0.6549522358144216,0.8871038394243216,45.38290473364954,27.486998864531227,2.940358926868132,0.5230050116305469,80,-10.922932458376671,,,,,,,10,2010,4.516616106033325
90,0.5371408575907808,0.3031506301880639,0.6549522358144216,0.886856091082716,54.25270438618473,32.859157707353894,2.940358926868132,0.6092437409767987,90,-10.922932458376671,,,,,,,10,2010,4.516616106033325
100,0.4705601711107547,0.3467577996602159,0.6549522358144216,0.7769268490248258,62.57161908672244,37.89766285086157,2.8827754908596432,0.6175807481258169,100,-4.084789865102612,,,,,,,10,2010,4.516616106033325
110,0.4701914893237038,0.346999268620949,0.6549522358144216,0.7763181303174388,70.33784398343377,42.60142115303387,2.879626152917998,0.5865727679527709,110,-4.084789865102612,,,,,,,10,2010,4.516616106033325
120,0.4674175296451516,0.3488160797144758,0.6549522358144216,0.7717381342091999,78.07812530606697,47.28946624787815,2.861756701885245,0.4933969417425423,120,-4.084789865102612,,,,,,,10,2010,4.516616106033325
130,0.465480900592599,0.3500844792423884,0.6549522358144216,0.7685406279179683,85.7795191167028,51.9539583990669,2.8617483381351008,0.5422937779116656,130,-4.084789865102612,,,,,,,10,2010,4.516616106033325
140,0.4635048178175016,0.3513787190740928,0.6549522358144216,0.7652779808472554,93.44861216052892,56.5988869911174,2.860998311695212,0.4896079054701818,140,-4.084789865102612,,,,,,,10,2010,4.516616106033325
150,0.4635048178175016,0.3513787190740928,0.6549522358144216,0.7652779808472554,101.10139196900148,61.23393516929242,2.860998311695212,0.4896079054701818,150,-4.084789865102612,,,,,,,10,2010,4.516616106033325
160,0.4622573116024384,0.3521957760588408,0.6549522358144216,0.7632182632334163,108.74387318940484,65.86274581639212,2.8452875560194304,0.4871688736444622,160,-4.084789865102612,,,,,,,10,2010,4.516616106033325
170,0.4620286258115771,0.3523455543288644,0.6549522358144216,0.7628406874379742,116.3741679427618,70.4841755034622,2.7309462630183643,0.471977009035787,170,-4.084789865102612,,,,,,,10,2010,4.516616106033325
180,0.4610285827569038,0.3530005347634334,0.6549522358144216,0.7611895483338665,123.994319121621,75.0994615463046,2.732199636974716,0.5088194038576068,180,-4.084789865102612,,,,,,,10,2010,4.516616106033325
