n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.esp_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f1_mass.graph_0.esp_semantic_type,kernel_weight.f1_mass.sizing,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
90,0.2203780059400069,0.5106151680996902,0.6549522358144216,0.3718805449693966,28.94865449210978,17.15509681245192,1.5443329722131771,1.098029804138543,90,-10.71588650435113,80.0,,,21.69279188103974,38.51875208877027,283.4162039346993,25892,0.0109460916087864,0.963981442849949,0.0360185571500509,0.465361772429609,0.5346382275703909,5.7897329797043735,20.000000000000004,7,59,1682.7069590091703
100,0.2178793811223211,0.5122516480104949,0.6549522358144216,0.3676641988103883,32.64637821100871,19.34638374776356,1.6720728632001158,1.167687381868194,100,-10.71588650435113,90.0,,,22.61874740757048,35.595052203163505,316.2707415148616,29061,0.0108829958196504,0.984097384771976,0.0159026152280239,0.035124963585438,0.964875036414562,5.725840517457851,20.00000000000001,7,59,1682.7069590091703
110,0.1942235393365987,0.527745094478126,0.6549522358144216,0.3277457536939592,36.12342797353045,21.40689835005816,1.5748257287845897,1.2050330187548284,110,-7.053175412627074,100.0,,,24.541547739878297,69.23245100304484,381.3714812202379,34191,0.0111541482033353,0.068587263967845,0.9314127360321548,0.0710416962257029,0.9289583037742972,5.347880652688532,20.000000000000004,7,59,1682.7069590091703
120,0.1902750065027159,0.5303311948858642,0.6549522358144216,0.3210827360492054,39.36757042224627,23.329391079254734,1.564958996850403,1.1113687186521113,120,-7.053175412627074,110.0,,,26.91328237298876,90.10150142014028,467.3780333101749,39885,0.0117181404866535,0.9241739090655864,0.0758260909344136,0.0262505523173584,0.9737494476826416,6.3613705068101565,20.000000000000004,7,59,1682.7069590091703
130,0.1902750065027159,0.5303311948858642,0.6549522358144216,0.3210827360492054,42.57839778273832,25.232141144281893,1.564958996850403,1.1113687186521113,130,-7.053175412627074,120.0,,,30.340386972762644,95.21580952685326,558.3910513333976,45568,0.0122540171026465,0.0276749728611538,0.9723250271388462,0.0269846193026524,0.9730153806973476,20.000000000000004,20.000000000000004,7,59,1682.7069590091703
140,0.1902750065027159,0.5303311948858642,0.6549522358144216,0.3210827360492054,45.789225143230375,27.134891209309053,1.564958996850403,1.1113687186521113,140,-7.053175412627074,130.0,,,33.137577190995216,74.85650591365993,629.0791563335806,50770,0.012390765340429,0.0121495779120137,0.9878504220879862,0.0266694026186406,0.9733305973813594,20.000000000000004,20.000000000000004,7,59,1682.7069590091703
150,0.1902750065027159,0.5303311948858642,0.6549522358144216,0.3210827360492054,49.00005250372243,29.037641274336213,1.564958996850403,1.1113687186521113,150,-7.053175412627074,140.0,,,35.03981357906014,89.6867202501744,714.5553764821962,56421,0.0126647059868168,0.0126333739856608,0.9873666260143392,0.0268954918967262,0.9731045081032738,20.000000000000004,20.000000000000004,7,59,1682.7069590091703
160,0.1901707370153181,0.5303994864197626,0.6549522358144216,0.3209067847620896,52.2100001077789,30.939869991926383,1.564958996850403,1.0983590038479525,160,-7.053175412627074,150.0,,,37.23295485135168,84.80949918739498,792.1500694518909,61802,0.0128175474815036,0.012218461924192,0.987781538075808,0.0350942940923699,0.96490570590763,16.593389431298473,20.000000000000004,7,59,1682.7069590091703
170,0.1901707370153181,0.5303994864197626,0.6549522358144216,0.3209067847620896,55.4190679553998,32.84157736207956,1.564958996850403,1.0983590038479525,170,-7.053175412627074,160.0,,,38.88479389902204,79.44735033251345,867.474999348633,66828,0.0129807116679929,0.0124149510358568,0.9875850489641432,0.0268363398190247,0.9731636601809752,19.999999999999996,20.000000000000004,7,59,1682.7069590091703
180,0.1851371883368835,0.5336962203807841,0.6549522358144216,0.3124128390179039,58.585666074299766,34.71811698884057,1.367914630154935,1.07505418034573,180,-7.053175412627074,170.0,,,42.88845688290894,80.96199192851782,944.197756703943,72015,0.0131111262473643,0.0120475779252604,0.9879524220747395,0.0271301657047712,0.9728698342952288,20.000000000000004,20.000000000000025,7,59,1682.7069590091703
190,0.1851371883368835,0.5336962203807841,0.6549522358144216,0.3124128390179039,61.7097944644788,36.569488872209405,1.367914630154935,1.07505418034573,190,-7.053175412627074,180.0,,,44.18643059954047,88.82281464524567,1028.805112930946,77411,0.0132901669392069,0.012531365702902,0.987468634297098,0.0164920264460055,0.9835079735539944,19.99999999999997,19.999999999999996,7,59,1682.7069590091703
200,0.1851371883368835,0.5336962203807841,0.6549522358144216,0.3124128390179039,64.83392285465784,38.42086075557824,1.3656199147226369,1.1414775347231343,200,-7.053175412627074,190.0,,,45.68505384027958,96.53257636725904,1121.213041248731,82780,0.0135444919213424,0.0123092214176504,0.9876907785823495,0.0267354108877166,0.9732645891122832,17.67571386814365,19.999999999999996,7,59,1682.7069590091703
30,0.5632590143199012,0.2860444850429749,0.6549522358144216,1.0,0.0,0.0,4.085500083610081,0.8101876922333573,30,-3.43081945303746,,,,,,0.0,0,,,,,,,,8,60,1779.1592803001404
40,0.5502703369968006,0.2945514482960118,0.6549522358144216,0.9769401341250018,9.884700670625008,5.567646756583509,4.381468518787172,0.7888559795876853,40,-3.55076173179925,30.0,,,13.716920843347909,12.38832431472838,10.743617254309356,1108,0.0096964054641781,0.863106407520786,0.1368935924792139,0.012275442394691,0.987724557605309,13.229272991965017,20.000000000000004,8,60,1779.1592803001404
50,0.3445990719047104,0.4292563032108569,0.6549522358144216,0.6117950412578688,17.828376547539364,10.041993801091063,4.309163221800625,0.9592784519789788,50,-7.599958379875922,40.0,,,15.512308767065406,58.275567749515176,65.01354509685189,6253,0.0103971765707423,0.7437716858818918,0.2562283141181082,0.0324187620561066,0.9675812379438934,11.325800053860798,19.999999999999996,8,60,1779.1592803001404
60,0.3078638053456846,0.4533161481769296,0.6549522358144216,0.546575904723709,23.620231277447253,13.30430818734304,3.3296606651880816,1.0044093625487305,60,-10.673616064026085,50.0,,,16.669324561022222,74.65291833132505,135.60560937039554,11549,0.011741762002805,0.7636585132582145,0.2363414867417855,0.5516955074424302,0.4483044925575697,10.049656884491412,20.000000000000004,8,60,1779.1592803001404
70,0.3072517871744935,0.4537169908465103,0.6549522358144216,0.5454893385869378,29.080557494000487,16.37988614994393,2.900061634401199,0.9574077740455575,70,-10.673616064026085,60.0,,,18.31499104108661,65.59740024898201,197.06358093302697,16756,0.011760777090775,0.8663696446218483,0.1336303553781517,0.0329706478294672,0.9670293521705328,11.43007171835008,20.000000000000004,8,60,1779.1592803001404
80,0.3034613320204443,0.4561995579244091,0.6549522358144216,0.5387598321650551,34.50180334776045,19.433451745918617,2.9076109959197654,1.0974415975354088,80,-10.673616064026085,70.0,,,19.98191229440272,83.27415331825614,276.2257606089115,22225,0.0124286056516945,0.7352328923905184,0.2647671076094816,0.4451828381371099,0.5548171618628899,7.605614089350363,19.999999999999996,8,60,1779.1592803001404
90,0.3023009504607736,0.4569595524213132,0.6549522358144216,0.5366997114565177,39.87910106586831,22.462263158324703,2.700980178361408,1.0980930214605753,90,-10.673616064026085,80.0,,,23.906208329834044,76.57125737611204,348.677442163229,27654,0.0126085717134312,0.735211278209543,0.264788721790457,0.0268796109664481,0.9731203890335518,9.63544552464028,20.000000000000004,8,60,1779.1592803001404
100,0.29743836856381,0.4601443113065603,0.6549522358144216,0.5280667703524418,45.20293347491311,25.460959753447625,2.5681624551556546,1.113993394442078,100,-10.673616064026085,90.0,,,24.069719082675874,78.4484970876947,423.0346506079659,32960,0.012834789156795,0.0111151460379527,0.9888848539620472,0.0267136200355624,0.9732863799644376,8.075464392412858,19.999999999999996,8,60,1779.1592803001404
110,0.2603381332785672,0.4844431933558711,0.6549522358144216,0.4621996748563511,50.15426570095708,28.249842262659516,2.565435841781212,1.1784322788866763,110,-3.482849974437949,100.0,,,26.67603230662644,87.64778877794743,506.64991770498455,38349,0.0132115548698788,0.6941813142910647,0.3058186857089354,0.0260054548077473,0.9739945451922526,8.318688784949078,20.000000000000004,8,60,1779.1592803001404
120,0.2597091931403272,0.4848551191056048,0.6549522358144216,0.4610830657613341,54.7706794040455,30.850078894753985,2.2636544734450883,1.158041404866497,120,-3.482849974437949,110.0,,,28.35277824383229,58.90608646348119,561.7778900675476,43138,0.0130228079667009,0.7545187412202214,0.2454812587797786,0.0263610439450927,0.9736389560549072,7.5184138241094916,20.000000000000004,8,60,1779.1592803001404
130,0.2595539067580193,0.4849568242688889,0.6549522358144216,0.4608073730900053,59.3801315983022,33.446394394245715,2.2636544734450883,1.110935356496665,130,-3.482849974437949,120.0,,,30.244069781154398,96.31535103358328,653.9592651454732,48795,0.0134021777875903,0.0161684419289074,0.9838315580710926,0.0263490841895857,0.9736509158104142,4.679080873091396,20.00000000000001,8,60,1779.1592803001404
140,0.256220409965931,0.4871401054459474,0.6549522358144216,0.4548891423873625,63.95861417568904,36.025265977865466,1.6319421513621553,1.11278603648973,140,-3.482849974437949,130.0,,,32.464955570176244,65.61075189337134,715.5070111816749,54012,0.0132471860175826,0.7016149082905125,0.2983850917094874,0.0272368271174656,0.9727631728825344,6.158206574930805,20.000000000000004,8,60,1779.1592803001404
150,0.256220409965931,0.4871401054459474,0.6549522358144216,0.4548891423873625,68.50750559956266,38.58747007752478,1.6319421513621553,1.11278603648973,150,-3.482849974437949,140.0,,,34.67293553054333,94.54618673957884,805.9782843012363,59423,0.0135634061609349,0.0163604346549967,0.9836395653450032,0.0163611447896373,0.9836388552103628,3.978178821806397,19.99999999999994,8,60,1779.1592803001404
160,0.2525061747480865,0.4895727521062153,0.6549522358144216,0.4482949554797119,73.02342608889803,41.131103001094864,1.3845629016107934,1.1353468829694773,160,-3.482849974437949,150.0,,,36.06965654715896,76.48070721235126,878.3459836803377,64681,0.013579659926104,0.6873194036916908,0.3126805963083093,0.0161565866530711,0.9838434133469288,5.333090290751797,20.000000000000004,8,60,1779.1592803001404
170,0.2525061747480865,0.4895727521062153,0.6549522358144216,0.4482949554797119,77.50637564369515,43.656164748575726,1.3845629016107934,1.1353468829694773,170,-3.482849974437949,160.0,,,38.74294944386929,86.15978500433266,960.4177287705244,70118,0.0136971637635204,0.016518769146065,0.9834812308539348,0.0163668660420959,0.983633133957904,1.436927560508532,20.000000000000004,8,60,1779.1592803001404
180,0.2525061747480865,0.4895727521062153,0.6549522358144216,0.4482949554797119,81.98932519849227,46.18122649605659,1.3845629016107934,1.1353468829694773,180,-3.482849974437949,170.0,,,43.94382711313665,94.1166617879644,1049.9780735978857,75476,0.01391141652443,0.0111251688718072,0.9888748311281929,0.0162336972979506,0.9837663027020492,5.921226206096749,20.000000000000004,8,60,1779.1592803001404
190,0.2525061747480865,0.4895727521062153,0.6549522358144216,0.4482949554797119,86.47227475328938,48.70628824353745,1.3845629016107934,1.1353468829694773,190,-3.482849974437949,180.0,,,44.561799716204405,85.4923975719139,1131.4689289638773,80726,0.0140161649154408,0.0167217055437322,0.9832782944562678,0.0165781963084595,0.9834218036915404,0.0012925709398789,20.000000000000004,8,60,1779.1592803001404
200,0.2112246934384183,0.5166101505877138,0.6549522358144216,0.3750045504259855,90.58877228281789,51.024942584469976,1.3368224521663572,1.1140148288488487,200,-3.482849974437949,190.0,,,42.08529207203537,81.31483974121511,1208.247410115786,86061,0.0140394302891644,0.6944711330258619,0.305528866974138,0.0124033208696894,0.9875966791303106,5.878822221643033,20.000000000000004,8,60,1779.1592803001404
30,0.5265902423377737,0.3100607792372386,0.6549522358144216,1.0,0.0,0.0,3.8749850105936936,0.8355706612272139,30,-3.402784537817733,,,,,,0.0,0,,,,,,,,9,61,1591.480028629303
40,0.5239912264825161,0.3117630104825568,0.6549522358144216,0.9950644435724456,9.975322217862228,5.25290734410145,3.7634095557343863,0.873139938454135,40,-3.580900011474833,30.0,,,14.073484349064527,64.46150979120284,60.37651136610657,5230,0.0115442660355844,0.8745918403978812,0.1254081596021188,0.0123600762682114,0.9876399237317884,12.949001369470125,20.000000000000004,9,61,1591.480028629303
50,0.3601155362310343,0.4190937602083963,0.6549522358144216,0.6838629113830852,18.36995899263988,9.673441157669204,3.654299890269193,0.9789126384896656,50,-3.580900011474833,40.0,,,15.218942155130208,72.43949629552662,128.83269992191344,10378,0.0124140200348731,0.9156323778778952,0.0843676221221049,0.4789991396207502,0.5210008603792498,6.233857024300859,20.000000000000004,9,61,1591.480028629303
60,0.2586082873678145,0.485576159802733,0.6549522358144216,0.4910996569547788,24.2447718343292,12.767060275663448,3.588710357235175,1.1403247860927708,60,-3.580900011474833,50.0,,,18.382528395392,66.5936285527423,191.3785812351853,15640,0.0122364821761627,0.9479438157484508,0.0520561842515494,0.0338686948103542,0.9661313051896456,6.015159886137153,20.000000000000004,9,61,1591.480028629303
70,0.2469169986143165,0.4932333955113885,0.6549522358144216,0.4688977857207145,29.044759047706663,15.2946867055741,3.446385467885747,1.0097658268629806,70,-3.580900011474833,60.0,,,18.21270347572863,72.94166157208383,260.2664985610172,21013,0.0123859752801131,0.9639998829602416,0.0360001170397582,0.0361531794102375,0.9638468205897625,6.194824609630103,20.000000000000004,9,61,1591.480028629303
80,0.2307378146294882,0.5038299882359047,0.6549522358144216,0.4381733577233374,33.580114764926925,17.682960771793127,2.7325482418982707,0.9177358393145312,80,-3.580900011474833,70.0,,,19.86092976666987,71.17976415809244,327.3602093709633,26215,0.0124875151390792,0.9620453005139072,0.0379546994860928,0.0346157089497106,0.9653842910502892,5.958494690645934,20.000000000000004,9,61,1591.480028629303
90,0.23016060645185,0.5042080320223793,0.6549522358144216,0.437077233771105,37.956367722399136,19.987452877199814,1.757177134370979,0.866479985059415,90,-3.580900011474833,80.0,,,21.80079680774361,29.698061340488493,354.54330902639776,28930,0.0122552128941029,0.9570953936185974,0.0429046063814025,0.0269008986033642,0.9730991013966358,5.255386607583629,20.000000000000004,9,61,1591.480028629303
100,0.2299756257850529,0.5043291855236804,0.6549522358144216,0.4367259536828606,42.325383659668965,22.28813403838433,1.7895798860340812,0.9216425279845468,100,-3.580900011474833,90.0,,,25.16583650838584,32.958091233856976,384.61249974835664,32327,0.0118975624013473,0.9291926322375498,0.0708073677624501,0.0264400958344866,0.9735599041655132,10.601339531444474,19.999999999999982,9,61,1591.480028629303
110,0.2299756257850529,0.5043291855236804,0.6549522358144216,0.4367259536828606,46.69264319649757,24.58789029623486,1.7895798860340812,0.9216425279845468,110,-3.580900011474833,100.0,,,25.274537766352296,76.27393634058535,456.8041670937091,37634,0.0121380710818331,0.2150594443263244,0.7849405556736755,0.016255388474407,0.9837446115255928,0.0016816596249006,19.999999999999996,9,61,1591.480028629303
120,0.2262060936137239,0.5067980490472668,0.6549522358144216,0.4295675753684537,51.024110841754144,26.868798893228742,1.6891445351420389,0.936857275279291,120,-3.482849974437949,110.0,,,29.23017872776836,39.27843483537436,493.14534013718367,40979,0.0120340989320672,0.8109257424400349,0.1890742575599651,0.0163143052972359,0.983685694702764,6.653294216799387,20.000000000000004,9,61,1591.480028629303
130,0.2262060936137239,0.5067980490472668,0.6549522358144216,0.4295675753684537,55.31978659543868,29.130859829365985,1.6891445351420389,0.936857275279291,130,-3.482849974437949,120.0,,,29.108723333105445,79.68493832368404,568.767243781127,46250,0.0122976701358081,0.8661315539670972,0.1338684460329028,0.0164642559952639,0.983535744004736,7.038755919939408,20.000000000000004,9,61,1591.480028629303
140,0.2246402773226633,0.5078235839279716,0.6549522358144216,0.4265940749782657,59.60059484717228,31.38509168404792,1.477632542104722,1.0585968058096191,140,-3.482849974437949,130.0,,,30.965053561143577,28.37083733826876,594.6474619200453,48896,0.012161474597514,0.8407094797341437,0.1592905202658562,0.0165891163465417,0.9834108836534584,6.370680989247695,20.000000000000004,9,61,1591.480028629303
150,0.2246402773226633,0.5078235839279716,0.6549522358144216,0.4265940749782657,63.86653559695493,33.63149445727456,1.477632542104722,1.0585968058096191,150,-3.482849974437949,140.0,,,33.27925190795213,86.47333776112646,676.9889019951224,54265,0.0124756086242536,0.5280040453638396,0.4719959546361604,0.0163335785628986,0.9836664214371014,0.0008100860443765,20.000000000000004,9,61,1591.480028629303
160,0.2239737583782175,0.508260122000849,0.6549522358144216,0.4253283490098412,68.12614771689547,35.87456463577896,1.3178657196253707,1.0566074475999816,160,-3.482849974437949,150.0,,,38.98733424209058,37.27583169192076,711.4701239513233,57494,0.0123746847314732,0.848695030436655,0.151304969563345,0.0103498294993568,0.9896501705006432,7.598991305445164,20.000000000000004,9,61,1591.480028629303
170,0.2234234928096205,0.5086205196652933,0.6549522358144216,0.4242833893346409,72.37420640861788,38.11155089171815,1.314635831383446,1.038156153415187,170,-3.482849974437949,160.0,,,39.1422870401293,89.27616495080292,792.0515371989459,62795,0.0126132898670108,0.8328149911045553,0.1671850088954448,0.0123284523821809,0.9876715476178192,6.357573601721716,19.999999999999996,9,61,1591.480028629303
180,0.2230191576210949,0.5088853399010366,0.6549522358144216,0.4235155528727829,76.613201119655,40.34376414387173,1.2433001776636916,1.0249275846905903,180,-3.482849974437949,170.0,,,40.79936574213207,38.84750973060727,827.9385106163099,66298,0.0124881370571708,0.871724360604463,0.1282756393955368,0.0123336173091164,0.9876663826908836,5.6224164181814285,20.000000000000004,9,61,1591.480028629303
190,0.2230191576210949,0.5088853399010366,0.6549522358144216,0.4235155528727829,80.84835664838283,42.57395572008268,1.2433001776636916,1.0249275846905903,190,-3.482849974437949,180.0,,,44.3674523467198,110.51146963518111,934.320274302736,72155,0.0129487945991647,0.848541245381407,0.151458754618593,0.0122829036998036,0.9877170963001964,5.558563270594757,19.999999999999996,9,61,1591.480028629303
200,0.2209915874181236,0.5102133015387433,0.6549522358144216,0.4196651773056816,85.06426029927516,44.794009445278775,1.2018470729535726,0.9615985023069032,200,-3.482849974437949,190.0,,,50.52250337600708,83.91059875208884,1014.1564985392616,77281,0.0131229732863092,0.8167519663059778,0.1832480336940222,0.010330170432442,0.989669829567558,0.0001085954584678,20.000000000000004,9,61,1591.480028629303
30,0.5827425350797949,0.2732837095597459,0.6549522358144216,1.0,0.0,0.0,4.054997577627502,0.6098577389800142,30,-3.4142636890430804,,,,,,0.0,0,,,,,,,,10,62,1656.6993625164032
40,0.5171492607802816,0.3162441712166008,0.6549522358144216,0.8874403868759441,9.43720193437972,5.499458979300382,3.9977106901000634,0.4245922675369648,40,-4.046029932593684,30.0,,,13.648760338313878,17.001104653812945,15.03284637350589,1709,0.0087962822548308,0.9818535588578404,0.0181464411421597,0.012373814825353,0.987626185174647,10.353700935137446,19.999999999999996,10,62,1656.6993625164032
50,0.4500148169980016,0.3602140252719626,0.6549522358144216,0.7722360903969043,17.73558432074396,10.3352793681918,3.6033197684252936,0.7836730462495974,50,-4.046029932593684,40.0,,,15.389955301769078,76.69929303973913,87.71015964820981,6999,0.0125318130658965,0.875393110424765,0.1246068895752351,0.0161415643439549,0.983858435656045,13.364172775927068,20.000000000000004,10,62,1656.6993625164032
60,0.4391415039691449,0.3673355259509224,0.6549522358144216,0.7535772275641649,25.364650910549308,14.781060973027532,3.7769540148218255,0.8607421930093796,60,-4.046029932593684,50.0,,,16.36459026671946,66.27139555849135,150.04189911205322,12071,0.0124299477352376,0.6051565503106057,0.3948434496893943,0.0346083912983403,0.9653916087016596,10.11858545758262,19.999999999999996,10,62,1656.6993625164032
70,0.4340298075468808,0.3706834429514889,0.6549522358144216,0.7448054353668369,32.85656422520432,19.14691753060766,3.5314788790229708,0.9442676667268436,70,-4.046029932593684,60.0,,,18.03957329876721,77.25180498510599,223.2203181507066,17412,0.0128199125976743,0.012367336344425,0.987632663655575,0.0272677769481483,0.9727322230518516,9.301310848923007,19.999999999999996,10,62,1656.6993625164032
80,0.2668621595853614,0.4801702677397241,0.6549522358144216,0.4579417899344177,38.87030035171059,22.65137736626887,3.4422725575057544,0.9839478728588142,80,-4.046029932593684,70.0,,,20.34385017491877,85.16358914691955,304.3500740630552,22743,0.0133821428159457,0.721063332722438,0.2789366672775619,0.0299655336273179,0.970034466372682,9.91020037672776,19.999999999999996,10,62,1656.6993625164032
90,0.2657686058056578,0.4808864932327243,0.6549522358144216,0.4560652257334641,43.44033543005,25.314531193223967,3.437328088345382,1.0324441779064009,90,-4.046029932593684,80.0,,,21.517781508155167,65.52695015445352,365.9730739183724,27844,0.0131436960895838,0.8656784933881359,0.1343215066118641,0.0122684549996313,0.9877315450003686,2.840618601849983,20.000000000000004,10,62,1656.6993625164032
100,0.2610895209409462,0.4839510703264326,0.6549522358144216,0.448035805220903,47.96084058482183,27.948821826956987,2.456534818404781,0.8731290287882172,100,-4.046029932593684,90.0,,,26.14633631147444,48.21774740424007,410.4498397279531,32694,0.0125542864050881,0.727542166058275,0.2724578339417248,0.0122093936128127,0.9877906063871872,0.0002553353428426,19.99999999999997,10,62,1656.6993625164032
110,0.2167624989752998,0.5129831524698277,0.6549522358144216,0.371969585068333,52.06086753626801,30.338081926538216,2.6108352937188424,0.898963014281445,110,-3.48354977031166,100.0,,,25.762433238327503,69.19089459441602,475.6376122841612,38056,0.0124983606339121,0.3690712965781271,0.6309287034218729,0.0123871096158719,0.987612890384128,0.0002073494576694,20.000000000000004,10,62,1656.6993625164032
120,0.2097513197427309,0.5175751399838944,0.6549522358144216,0.3599382353546745,55.720406638383054,32.47065102012837,2.4093950108272755,0.9237759340084,120,-3.48354977031166,110.0,,,28.050772986374795,53.69569689314813,526.1976662939414,42000,0.0125285158641414,0.2656954581840083,0.7343045418159916,0.0122864214856326,0.9877135785143674,0.0007838483106559,20.000000000000004,10,62,1656.6993625164032
130,0.2016860949392092,0.5228574770013068,0.6549522358144216,0.3460981184625427,59.25058840746914,34.52783809353807,2.4041567245660165,1.017774857390691,130,-3.48354977031166,120.0,,,29.689631754532456,88.56897885724902,610.7371942056343,47319,0.012906806868396,0.0268408324333096,0.9731591675666904,0.0114531687845029,0.988546831215497,2.8525535758605574,20.000000000000004,10,62,1656.6993625164032
140,0.2016860949392092,0.5228574770013068,0.6549522358144216,0.3460981184625427,62.71156959209456,36.54469904293016,2.4041567245660165,1.1324409806945328,140,-3.48354977031166,130.0,,,31.811043437570333,96.53264304529876,703.1917978618294,52818,0.013313487785638,0.8175044458397537,0.1824955541602463,0.0102655304152888,0.9897344695847112,2.4731151529286737,20.000000000000004,10,62,1656.6993625164032
150,0.2016860949392092,0.5228574770013068,0.6549522358144216,0.3460981184625427,66.17255077671999,38.56155999232225,2.4041567245660165,1.1324409806945328,150,-3.48354977031166,140.0,,,33.85264358110726,37.97226736973971,738.3523674430326,55993,0.0131865120183421,0.8262991388097111,0.173700861190289,0.0111229842111381,0.988877015788862,2.4375259068891584,19.999999999999996,10,62,1656.6993625164032
160,0.2016555695186788,0.5228774696937324,0.6549522358144216,0.3460457361175226,69.63327004962031,40.57826831461169,2.4032523366642744,1.1486357841979848,160,-3.48354977031166,150.0,,,36.42320596333593,74.42016722727567,806.7765061939135,61124,0.0131990135821267,0.8131534671536256,0.1868465328463744,0.0109442794621545,0.9890557205378456,2.3219080501052627,20.00000000000001,10,62,1656.6993625164032
170,0.1960941253698228,0.5265199499733827,0.6549522358144216,0.3365021661632639,73.04600956102423,42.5670167890542,2.0032200550160035,1.0920375108728284,170,-3.48354977031166,160.0,,,38.75781670585275,62.01693615317345,864.8424908248708,66298,0.0130447749679458,0.8662599156114756,0.1337400843885244,0.0111395684988486,0.9888604315011512,2.3590120349021104,20.000000000000004,10,62,1656.6993625164032
180,0.1959926908781078,0.5265863847205201,0.6549522358144216,0.3363281021716916,76.41016090269902,44.527450870293855,2.003173754340475,1.0999970025564656,180,-3.48354977031166,170.0,,,40.82332270592451,78.00751997251064,938.9840687792748,71072,0.0132117299186638,0.8124778375844364,0.1875221624155637,0.0123107502427567,0.9876892497572431,1.5445260164431345,20.000000000000004,10,62,1656.6993625164032
190,0.1923649550571758,0.5289623784073836,0.6549522358144216,0.3301028215330726,79.74231552122284,46.469239099970274,2.001457367953373,1.0950484517910732,190,-3.48354977031166,180.0,,,46.33886701241136,90.21086779981852,1025.1160215614364,76513,0.0133979326593054,0.7886183183943439,0.2113816816056562,0.0111964595845394,0.9888035404154604,2.731380178100311,20.000000000000004,10,62,1656.6993625164032
200,0.1886150234382577,0.5314184045053452,0.6549522358144216,0.3236678500093197,83.0111688789348,48.37413899244744,1.6328017257135177,1.0471778541474317,200,-3.48354977031166,190.0,,,45.700355822220445,67.5483747702092,1088.829106098041,81373,0.0133807172661452,0.7614854415510536,0.2385145584489465,0.0110705411570984,0.9889294588429016,1.823532345675242,20.000000000000004,10,62,1656.6993625164032
30,0.561991071202056,0.2868749272228932,0.6549522358144216,1.0,0.0,0.0,3.1633875829030504,0.8616395228548751,30,-3.4577113498759866,,,,,,0.0,0,,,,,,,,11,63,1608.0403833389282
40,0.4890989644260175,0.3346157755290831,0.6549522358144216,0.8702966817246263,9.351483408623132,5.255450178140368,3.1301637782606635,0.8188256944782045,40,-3.4577113498759866,30.0,,,14.019420298747718,78.52714458387345,74.56276447605342,5260,0.0141754305087554,0.8747298621496566,0.1252701378503432,0.0103986212726194,0.9896013787273804,11.641851483222116,20.000000000000004,11,63,1608.0403833389282
50,0.2139204613305211,0.5148445513795443,0.6549522358144216,0.3806474378195396,15.606204006343962,8.770547306923062,2.693268983211697,0.865770681695822,50,-3.4577113498759866,40.0,,,16.412185742519796,78.94115004874766,149.4503471525386,10607,0.0140897847791589,0.8726281770080592,0.1273718229919409,0.0286408031687776,0.9713591968312224,11.785167627666857,20.000000000000004,11,63,1608.0403833389282
60,0.2045622615798103,0.5209737252294703,0.6549522358144216,0.3639955722824337,19.32941905685383,10.86296092147472,3.19524060721521,0.9275251182928272,60,-7.085438766973514,50.0,,,16.01598962955177,57.18236914370209,202.6426206426695,15825,0.0128052208936915,0.8356288463034416,0.1643711536965584,0.3172661548081907,0.6827338451918094,1.3167033669006094,20.000000000000004,11,63,1608.0403833389282
70,0.2025891306562075,0.5222660317394385,0.6549522358144216,0.3604846073851045,22.95181995519152,12.89871788265481,2.5565624937132325,0.8549004189280469,70,-7.085438766973514,60.0,,,19.963468027301133,33.800186983309686,233.59234929736704,19101,0.0122293256529693,0.8513256516014323,0.1486743483985676,0.0261021397934162,0.9738978602065838,1.241947191079445,20.000000000000004,11,63,1608.0403833389282
80,0.1959603405051951,0.5266075726695887,0.6549522358144216,0.3486894197198737,26.49769009071641,14.891465238461825,2.1397153581456405,0.8654366367633471,80,-11.200608912000371,70.0,,,20.01595055870712,53.59022354427725,283.7073517180979,23471,0.0120875698401473,0.1876077607375653,0.8123922392624346,0.0357015042740859,0.964298495725914,0.0001467860883081,20.000000000000004,11,63,1608.0403833389282
90,0.1936644889944755,0.5281112457496324,0.6549522358144216,0.3446042097790663,29.964158238211112,16.839589385960178,1.5607772448931634,0.8637291655273365,90,-11.200608912000371,80.0,,,21.958610127680004,26.525786962360144,307.8293128442019,25973,0.0118518966944212,0.7918485816162983,0.2081514183837017,0.0270932415941847,0.9729067584058152,0.0103622134895094,19.999309553435992,11,63,1608.0403833389282
100,0.1905669182019612,0.5301400066657831,0.6549522358144216,0.3390924304088198,33.38264143915055,18.76074642194236,1.4806587639488755,0.976992284542516,100,-11.200608912000371,90.0,,,24.932842585258182,63.98517977818847,367.7825928991661,31186,0.0117931954370283,0.8966888845234439,0.1033111154765562,0.0164036471232443,0.9835963528767556,0.1819376319676468,20.00000000000001,11,63,1608.0403833389282
