n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.ld_wloa_adsg,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_ld_wloa_adsg_sizing,kernel_weight.f1_mass.graph_0.ld_wloa_adsg,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_ld_wloa_adsg_sizing,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f0_failure_rate.graph_0.ld_wloa_adsg.w_sum,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_0,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_1,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_2,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_3,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_4,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_5,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_6,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_7,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_8,kernel_diagnostics.f1_mass.graph_0.ld_wloa_adsg.w_sum,run,seed,runtime_sec
160,0.2023034170368124,0.522453160513264,0.6549522358144216,0.3255673376788034,67.50435653920186,41.9463515293566,1.0165382084064885,1.0732439786488237,160,-7.09579024144237,150.0,,,71.62258230894804,112.0161446314305,863.3988394429907,53321,0.0161924727488792,0.0121221391729273,0.0132970045209271,0.9745808563061455,0.0073344939633597,0.5223300401084715,0.4703354659281686,0.7076681992699484,0.97131010198338,0.6081410802909222,0.0,0.0,0.124629033432002,0.0110955794868041,0.0,0.0,2.4228439944630566,0.9199240066019096,0.9578936835414714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877817690143381,4,56,2492.524868965149
170,0.200011734050673,0.5239541034088139,0.6549522358144216,0.3218793271670211,70.74158986343099,43.957927284794025,1.0078533683836122,1.0389887300965022,170,-7.09579024144237,160.0,,,72.57495298516005,137.4686841070652,996.8980769617484,58707,0.0169809064840947,0.0065621309058832,0.401075935018354,0.5923619340757627,0.0164341740540999,0.6946952737711877,0.2888705521747124,0.5288831654934136,0.975483874032873,1.0,0.0,0.0233715086917876,0.5022175670916043,2.3428835069285696e-18,1.3825116442686634e-18,5.955466745547296e-18,3.0299561153096786,1.0,0.9049962449564626,5.0191692402027764e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.9049962449564624,4,56,2492.524868965149
180,0.1977529319477299,0.5254335108963988,0.6549522358144216,0.3182442319334856,73.94220765893353,45.94675061478604,0.99436012387411,1.0323349932554595,180,-7.09579024144237,170.0,,,76.13586370553821,138.0252010654658,1130.8798114974052,64101,0.0176421555279544,0.0121030941519062,0.0107505434375168,0.9771463624105768,0.0065634605046111,0.6133873596436626,0.3800491798517262,0.7003592761109286,0.9479950861893224,0.9167111547891792,0.0,0.0,0.5179326094777593,0.0,0.0,0.0,3.082998126567189,1.0,0.6836188685571571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683618868557157,4,56,2492.524868965149
190,0.1912556852837905,0.5296888971255836,0.6549522358144216,0.3077881984684833,77.07236981094337,47.89179370094365,0.8251583736121543,1.0195399048124938,190,-7.273008513627466,180.0,,,76.38114819768816,101.3192303488031,1228.6341701215133,68332,0.0179803630820335,0.0119610091055384,0.0213543767331066,0.966684614161355,0.058287861247707,0.9410252446871248,0.0006868940651681,0.7727803183468723,0.8420764885688233,1.0,0.0,0.0371719919143639,0.4835368980871604,0.0797811046136974,0.0,0.0,3.215346801530917,0.4392940436673402,0.5351264181186379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744204617859782,4,56,2492.524868965149
200,0.1899417572966963,0.5305494571984302,0.6549522358144216,0.3056736912449988,80.13967925951079,49.79778091384608,0.8217001114875002,1.0196649456331304,200,-7.273008513627466,190.0,,,81.53492734115571,112.08855241909625,1337.45491741132,72382,0.0184777281286966,0.0119383024410548,0.0129228795614125,0.9751388179975328,0.0064055075570057,0.5522955558492707,0.4412989365937236,0.8703831426770805,0.9651717155387434,1.0,0.0050067174933129,0.0,0.3210025805155965,0.2005071524417024,0.0,0.0,3.3620713086664358,1.0,0.6284610046710074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6284610046710073,4,56,2492.524868965149
30,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,0.0,0.0,4.45884023165276,0.857703403997682,30,-3.611878168611273,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,2663.980820417404
40,0.4649319046724844,0.3504440453477204,0.6549522358144216,0.901399594487154,9.50699797243577,4.903604019876228,4.160177402641878,0.8893328682876327,40,-3.611878168611273,30.0,,,52.58336785342544,98.2881808169186,94.19999466184528,5421,0.0173768667518622,0.0500640076884533,0.7193379413828453,0.2305980509287014,0.0064149764739816,0.5426639040364314,0.4509211194895869,0.9994626259194334,0.8826411991161558,0.1001279339740092,0.0018094714666644,0.0007584110264081,0.0071881953010436,0.0,0.0,0.0,1.9919878368037145,1.0,0.1745930281107001,1.232595164407831e-32,0.0,3.385281246742896e-22,1.0691354741300496e-19,6.0374161916061655e-21,1.153148342246726e-19,0.0,1.1745930281107002,5,57,2663.980820417404
50,0.4552848344197404,0.3567624155788139,0.6549522358144216,0.8826960701077325,18.4274762954102,9.504687715337353,4.143914480494063,0.8268522758085622,50,-3.611878168611273,40.0,,,51.4358107065782,93.418684290722,183.62277728319168,10766,0.0170558032029715,0.0063992285738636,0.5406258926060132,0.4529748788201231,0.0065312439469813,0.60733782788054,0.3861309281724785,0.9999834601668328,0.9973517925024504,0.2083444123551793,5.164460183672508e-20,0.0040210741254983,0.0192165566420669,2.354431304382104e-20,1.6933654434096197e-19,0.0,2.228917295792028,1.0,0.2361207842415791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2361207842415791,5,57,2663.980820417404
60,0.4321770209777443,0.3718969296574317,0.6549522358144216,0.837895157421878,27.03043243305825,13.941996992324777,3.597109425876001,0.8564128057810767,60,-3.611878168611273,50.0,,,52.52452283445746,66.6282724859193,246.31930003408343,15934,0.015458723486512,0.0057823777801212,0.5481049542029246,0.4461126680169541,0.0067009953086493,0.6267954046717592,0.3665036000195915,0.6907024226385827,0.9998896083502946,0.5362933595283836,0.0,0.0562240093343515,0.0831040648014283,8.994816192724664e-05,0.0006880939654933,0.0,2.3669915067804617,0.7414691690050537,0.7474231075722714,2.440078281157441e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4889166773601366,5,57,2663.980820417404
70,0.4258066607871418,0.37606921130721,0.6549522358144216,0.8255444453394468,35.34763044686488,18.231915401149205,2.0143277798909978,0.9537312835093592,70,-6.881941751613579,60.0,,,53.61815582681447,40.90019827429205,284.3238773839548,19338,0.0147028584850529,0.0057063371929363,0.5490896132545499,0.4452040495525136,0.0065394538759378,0.4009289272476418,0.5925316188764205,1.0,1.0,0.8673950399850233,0.0,0.0,0.2063777855405018,0.0,0.0,0.0,3.073772825525525,0.9840626725593722,0.8176395995472587,0.0241137224528348,0.0,3.670432180843161e-17,0.0,0.0,1.0524666492959143e-17,0.0,1.8258159945594656,5,57,2663.980820417404
80,0.252660252209677,0.489471838728258,0.6549522358144216,0.4898520548837341,41.92461294798078,21.6242499661333,2.1583079550112543,0.976166599953802,80,-6.881941751613579,70.0,,,56.15780234709382,103.29780070856214,383.6448644613847,24640,0.0155700026161276,0.0057212083191098,0.5435801395862173,0.4506986520946728,0.0073461500885663,0.526093851173884,0.4665599987375497,0.538718951035752,0.9845040819266758,0.6101281704143163,0.0326102172435447,0.0,0.0330441439643766,0.0,0.0,1.889763823201955e-18,2.1990055645846653,0.9999999999999998,0.7060354959522516,8.72085619514023e-16,0.0,9.074847755250328e-17,6.228363615624086e-17,0.0,0.0,0.0,1.7060354959522523,5,57,2663.980820417404
90,0.1739685400917635,0.5410111515199503,0.6549522358144216,0.3372863206767974,46.06030482578344,23.7573939276405,2.463239031707804,1.3460569033386238,90,-8.032869759246854,80.0,,,59.76886409521103,78.88654111139476,458.5539902271703,29817,0.0153789445694459,0.0057867843533341,0.5517634017347895,0.4424498139118763,0.0073273087513084,0.5278342006216082,0.4648384906270833,0.0001501917254002,0.8777694823473826,0.984041311773086,0.0,0.0005211380394264,0.0,0.0,0.0,0.0,1.8624821238852955,1.0,0.948815583875697,0.6330836998634665,0.0,0.0,0.0,0.0,0.0,0.0,2.581899283739163,5,57,2663.980820417404
100,0.1719567997376491,0.5423287453627555,0.6549522358144216,0.3333860034019709,49.41366644617728,25.48702062678756,2.233396570595826,1.293558994947011,100,-8.032869759246854,90.0,,,60.4685481544584,76.4843350527808,531.2827571500093,34881,0.0152312937458791,0.0176382689651725,0.4429931957305351,0.5393685353042923,0.0183652770846878,0.4455439247174233,0.5360907981978889,0.9613322878432378,1.0,0.9423592119470624,0.4676390443341224,0.0263290628956851,0.5921007131394628,0.0,0.0,0.0,3.989760320159571,0.7376095702966868,0.0,0.0,5.7777898331617076e-34,0.0,0.0,1.1364593651084956e-19,0.0,0.0,0.7376095702966868,5,57,2663.980820417404
110,0.1652129902732204,0.5467456184493896,0.6549522358144216,0.3203112562068587,52.68215274422143,27.17286957684191,1.4641026424873336,1.0876051639703983,110,-8.032869759246854,100.0,,,60.14086333010346,100.50037376396358,627.8291218355298,40213,0.0156125909988195,0.0117734652904761,0.4803495195739143,0.5078770151356095,0.0063609221033574,0.5359081462622124,0.4577309316344302,0.0739235028697027,1.0,0.7336824189279674,0.0,0.2829962729174325,0.6385950072837022,0.0,0.0038817651860049,0.0,2.73307896718481,0.7953530797896105,0.8518158101161961,0.0004740740814182,0.0660336495593704,5.665632233770071e-19,0.0,5.6357055171321705e-19,0.0039444840456354,0.002714462390678,1.7203355599829089,5,57,2663.980820417404
120,0.1607667913858048,0.5496576663515781,0.6549522358144216,0.3116910650910244,55.842164350710846,28.80276848513704,1.4275365183442967,1.1309551150876542,120,-4.137080030575641,110.0,,,61.66599267348647,103.48259041178972,727.3022218085825,45493,0.0159871237730767,0.0125074125138261,0.0110767513314201,0.9764158361547538,0.0073657100740766,0.5222581379169241,0.4703761520089993,0.4070161253770762,0.4592844297741212,0.9588033134566416,0.0,0.0778723918687,0.3667603676622633,0.0,0.0,0.0,2.2697366281388023,1.0,0.5849516545074608,0.0,1.7968587552740018e-22,1.4376620758507291e-19,0.0,0.0,0.0,1.1881403544672734e-19,1.584951654507461,5,57,2663.980820417404
130,0.1580808087667827,0.5514168566732652,0.6549522358144216,0.3064835419693502,58.93303738601272,30.397006485899976,1.414652045076758,1.110109375623222,130,-4.137080030575641,120.0,,,64.0803790166974,111.75977386813612,835.406399551779,50219,0.0166352655280228,0.0065085682016947,0.390104136305958,0.603387295492347,0.005763901318212,0.5552121297499364,0.4390239689318517,0.9129986685679544,0.8046700776987835,0.9445739485912414,0.3389499645744581,0.6083456295290127,0.8074276679509457,0.0,0.0,4.843068450575195e-19,4.416965956912396,0.9999999999999998,0.9999999999999996,2.7755575615628914e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,57,2663.980820417404
140,0.1571130827645984,0.5520506709820516,0.6549522358144216,0.3046073364063911,61.98849177789143,31.97297594355688,1.402043515370009,1.1313164071619382,140,-3.482849974437949,130.0,,,63.90375987347216,55.31600852869451,887.2568917628378,54330,0.0163308833381711,0.0119911102868496,0.0186864227396262,0.969322466973524,0.0613194015226736,0.9363345316592012,0.0023460668181249,0.4837330294474705,0.6154792599015039,0.3361386180671149,0.0,0.1232374444028442,0.2381544328590093,0.0,0.0,0.0,1.796742784677943,0.5237176208844453,0.9315795537551702,0.0,2.199141890716895e-20,0.0,1.2440720386310695e-20,0.0,0.0,2.6836916928418783e-20,1.4552971746396155,5,57,2663.980820417404
150,0.1552274316314639,0.5532856824076641,0.6549522358144216,0.3009514780975297,65.01628585041102,33.534678515537195,0.9537786576079752,1.1677196619203525,150,-3.482849974437949,140.0,,,67.9828499276191,191.33073160331696,1074.5280484501272,60105,0.0178775151559791,0.012085898158412,0.0253171835009451,0.9625969183406428,0.0065203501434041,0.6105684584205575,0.3829111914360383,0.6572826272402287,0.8103638656777086,0.2529850557251948,1.426003378412607e-17,0.0,0.4981376820982314,0.0,2.0889489363358898e-18,8.262958770481289e-20,2.218769230741364,1.0,0.95893213837329,0.0,6.479839365952986e-20,0.0,9.570242572320038e-20,0.0,0.0,0.0,1.95893213837329,5,57,2663.980820417404
160,0.1551268064121204,0.5533515871200524,0.6549522358144216,0.3007563881693061,68.0248251817452,35.086449705755115,0.916509569637022,1.260184882225582,160,-3.482849974437949,150.0,,,69.76164496969432,68.07644467242062,1138.963459755294,64799,0.0175768678491225,0.0120437595752039,0.0278608929583984,0.9600953474663976,0.0058421662473201,0.5546821079497127,0.4394757258029671,0.5061335357231943,0.9710530231964942,0.5606446629505188,0.0,0.0246481338590179,0.2173040215830547,0.0,0.0,0.0,2.27978337731228,1.0,0.6904634406191344,0.0,0.0,5.2146880970160895e-19,4.1512230962920444e-19,6.851212322553138e-19,6.386890176820972e-19,4.523514054586819e-19,1.6904634406191343,5,57,2663.980820417404
170,0.1511258733047093,0.5559720072040952,0.6549522358144216,0.2929994684046126,70.99360446461479,36.61771310433927,0.9031459272652212,1.3320251846474955,170,-3.482849974437949,160.0,,,71.30923682730645,104.59193766117096,1239.5152375651523,69997,0.0177081194560502,0.0120381079839676,0.0186607268714313,0.969301165144601,0.0073872682777266,0.5249851026181342,0.4676276291041392,0.9712816472382608,1.0,0.3183150304072731,0.6045200942443695,0.124021106549522,0.6495320227984395,0.0,0.0,0.0,3.667669901237865,1.0,0.5831414502879729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583141450287973,5,57,2663.980820417404
180,0.1420420495243242,0.5619214778988026,0.6549522358144216,0.2753879537080682,73.8355415751782,38.083552718484434,0.79485786828734,1.2966071614405406,180,-3.482849974437949,170.0,,,75.31766389217228,103.10470668412744,1338.615594896488,75186,0.0178040538783349,0.0120743244121874,0.0192098339608525,0.96871584162696,0.0065486895413772,0.6209050702203224,0.3725462402383003,0.886532398324213,0.9976807455361782,0.9388586237354568,0.3737604604329261,1.0408340855860844e-17,0.7903032961817374,0.0,0.0,0.0,3.987135524210512,0.989343126157552,0.5429331853111985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5322763114687503,5,57,2663.980820417404
190,0.1410356761072727,0.5625806044183648,0.6549522358144216,0.2734368194001915,76.5796654407195,39.49894134664242,0.832941258302977,1.3439149301739046,190,-3.482849974437949,180.0,,,78.288803008385,88.74445870239288,1424.1014905311167,79110,0.0180015357164848,0.0117872961706133,0.0273683899963135,0.9608443138330732,0.0073902523956454,0.523977124019972,0.4686326235843826,0.7941391428774123,0.9987866274683536,0.5000192312739459,0.0,0.0156831302106654,0.850094304297394,0.0,1.8462243462295792e-19,1.3723722560174963e-20,3.158722436127771,0.9997139613596308,0.8299488742333836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8296628355930145,5,57,2663.980820417404
200,0.1410329884803194,0.5625823646856468,0.6549522358144216,0.2734316086890714,79.31400758116581,40.90928466958038,0.8314392723125887,1.3462889652210115,200,-3.482849974437949,190.0,,,79.74645662866533,86.89690666366369,1507.039223484695,84240,0.0178898293386122,0.0121683208311301,0.0170089029694806,0.9708227761993892,0.0178975367817813,0.4548063180089515,0.5272961452092672,0.7977985139351214,0.9999999999999998,0.9925594214422072,0.0371523629590004,0.0,0.5171331712430455,0.0,0.0,0.0,3.344643469579374,0.9998387926814912,0.843818898550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8436576912317844,5,57,2663.980820417404
30,0.6211987190983436,0.2480967458559066,0.6549522358144216,1.0,0.0,0.0,3.995619725057795,0.5901130125719013,30,-3.6379424351679095,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,2507.397080421448
40,0.5228128612692783,0.3125347834135727,0.6549522358144216,0.8416193485204377,9.208096742602187,5.720057901838109,3.965646446247588,0.7363947133694965,40,-3.6379424351679095,30.0,,,48.784114302136,91.67553655337542,87.65016672294587,5284,0.0165878438158489,0.0065576370522653,0.3914449793949283,0.6019973835528063,0.0123910509374932,0.4781992397902632,0.5094097092722435,0.3148457482646027,0.9986721121873768,0.0,0.0,9.246224887117745e-19,0.0,0.0,0.0,0.0,1.3135178604519795,0.999991979478708,1.2962355644369608e-06,0.662589013541884,0.0,0.0,0.0,0.0,0.0,0.0,1.6625822892561566,6,58,2507.397080421448
50,0.506444043215653,0.3232555773954341,0.6549522358144216,0.8152689753622568,17.49253836201566,10.866342424262765,3.408508202528074,0.9545677561896632,50,-3.6379424351679095,40.0,,,50.26986158825457,47.35250145383179,132.04153065383434,8634,0.0152932048475601,0.0119346135728013,0.4728200018090543,0.5152453846181444,0.0536618874028611,0.8025861016615627,0.143752010935576,1.0,0.9113081037732425,0.0462806258883401,0.0,0.0,0.1303384569259878,0.0,0.0,0.0,2.0879271865875704,0.696413088451531,0.8691356690989748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5655487575505058,6,58,2507.397080421448
60,0.3520727621286876,0.4243613930888786,0.6549522358144216,0.5667635030537628,24.40270075409576,15.158926450984469,3.1309892498618983,0.9706848018040778,60,-3.6379424351679095,50.0,,,53.07645625062287,59.154714348725975,188.0563322212547,12336,0.0152445146093753,0.0065198532201949,0.612886342629406,0.3805938041503991,0.0073268026104695,0.5233886354344554,0.469284561955075,0.9686870593562762,0.9999999999999998,0.0,0.0,1.7557524878014205e-18,0.1732591455292577,0.0,0.0018149618448384,0.0,2.143761166730372,0.978668907076019,0.8954291122119407,0.0,0.0,0.0,0.0,0.0,0.0,5.586478297326963e-21,1.87409801928796,6,58,2507.397080421448
70,0.3466463748082914,0.4279154175967671,0.6549522358144216,0.5580281545194444,30.0266590419618,18.65252213566936,2.630936336084509,0.9706836283107,70,-3.6379424351679095,60.0,,,53.85682599805296,72.64078556373715,256.87309875618666,17210,0.0149258046923989,0.0065958575818379,0.6149580082126972,0.3784461342054649,0.0073158754630293,0.5204059640987004,0.4722781604382704,0.9990359574396416,1.0,0.0002041393644942,0.0,2.9032930968963968e-18,0.182568694784009,7.097994490577787e-19,0.0001472683138341,0.0003778097727108,2.18233386967469,1.0,0.7189044531143558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7189044531143558,6,58,2507.397080421448
80,0.1983297248603228,0.5250557390886941,0.6549522358144216,0.3192693718818258,34.41314667396815,21.377402634012437,2.6069473291644587,0.998749252359862,80,-3.6379424351679095,70.0,,,55.40607427153736,97.40005005616696,350.2526033828035,22456,0.0155972837274137,0.0177737041901118,0.4470844434270966,0.5351418523827915,0.0101379676398063,0.6116716295184742,0.3781904028417194,0.9864879226700256,0.9446844872989424,0.0008853144337345,0.0,3.02175964950826e-19,0.0863720115134017,3.895014618046725e-19,0.0,7.623588964913087e-19,2.0184297359161048,1.0,0.6968235017186433,0.0,9.404710667892344e-20,0.0,0.0,0.0,0.0,0.0,1.6968235017186433,6,58,2507.397080421448
90,0.1983297248596107,0.5250557390891605,0.6549522358144216,0.3192693718806794,37.60584039278068,23.360699882612103,2.0248190651022813,0.9334792229079404,90,-3.6379424351679095,80.0,,,51.375940713100135,16.1851544668898,364.82076637260616,23564,0.015482123848778,0.0550674233954261,0.8260607045805852,0.1188718720239887,0.0548537735592385,0.8706212548603905,0.0745249715803709,0.6894937667873354,0.8490276706316932,0.748067659836492,3.2585144872846606e-16,0.0,0.0,0.0,0.0,0.0,2.286589097255521,1.0,0.724553890855956,0.0,1.1496633065350382e-19,7.409307698873734e-20,1.0192684463193433e-19,3.843364887979843e-20,1.1322315424086125e-19,1.608490140248321e-19,1.724553890855956,6,58,2507.397080421448
100,0.1974376907812096,0.525639978803232,0.6549522358144216,0.3178333836035369,40.79135417020176,25.339536960816204,1.5464883182140998,1.0146393840133374,100,-3.6379424351679095,90.0,,,57.49018617067486,37.06590028479695,399.5662279203534,25988,0.0153750280098643,0.0063171582722717,0.5383274549449454,0.4553553867827829,0.0177296369340018,0.4518159323993797,0.5304544306666186,1.0,0.7759882952414727,0.9999958506194244,0.0,0.0,0.0,0.0,0.0,0.0,2.7759841458608974,0.9550032808983396,0.5583684549534439,0.0,0.0,0.0,8.96963580241513e-20,0.0,0.0,9.292182484669925e-20,1.5133717358517833,6,58,2507.397080421448
110,0.1964769952307381,0.5262691885019503,0.6549522358144216,0.3162868647184595,43.961955411811736,27.309110390875944,1.4188255400368546,1.1381553842396266,110,-3.6379424351679095,100.0,,,55.67793984990567,52.69947849866003,449.28418001160026,29643,0.0151565017039975,0.050975168959109,0.7879033784456418,0.1611214525952491,0.0178843130082529,0.4658627672462431,0.516252919745504,1.0,1.0,0.916511960355935,5.2813079143474723e-20,0.0,0.0,0.0,1.4538203734989456e-19,3.8583972834116654e-20,2.916511960355935,1.0,0.4811132740612791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4811132740612791,6,58,2507.397080421448
120,0.1802565263311843,0.5368928208736713,0.6549522358144216,0.2901753026677562,46.99426624874282,29.19277799868556,1.1082034419213092,0.9786280456212104,120,-3.6379424351679095,110.0,,,60.41438810527325,128.35949612874538,573.6488162679598,35090,0.0163479286482747,0.0120026047740448,0.4825242706461771,0.5054731245797781,0.0063699649998108,0.5396734878852547,0.4539565471149344,1.0,0.9993066100579968,0.9999549885431908,0.0,0.0,0.0,0.0,0.0,0.0,2.999261598601188,0.9995170173316572,0.9995818256850126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9990988430166696,6,58,2507.397080421448
130,0.1799085043119495,0.5371207586732818,0.6549522358144216,0.2896150600134571,49.89321806214888,30.993603151901223,1.080177287172697,0.94460382199855,130,-3.6379424351679095,120.0,,,61.42505991272628,41.157030143775046,612.4566838499159,37603,0.0162874420618013,0.0121640855567092,0.0134263654072736,0.9744095490360172,0.016277930848708,0.6860569389798798,0.2976651301714121,0.9969670216446006,0.9924731813538044,0.9112045943087788,0.116870942560622,0.0,0.0,0.0,0.0,0.0,3.0175157398678056,0.7403911012177916,1.0,0.5113933663525542,0.0,5.421010862427522e-19,0.0,2.1684043449710093e-19,5.421010862427522e-20,0.0,2.251784467570346,6,58,2507.397080421448
140,0.1756396583806868,0.5399166488603095,0.6549522358144216,0.2827431109897071,52.7550089171647,32.77134396536441,1.1749147328074003,0.9206525024865564,140,-3.6379424351679095,130.0,,,64.48626405186951,44.481263253837824,653.9179437318817,41121,0.0159022870001187,0.0119536544886815,0.0182369774755986,0.96980936803572,0.0119995739432234,0.4847349283388989,0.5032654977178775,0.6830235485587502,0.8141191561849191,0.7080504595123881,0.1106372794727434,0.0,0.0001969541486227,4.545028177462729e-21,6.544061006013469e-20,1.4662553725012396e-20,2.3160273978774235,0.7441062691807019,0.9861854577630292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.730291726943731,6,58,2507.397080421448
150,0.1740316480139579,0.5409698188452114,0.6549522358144216,0.2801545506509754,55.56949722536812,34.51970049733763,1.1320623168855832,0.9594329829814215,150,-3.6379424351679095,140.0,,,68.14746014215052,164.16815393883735,813.9759932318702,46750,0.0174112511921255,0.0174282560350823,0.4500071255718852,0.5325646183930324,0.017230073324269,0.4592367233327433,0.5235332033429876,0.9783884373853908,1.0,0.9354193936895008,0.161014191226054,0.0,0.0,0.0,0.0,0.0,3.0748220223009453,0.8334212447236089,0.8837097874553366,0.0,0.0,0.0,5.812898879651519e-20,2.626158921266812e-19,4.0247446667704103e-20,0.0,1.7171310321789457,6,58,2507.397080421448
160,0.1740316480139579,0.5409698188452114,0.6549522358144216,0.2801545506509754,58.37104273187787,36.26001697747721,1.1320623168855832,0.9594329829814215,160,-3.6379424351679095,150.0,,,68.81412305682898,108.33316811174154,918.2712691966444,51994,0.0176611006884764,0.0065882642960709,0.4040953508776666,0.5893163848262624,0.0174728723972165,0.4716918143017929,0.5108353133009905,0.1049894001825257,0.926427833717124,0.8900732756742449,0.1230709925895293,0.0,0.0,0.0,0.0,0.0,2.044561502163424,0.8246524375127566,0.9997123734925968,0.999435450791304,0.0,0.0,0.0,0.0,0.0,0.0,2.8238002617966576,6,58,2507.397080421448
170,0.1739758758564157,0.5410063469444899,0.6549522358144216,0.2800647691433394,61.17213933084945,38.000054596829074,1.1307731363721487,0.9971715734543632,170,-3.6379424351679095,160.0,,,72.33633706904948,85.81100852508098,1000.0820019468664,57099,0.0175148777027069,0.0122033596725802,0.0060913363116049,0.9817053040158148,0.0101840415850373,0.6089301391000163,0.3808858193149463,0.8008615505775422,0.6197448245682727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4206063751458147,0.9405357048066368,0.1278848614859928,0.0,0.0,0.0,0.0,0.0,2.3439693640795882e-20,4.459531956451642e-20,1.0684205662926296,6,58,2507.397080421448
180,0.1737490237750525,0.5411549242223779,0.6549522358144216,0.2796995847435832,63.97096110028406,39.738679094986416,1.0522278000713094,1.0145530520923292,180,-3.6379424351679095,170.0,,,75.980532547459,110.33390138298272,1106.444301892072,62389,0.0177346054896227,0.0066810200170109,0.617885640238571,0.3754333397444181,0.0120449545780527,0.4750563837261367,0.5128986616958106,0.8588291288569821,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.858829128856982,0.591155687874499,0.4894508732509439,0.0,0.0,0.0,0.0,8.088056429831765e-20,0.0,4.431650591806308e-20,1.080606561125443,6,58,2507.397080421448
190,0.1734272025901105,0.5413657017269881,0.6549522358144216,0.2791815199519992,66.76536662376196,41.47456022681223,0.959350137439894,0.9486456040830304,190,-3.6379424351679095,180.0,,,77.79983522091061,122.1419842178002,1225.2195725059137,66691,0.018371587957984,0.0181086790605666,0.4634396212526552,0.5184516996867782,0.0171480924123982,0.4664025243551513,0.5164493832324505,0.8395183270830234,0.9738846935140244,0.5695238683229465,0.0,0.0,0.0,0.0,0.0,0.0,2.3829268889199944,0.9756184009716894,0.7205137558419155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6961321568136047,6,58,2507.397080421448
200,0.1600728556585733,0.5501121611076398,0.6549522358144216,0.2576838147556318,69.44969329730012,43.14206051805565,0.9139177887051652,0.9280693589745868,200,-3.6379424351679095,190.0,,,80.22017894033343,159.44116696435958,1380.5031273243949,72143,0.0191356490210331,0.0101411630436196,0.609950756239581,0.3799080807167993,0.0174702587607941,0.4704174875571629,0.5121122536820429,0.8686152634064945,0.992304430824318,0.5260560308292904,0.0021526346638208,0.0,0.0,0.0,0.0,0.0,2.389128359723924,0.9555121791681942,0.7649337635371593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7204459427053536,6,58,2507.397080421448
