problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,test,f1,2.516217524994384,0.1982339163433575,1.9041048809401544,0.9607033144111748,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,train,f0,4.109546903917167e-12,1.9865574919617683e-12,2.69036940873472e-12,1.0,75
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,train,f1,2.3078102462691773e-12,2.097905911991143e-13,1.756509012314685e-12,1.0,75
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,test,f0,0.3485971081965061,0.1856392252247016,0.2314386157378471,0.9655380780579724,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,75,test,f1,1.678499805290801,0.1322364170343743,1.2196258270195148,0.982513530009911,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,train,f0,4.233241083655413e-12,2.2546926262031207e-12,3.010680593718007e-12,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,train,f1,2.7051431149560346e-12,2.491884632464534e-13,2.056985692888702e-12,1.0,100
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,test,f0,0.2628230858799605,0.1399617865057496,0.1669179409440965,0.980410698318119,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,100,test,f1,1.6498529762882386,0.1299795481239612,1.1595539083490067,0.9831053170694908,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,train,f0,3.2573393937660704e-12,1.7111513647356717e-12,2.011205424423679e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,train,f1,3.0881245244427228e-12,2.6594004493211445e-13,2.3576092189614426e-12,1.0,125
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,test,f0,0.3245820642826462,0.1728504382810272,0.1676427207375549,0.9701227259860568,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,125,test,f1,1.4538555367459414,0.1145383791281182,0.9574744078589132,0.9868809597067034,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,150,train,f0,4.070192959358603e-12,1.9960655581864145e-12,2.970169295698118e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,1,150,train,f1,3.3110489956050973e-12,3.056632096536664e-13,2.455067260598298e-12,1.0,150
mdgnc_edge_failures,MG LdWLOA + EW,10,1,150,test,f0,0.2270430994874204,0.1209077875014972,0.131160157499669,0.9853813069214928,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,150,test,f1,1.2221020089663397,0.0962802559802627,0.7784497419660199,0.990730112308375,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,175,train,f0,1.94610790356426e-12,1.0173088047047333e-12,1.379363924667944e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,1,175,train,f1,2.5258036469138813e-12,2.292722553107954e-13,2.0146728729741882e-12,1.0,175
mdgnc_edge_failures,MG LdWLOA + EW,10,1,175,test,f0,0.2312088869794657,0.1231262039607585,0.1361482310165391,0.9848399378982136,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,175,test,f1,1.2270029936934903,0.0966663678274109,0.7747294004017115,0.9906556133310556,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,200,train,f0,3.15420234895574e-12,1.4752192133660825e-12,2.1355384127730305e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,1,200,train,f1,4.781221992808261e-12,4.0025562047741525e-13,3.5926817076870066e-12,1.0,200
mdgnc_edge_failures,MG LdWLOA + EW,10,1,200,test,f0,0.2216430034279512,0.1180320618427124,0.1388471879643738,0.986068432377158,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,200,test,f1,1.4089087441611363,0.1109973582773162,0.8904375347040466,0.9876795864554572,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,225,train,f0,4.194405119436306e-12,2.1742878962431198e-12,3.093379379808741e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,1,225,train,f1,7.984068987399995e-12,7.084796057984329e-13,6.089619672719791e-12,1.0,225
mdgnc_edge_failures,MG LdWLOA + EW,10,1,225,test,f0,0.2125880538279516,0.1132100085649639,0.1159381387278165,0.9871834939607208,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,225,test,f1,1.2268363217148703,0.0966532369916471,0.726812589876103,0.9906581517790364,4500
mdgnc_edge_failures,MG LdWLOA + EW,10,1,250,train,f0,3.439301088606446e-12,1.7597657333916765e-12,2.4803785692029122e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,1,250,train,f1,6.2312170366738324e-12,5.539492027073096e-13,5.0553410346765296e-12,1.0,250
mdgnc_edge_failures,MG LdWLOA + EW,10,1,250,test,f0,0.207416765770325,0.1104561305612187,0.116918130595069,0.987799443221443,4500
