problem,model,cv_folds,fold,budget,weight_name,weight_value
mdgnc_edge_failures,MG LdWLOA + EW,10,0,250,f1_mass.interaction.graph_1_edge_weight_sizing,0.3349265070112879
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0034618577835383
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.graph_1.edge_weight,0.0130265195701471
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.sizing,0.119278976024869
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.3451221591191407
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.2533761112698557
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.2657343762324492
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050932395475204
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.graph_1.edge_weight,0.1360359361876842
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.sizing,0.3769155271671434
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0729623151542517
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0748139374030345
mdgnc_edge_failures,MG LdWLOA + EW,10,0,275,f1_mass.interaction.graph_1_edge_weight_sizing,0.3341790445403657
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0033882243671324
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.graph_1.edge_weight,0.3299208213748555
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.sizing,0.0718398649656139
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2517698296852537
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.227117090603095
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.1159641690040494
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0050356101820468
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.graph_1.edge_weight,0.1357537041234333
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.sizing,0.3740216327210305
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.0751330372698585
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0749048805450883
mdgnc_edge_failures,MG LdWLOA + EW,10,0,300,f1_mass.interaction.graph_1_edge_weight_sizing,0.3351511351585423
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.003457905352307
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.graph_1.edge_weight,0.0120370154599084
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.sizing,0.1212868793948348
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.3432465056200585
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.2563340023732274
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.2636376917996637
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0042767612082975
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.graph_1.edge_weight,0.3506833095115136
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.sizing,0.0642876830010375
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2127302292508189
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1914518032622269
mdgnc_edge_failures,MG LdWLOA + EW,10,1,25,f1_mass.interaction.graph_1_edge_weight_sizing,0.1765702137661054
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0042824743818554
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.graph_1.edge_weight,0.3490519103120279
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.sizing,0.0647558790535614
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_graph_1_edge_weight,0.2128696252474472
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1922029401638449
mdgnc_edge_failures,MG LdWLOA + EW,10,1,50,f0_failure_rate.interaction.graph_1_edge_weight_sizing,0.1768371708412628
