n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.wloa_semantic_type,kernel_weight.f0_tsfc.sizing,kernel_weight.f0_tsfc.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g0_jet_mach.graph_0.wloa_semantic_type,kernel_weight.g0_jet_mach.sizing,kernel_weight.g0_jet_mach.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g1_pr.graph_0.wloa_semantic_type,kernel_weight.g1_pr.sizing,kernel_weight.g1_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g2_pr.graph_0.wloa_semantic_type,kernel_weight.g2_pr.sizing,kernel_weight.g2_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g3_pr.graph_0.wloa_semantic_type,kernel_weight.g3_pr.sizing,kernel_weight.g3_pr.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.g4_pr_perc_sum.graph_0.wloa_semantic_type,kernel_weight.g4_pr_perc_sum.sizing,kernel_weight.g4_pr_perc_sum.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_tsfc.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_tsfc.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g0_jet_mach.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g0_jet_mach.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g1_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g1_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g2_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g2_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g3_pr.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g3_pr.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.g4_pr_perc_sum.graph_0.wloa_semantic_type.depth,kernel_diagnostics.g4_pr_perc_sum.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
285,0.1505189891132881,0.1324115410729486,34.80304572295227,39.56240685542885,6.790637137272718,6.64011814815943,285,6.790637137272718,226.0,,,63.49948806967586,421.9403506414965,6703.727008268237,111101,0.0603390339265014,0.0086028428474383,0.499211493098125,0.4921856640544366,0.1493648535389388,0.8491414979256718,0.0014936485353893,0.0081855560614797,0.2893855393550065,0.7024289045835137,0.0081504673105405,0.2987368967203767,0.6931126359690827,0.0083095499268867,0.244386583663999,0.7473038664091142,0.0080939341552421,0.2952344785452093,0.6966715872995485,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,56,8818.514425516129
295,0.1505189891132881,0.1324115410729486,36.12716113368175,41.06759674656173,6.790637137272718,6.64011814815943,295,6.790637137272718,236.0,,,66.11347050778568,421.470061512664,7112.259001235478,116463,0.0610688287373284,0.0085607845783859,0.5046140702491497,0.4868251451724644,0.0916833877363568,0.9073997783862796,0.0009168338773635,0.0152140993951339,0.2188836642700798,0.7659022363347864,0.0057579442170414,0.555920621165159,0.4383214346177996,0.0083900291176916,0.2409692126006385,0.7506407582816698,0.0083248112762674,0.2358048584686601,0.7558703302550724,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,56,8818.514425516129
305,0.1505189891132881,0.1324115410729486,37.45127654441124,42.57278663769461,6.790637137272718,6.64011814815943,305,6.790637137272718,245.0,,,61.09118823707104,288.18972255382687,7395.046178148128,121521,0.0608540596123149,0.0086229402702809,0.5076882229910124,0.4836888367387067,0.1716945862668956,0.8265884678704354,0.0017169458626689,0.0152938676120758,0.2051331948354758,0.7795729375524483,0.0057527237423943,0.5575058622262071,0.4367414140313985,0.0084322820715579,0.2457669605366305,0.7458007573918115,0.015021144024996,0.2536104255532591,0.7313684304217449,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4,56,8818.514425516129
75,3.197938390671795,1.0,0.0,0.0,9.838056538831225,6.64011814815943,75,9.838056538831225,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,8229.274335622787
85,1.8806922647848523,0.5880952148017377,7.940476074008689,25.39315327728324,8.520810412944282,6.64011814815943,85,8.520810412944282,36.0,,,37.0899240616709,251.39101529307663,235.63566347584128,4611,0.0511029415475691,0.1471763853469007,0.5716186015442508,0.2812050131088484,0.1388614915218678,0.536046845532619,0.3250916629455131,0.0155385518458898,0.213805180034598,0.770656268119512,0.0075956951147341,0.7034721035138118,0.288932201371454,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.3320376603359745,0.6646419630606658,0.0033203766033597,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
95,1.279773890339878,0.400187162477209,12.881887960403422,41.19548405290689,7.919892038499308,6.64011814815943,95,7.919892038499308,39.0,,,35.95048398245126,207.75891346950084,432.9109857240692,9003,0.0480851922385948,0.0086629219674072,0.5126403481054356,0.4786967299271571,0.0085904281631044,0.5201526147146216,0.471256957122274,0.0154687327282444,0.2060778425478868,0.7784534247238687,0.0081720604015348,0.2394645138206138,0.7523634257778514,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0069712549494644,0.5516598788768797,0.4413688661736557,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
105,1.210232501044314,0.378441468595672,16.775031115767828,53.64551600982785,7.850350649203744,6.64011814815943,105,7.850350649203744,45.0,,,35.33956860844046,208.93685685377568,632.5186821538955,13541,0.0467113715496562,0.0082704465312473,0.2397256164314487,0.7520039370373038,0.0125863638502901,0.6393489127312163,0.3480647234184936,0.0155504689836924,0.2027456703948265,0.7817038606214811,0.0083330223327776,0.2571169446040152,0.7345500330632071,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0152766172696978,0.2266380067743954,0.7580853759559066,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
115,1.210232501044314,0.378441468595672,20.559445801724543,65.747841020271,7.850350649203744,6.64011814815943,115,7.850350649203744,52.0,,,34.28142727538943,239.8299089213833,863.0177417127416,18759,0.0460055302368325,0.0081378750273681,0.2978581061319606,0.6940040188406712,0.0087421262768313,0.5288805565994311,0.4623773171237376,0.0148690630991018,0.2109339639924563,0.7741969729084419,0.0081332448478746,0.3076556620873578,0.6842110930647676,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.014846897511964,0.2212906687087524,0.7638624337792835,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
125,1.210232501044314,0.378441468595672,24.343860487681265,77.85016603071413,7.850350649203744,6.64011814815943,125,7.850350649203744,56.0,,,34.86059321742505,255.97649346012625,1107.9688778184354,24044,0.046080888280587,0.8136651574346403,0.1215962122015125,0.0647386303638471,0.8213391961732825,0.1704474118649847,0.0082133919617328,0.0082841503494672,0.2312231358915448,0.7604927137589879,0.4728729626095121,0.4366324190935393,0.0904946182969485,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0067753994903085,0.5536773461039528,0.4395472544057385,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
135,1.210232501044314,0.378441468595672,28.128275173637984,89.95249104115727,7.850350649203744,6.64011814815943,135,7.850350649203744,66.0,,,36.4474375480786,221.31345605663955,1320.541709044017,28655,0.0460841636378997,0.146562682260891,0.4967636399529206,0.3566736777861882,0.1425375276035466,0.6538331418860478,0.2036293305104055,0.0081214552992153,0.3088132241647474,0.6830653205360372,0.1223082108436096,0.5511888648827603,0.32650292427363,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0083104677680923,0.2454320623727991,0.7462574698591085,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
145,1.210232501044314,0.378441468595672,31.912689859594703,102.0548160516004,7.850350649203744,6.64011814815943,145,7.850350649203744,70.0,,,36.65919071715325,267.27702295035124,1576.917807427235,33933,0.0464715117268509,0.0082409566743366,0.2356428121178479,0.7561162312078153,0.008706881747568,0.5233216467260609,0.4679714715263711,0.0082577125992498,0.2381358042609799,0.7536064831397702,0.0085738976504256,0.5167049757711651,0.4747211265784091,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.0080813894086603,0.2486291810318837,0.7432894295594559,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
155,1.196433367424607,0.3741264593822493,35.67552949948431,114.088145393945,7.836551515584037,6.64011814815943,155,7.836551515584037,74.0,,,42.148897369392216,280.0920904362574,1844.074897563085,39294,0.0469301902978338,0.8693214586929153,0.0820252124990913,0.0486533288079932,0.5470170966779565,0.447512732355264,0.0054701709667795,0.4012483170366296,0.0040124831703662,0.594739199793004,0.0085936167018565,0.5054358666890443,0.4859705166090991,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1120045222846127,0.4389598283794606,0.4490356493359266,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
165,1.196433367424607,0.3741264593822493,39.416794093306805,126.05247906819108,7.836551515584037,6.64011814815943,165,7.836551515584037,81.0,,,37.63764116168022,295.7405726807192,2127.764762683772,44620,0.0476863460933162,0.8714715120410713,0.0882087557704462,0.0403197321884823,0.4480021396714586,0.5475178389318269,0.0044800213967145,0.5419282214412767,0.0054192822144127,0.4526524963443105,0.6932413318864009,0.2250333594235302,0.0817253086900689,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.1509098935223878,0.4129183774771712,0.4361717290004409,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
175,1.1909736642364717,0.3724192022305602,43.14952240137085,137.98951422649648,7.831091812395901,6.64011814815943,175,7.831091812395901,90.0,,,37.92412149626762,302.4984639249742,2417.883326311596,49959,0.0483973523551631,0.8569985754519828,0.0915082069253641,0.0514932176226531,0.4241304143899416,0.571628281466159,0.0042413041438994,0.0082306022180431,0.2417565550487326,0.7500128427332242,0.0086191002453843,0.51360791208527,0.4777729876693457,0.9422479130432262,0.0483296078263416,0.0094224791304322,0.0126030657500936,0.6339429533607329,0.3534539808891734,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
185,1.1883035495785093,0.3715842534817817,46.869539679932565,149.8859002955714,7.828421697737939,6.64011814815943,185,7.828421697737939,100.0,,,39.59761301521212,361.6116588842124,2764.2307198187336,55420,0.0498778549227487,0.8588312365968664,0.0917720160461693,0.0493967473569641,0.5062976353287874,0.4886393883179248,0.0050629763532878,0.6448895303915079,0.006448895303915,0.348661574304577,0.0086260693660189,0.5099434806259368,0.4814304500080442,0.9723269335678564,0.0179497970964649,0.0097232693356785,0.008194076649397,0.2964764356691003,0.6953294876815026,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
195,1.1809006710379195,0.3692693625626247,50.573807760154594,161.73192139865353,7.821018819197349,6.64011814815943,195,7.821018819197349,110.0,,,43.18606784194708,372.4635655917227,3120.3217752641067,60925,0.0512157862168913,0.0152814812562172,0.2221974491852494,0.7625210695585333,0.1854125612987543,0.7072142290160635,0.1073732096851821,0.1318365971672262,0.1603400804081421,0.7078233224246315,0.0086991431580822,0.5128916077503424,0.4784092490915754,0.9722159627205204,0.0180618776522744,0.0097221596272052,0.0124602757148635,0.6332555900031211,0.3542841342820152,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
205,1.1809006710379195,0.3692693625626247,54.26650138578084,173.54092810903273,7.821018819197349,6.64011814815943,205,7.821018819197349,120.0,,,37.8903083326295,338.73036740440875,3446.4409828959037,66277,0.0520005580049776,0.1624172439552434,0.4756415003689892,0.3619412556757674,0.2107130173335411,0.776400335196883,0.0128866474695759,0.0154957968979196,0.2088032650988174,0.775700938003263,0.0154209239567854,0.2093524826122921,0.7752265934309225,0.9731846786117132,0.0170834746021695,0.0097318467861171,0.0057211439722644,0.5503910610571092,0.4438877949706263,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
215,1.1809006710379195,0.3692693625626247,57.95919501140709,185.34993481941197,7.821018819197349,6.64011814815943,215,7.821018819197349,124.0,,,38.419464411214,375.5513831498101,3806.158101211302,71758,0.05304158562406,0.2042134484772058,0.5758830743677248,0.2199034771550693,0.2320953887973395,0.7434497251097233,0.0244548860929372,0.2037117966579738,0.2344920099064006,0.5617961934356256,0.0086874656970321,0.5098779234901081,0.4814346108128597,0.9729618857201848,0.0173084954226134,0.0097296188572018,0.1482739027786932,0.4548395336717659,0.3968865635495408,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
225,1.11897250142603,0.3499043335825384,61.5550634921329,196.84930068173168,7.75909064958546,6.64011814815943,225,7.75909064958546,134.0,,,38.9266480980441,369.2797604240477,4161.869780831039,77150,0.053945168902541,0.0153981710713702,0.2148497111327689,0.7697521177958608,0.1214218445648986,0.68634101421648,0.1922371412186214,0.0082074661028521,0.2332133082206826,0.7585792256764652,0.0153446492581082,0.2247818845763755,0.7598734661655161,0.9437508420761876,0.0468116495030505,0.0094375084207618,0.0081929592515325,0.3028764899607513,0.6889305507877161,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
235,1.059854160746844,0.3314179422087612,64.9616748710894,207.74343399259604,7.699972308906274,6.64011814815943,235,7.699972308906274,143.0,,,39.50687352754176,355.42551366146654,4505.220419352874,82480,0.0546219740464703,0.1744830795960297,0.6196495806774149,0.2058673397265552,0.1311160062094537,0.63418974616364,0.2346942476269063,0.1374615536925543,0.2536040238816253,0.6089344224258203,0.0086714792495278,0.5051433513346592,0.486185169415813,0.7108213141382858,0.2820704727203314,0.0071082131413828,0.0080914279013797,0.3077370057804025,0.6841715663182177,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
245,1.0580657236498725,0.330858695319519,68.2730580587308,218.33303341457963,7.698183871809302,6.64011814815943,245,7.698183871809302,149.0,,,45.68879820313305,335.2111201034859,4828.668753379956,87795,0.0549993593414198,0.2189012722214953,0.4721920716668134,0.3089066561116911,0.2146034929506435,0.782262919731414,0.0031335873179422,0.250753975857861,0.0025075397585786,0.7467384843835604,0.1994354178717052,0.2842423414045196,0.5163222407237752,0.6532316271505012,0.0065323162715048,0.3402360565779939,0.1949296454680869,0.127907569298299,0.6771627852336141,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
255,1.0469695802565324,0.3273889150930748,71.56429611079376,228.85820993411164,7.687087728415962,6.64011814815943,255,7.687087728415962,153.0,,,39.95583531819284,343.87685753777623,5160.50141662918,93120,0.0554177557627704,0.0154482211959202,0.2124943114807831,0.7720574673232965,0.0129301986446389,0.6443254994292517,0.3427443019261093,0.0154827634150844,0.2111427752912229,0.7733744612936926,0.0152377905159048,0.2163282174671999,0.7684339920168953,0.6795135109992639,0.3136913538907434,0.0067951351099926,0.0057351848247468,0.5510428617523114,0.4432219534229417,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
265,0.6928024720362727,0.2166403436842742,74.2844424046805,237.55707019557568,7.3329206201957025,6.64011814815943,265,7.3329206201957025,159.0,,,41.13430378399789,345.2105803480372,5495.284252146259,98382,0.0558566023474442,0.0155359606320432,0.2227360457635097,0.7617279936044469,0.129826092988353,0.6704669743002389,0.199706932711408,0.0154595125984886,0.223261379830271,0.7612791075712404,0.015556717749615,0.2260484816811846,0.7583948005692004,0.3577455088026897,0.6386770361092835,0.0035774550880268,0.1934031710282872,0.3428596321160433,0.4637371968556695,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
275,0.4903046786590979,0.153318988286106,76.13423906453241,243.4726059490525,7.130422826818528,6.64011814815943,275,7.130422826818528,169.0,,,41.50744779780507,379.7316071502864,5862.664922469296,103722,0.0565228680749435,0.3148050267262969,0.6061357276413918,0.0790592456323112,0.2414625034108652,0.6154821743960964,0.1430553221930383,0.3068955353946924,0.0030689553539469,0.6900355092513608,0.321198973834403,0.1815329652827749,0.4972680608828221,0.4719982787021428,0.5232817385108359,0.0047199827870214,0.0068335946261419,0.5563234985548696,0.4368429068189883,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
285,0.3250783424154191,0.1016524719061674,77.40909636549378,247.54952105442516,6.965196490574849,6.64011814815943,285,6.965196490574849,176.0,,,41.65682229492813,407.6592301744968,6256.412498145364,109125,0.0573325314835772,0.2211641097542705,0.7208954966926222,0.0579403935531071,0.2263802717352949,0.7713559255473521,0.0022638027173529,0.224751010249178,0.0022475101024917,0.7730014796483302,0.008601976752916,0.5094656448941751,0.4819323783529088,0.2062290702557175,0.1117230197783748,0.6820479099659077,0.0057494698523405,0.5480769092468559,0.4461736209008036,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
295,0.2860691186895137,0.0894542307393916,78.36462987872157,250.6052583599498,6.926187266848944,6.64011814815943,295,6.926187266848944,186.0,,,42.99450814910233,348.39646526332945,6594.393801748753,114384,0.0576513655908934,0.3422586671751166,0.6098152570682016,0.0479260757566817,0.2004503553478542,0.7975451410986673,0.0020045035534785,0.4572282331265654,0.0045722823312656,0.5381994845421689,0.6819371852916616,0.0637443350631628,0.2543184796451755,0.9223715168581592,0.0092237151685815,0.068404767973259,0.1493925445317897,0.3441351136579306,0.5064723418102797,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
305,0.2608341635920821,0.0815632234670063,79.21971714975356,253.33977477135775,6.900952311751512,6.64011814815943,305,6.900952311751512,196.0,,,44.434656077064574,420.85934450570494,7001.764870088548,119771,0.0584596009892924,0.310421699044275,0.6311157708410741,0.0584625301146509,0.1586999617679216,0.8397130386143993,0.0015869996176792,0.2557738958677787,0.0025577389586777,0.7416683651735434,0.0153728384638826,0.2125855525482261,0.7720416089878913,0.9232789015863438,0.0092327890158633,0.0674883093977928,0.008279924362577,0.2410764578879875,0.7506436177494353,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5,57,8229.274335622787
75,1.0635990207963415,1.0,0.0,0.0,7.703717168955771,6.64011814815943,75,7.703717168955771,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,7836.963176250458
85,1.0635990207963415,1.0,10.0,10.635990207963417,7.703717168955771,6.64011814815943,85,7.703717168955771,33.0,,,35.60585686471313,190.15278642997143,182.62141601368785,4375,0.0417420379459857,0.7416945216132247,0.2508885331706431,0.0074169452161322,0.8429991095023869,0.1485708994025892,0.0084299910950238,0.2638774597383679,0.0026387745973836,0.7334837656642483,0.0152093809817332,0.245183427215621,0.7396071918026457,0.0099000099000099,0.9900009900009896,9.900009900050146e-05,0.1630849991680144,0.4878783664875007,0.3490366343444848,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
95,1.0635990207963415,1.0,20.0,21.27198041592683,7.703717168955771,6.64011814815943,95,7.703717168955771,43.0,,,34.5648858519271,251.90159594081345,425.4722212553024,9395,0.045287091139468,0.0087636649815751,0.8115004501110225,0.1797358849074025,0.0086225237261767,0.5277172737893263,0.463660202484497,0.0153927866211031,0.2067826469273575,0.7778245664515393,0.0127936529462943,0.6390190500179287,0.3481872970357768,0.0099000099000099,0.99000099000099,9.900009900005362e-05,0.1532040787314931,0.3849224336670048,0.4618734876015021,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
105,0.5895198380511344,0.5542688800237396,27.7713444001187,29.537574710164208,7.229637986210564,6.64011814815943,105,7.229637986210564,48.0,,,34.92565552704036,300.27766160853207,711.8858943842351,14807,0.0480776588359718,0.0089110719584446,0.8132621810122301,0.1778267470293251,0.0088975177262589,0.8153305147425542,0.1757719675311868,0.008099989998127,0.3027148213446152,0.6891851886572576,0.0159742401961033,0.2451449119719563,0.7388808478319402,0.0099000099000099,0.99000099000099,9.9000099000099e-05,0.0080854929825614,0.3095512129481388,0.6823632940692997,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
115,0.568857533474711,0.5348420996559343,33.21689929851707,35.32946156779344,7.208975681634141,6.64011814815943,115,7.208975681634141,51.0,,,34.17147479206324,313.4882525857538,1010.75228346698,20249,0.0499161580061721,0.7106600601799107,0.1934159891200637,0.0959239507000255,0.8211114559515882,0.170677429488896,0.0082111145595157,0.0082850578329613,0.2371178055151439,0.7545971366518948,0.0101529613850923,0.6128998245695191,0.3769472140453885,0.7471758828385613,0.245352358333053,0.0074717588283856,0.8361656688561786,0.0460042941014689,0.1178300370423524,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
125,0.3943893601150767,0.3708064340072334,37.74514196683291,40.145696035742375,7.0345075082745065,6.64011814815943,125,7.0345075082745065,57.0,,,33.308124305680394,287.9038830231875,1287.3930908646437,25551,0.0503852330971251,0.0087237596890141,0.5154261159244812,0.4758501243865046,0.0057434410547111,0.5466795628367463,0.4475769961085425,0.0159838949137959,0.2080208593106845,0.7759952457755195,0.0087594144432179,0.5027696312882634,0.4884709542685186,0.2709944671965549,0.1943274046788279,0.534678128124617,0.0084949419765356,0.2731904377698522,0.7183146202536121,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
135,0.3943893601150767,0.3708064340072334,41.45320630690525,44.089589636893145,7.0345075082745065,6.64011814815943,135,7.0345075082745065,64.0,,,38.33356841746718,269.0211215140298,1544.4141290960831,30880,0.0500134109163239,0.0086298311988292,0.5216054948773602,0.4697646739238106,0.0057028621774581,0.5524020696257931,0.4418950681967488,0.0085730328534573,0.5113847244182419,0.4800422427283007,0.008185943723546,0.2925878570546925,0.6992261992217615,0.571667456135766,0.1678595815020187,0.2604729623622154,0.0153207457753503,0.1972490496275462,0.7874302045971034,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
145,0.2002502955818492,0.1882761187876209,44.24861907087951,47.062787915377776,6.840368443741279,6.64011814815943,145,6.840368443741279,71.0,,,34.392364256083965,282.06235426012427,1815.9551110053435,36151,0.0502325000969639,0.0086677930185671,0.8047035465581303,0.1866286604233026,0.0057313901072591,0.5518533090894148,0.4424153008033261,0.0082732184212677,0.2364867884920424,0.7552399930866899,0.0059749761261854,0.5296510393514215,0.464373984522393,0.101004831005658,0.251982017862023,0.647013151132319,0.0194509204187273,0.0424838655562875,0.9380652140249852,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
155,0.1596371561301435,0.1500914846749477,45.94045708819236,48.86222517393774,6.799755304289573,6.64011814815943,155,6.799755304289573,81.0,,,34.25429589115083,294.2100226962939,2099.059624839574,41446,0.0506456503604587,0.0086033131464171,0.5194357610217112,0.4719609258318716,0.0085440573255745,0.5228730108393472,0.4685829318350781,0.0085725093163303,0.5116722092395725,0.4797552814440972,0.0082406592126635,0.5267110310858223,0.4650483097015142,0.0081249588911801,0.3029611157217851,0.6889139253870347,0.0089730673442219,0.2357798634014351,0.7552470692543429,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
165,0.1596371561301435,0.1500914846749477,47.44137193494184,50.45859673523917,6.799755304289573,6.64011814815943,165,6.799755304289573,91.0,,,40.80536278523505,305.7530526574701,2394.00543454662,46729,0.0512316855602863,0.0081940746844828,0.2984930481417073,0.6933128771738098,0.0089085327019881,0.8225536645394038,0.168537802758608,0.0081910024861761,0.3022967574546755,0.6895122400591484,0.0081952600906642,0.3062303217207588,0.6855744181885769,0.196343850575537,0.7943183249583128,0.0093378244661501,0.0082093742671105,0.2956922398407257,0.6960983858921637,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
175,0.1596371561301435,0.1500914846749477,48.94228678169131,52.05496829654061,6.799755304289573,6.64011814815943,175,6.799755304289573,92.0,,,35.4521220466122,287.33107384387404,2671.533004007302,51969,0.0514062807444303,0.0081364136647261,0.3063625542306751,0.6855010321045987,0.0089297936033819,0.8218910208450633,0.1691791855515547,0.0086307002485153,0.5082591712427046,0.4831101285087801,0.0082018532634184,0.3089045788165019,0.6828935679200796,0.2244572796608323,0.5295079506012538,0.246034769737914,0.0081483286496824,0.3055203223849129,0.6863313489654047,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
185,0.1593364625487794,0.1498087713821703,50.4417880619769,53.64983638993522,6.799454610708209,6.64011814815943,185,6.799454610708209,102.0,,,35.87137329764664,313.6549575300887,2973.5954312542453,57285,0.0519087969146241,0.0088114836098876,0.8066390258565739,0.1845494905335385,0.0088480831925218,0.8307647170482511,0.1603871997592271,0.0086209028780621,0.5049434781804544,0.4864356189414834,0.0081809614000962,0.2498557607977137,0.74196327780219,0.1304291268292484,0.2234865920321758,0.6460842811385757,0.0151019282242942,0.2036759947206742,0.7812220770550314,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
195,0.1593364625487794,0.1498087713821703,51.939875775798605,55.24320101542302,6.799454610708209,6.64011814815943,195,6.799454610708209,112.0,,,35.19170550815761,305.0714269671589,3268.1650578472763,62555,0.0522446656198109,0.6681469377136837,0.2526562327423767,0.0791968295439394,0.3831726433905753,0.6129956301755192,0.0038317264339057,0.3432625189099944,0.0034326251890999,0.6533048559009057,0.0080930281285549,0.2939980222511733,0.6979089496202716,0.0082499217564682,0.3017312577819258,0.6900188204616059,0.0085441690897841,0.5130707801519087,0.4783850507583072,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
205,0.1249176711403112,0.117448087764111,53.276160071530015,56.66447168386847,6.765035819299741,6.64011814815943,205,6.765035819299741,122.0,,,36.96966388542205,335.1702891252935,3591.0608298787847,67899,0.0528882727268263,0.0067744235920367,0.5560842298845943,0.4371413465233689,0.0087319018051479,0.8220137872580148,0.1692543109368371,0.0082098159393674,0.2940443298895139,0.6977458541711187,0.0081549295663105,0.2971592382262254,0.6946858322074642,0.0080509450110033,0.3016746544087946,0.690274400580202,0.0085549706201386,0.5147261353587012,0.4767188940211602,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6,58,7836.963176250458
