n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
390,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,267.4079898527486,56.20197587681048,0.6238624185288794,0.728574442563782,390,7.744623456262052,380.0,36.19636413594708,363.0879793718923,2.1067255646921694,35.02320286491886,435.3632237762213,69360,0.006276863087892464,0.03188097972578127,0.17855245651007234,0.10823979910332798,380.0,1900.0,0.0,0.0,0.0,0.03140152381046822,0.010201539797708391,0.04607503129855583,380.0,0.0,0.0,0.0,0.02772977203130722,0.009976208955049515,0.045255213230848315,10.0,18,2018,1350.4290549755096
400,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,275.99413637042613,58.00655321844862,0.6238624185288794,0.728574442563782,400,7.744623456262052,390.0,36.19636413594708,363.0879793718923,2.145060947164893,34.44958997005597,465.8936679591425,73829,0.006310442616846259,0.03304908086763974,0.1817940616952043,0.11082683183399966,390.0,1950.0,0.0,0.0,0.0,0.031307376328951274,0.010195762122002168,0.04605401048484521,390.0,0.0,0.0,0.0,0.02500000037252903,0.010117431916296483,0.045827663689851764,10.0,18,2018,1350.4290549755096
410,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,284.5802828881037,59.81113056008677,0.6238624185288794,0.728574442563782,410,7.744623456262052,400.0,36.19636413594708,363.0879793718923,2.2435914808884263,26.508699289988726,488.9856548444368,77789,0.0062860514320075694,0.03305379725683697,0.18180703302357962,0.11088366342734929,400.0,2000.0,0.0,0.0,0.0,0.031149691930040718,0.010193803897127509,0.04604835187084973,400.0,0.0,0.0,0.0,0.02500000037252903,0.01028283555060625,0.0465097650885582,10.0,18,2018,1350.4290549755096
420,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,293.16642940578123,61.61570790172491,0.6238624185288794,0.728574442563782,420,7.744623456262052,410.0,36.19636413594708,363.0879793718923,2.273588877171278,7.883208752144128,495.8433166341856,79140,0.006265394448245964,0.035309935925463345,0.18790938221776832,0.11576645407849163,410.0,2050.0,0.0,0.0,0.0,0.03099969945302824,0.010195975444029745,0.04605960576999478,410.0,0.0,0.0,0.0,0.0357142873108387,0.009579570963978767,0.04152468591928482,1.0,18,2018,1350.4290549755096
430,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,301.7525759234588,63.420285243363054,0.6238624185288794,0.728574442563782,430,7.744623456262052,420.0,36.19636413594708,363.0879793718923,2.3778312262147665,7.772863375023007,502.60061487788334,80490,0.006244261583772933,0.035027157948492565,0.18715543793460174,0.11510226153793139,420.0,2100.0,0.0,0.0,0.0,0.03093858084951838,0.01019861130930838,0.04608262839416663,420.0,0.0,0.0,0.0,0.0357142873108387,0.009179526008665562,0.03871752694249153,1.0,18,2018,1350.4290549755096
440,0.18045773416381433,0.659873607290694,0.8051733690847775,0.858614651767753,310.3387224411363,65.22486258500119,0.6238624185288794,0.728574442563782,440,7.744623456262052,430.0,36.19636413594708,363.0879793718923,2.421430027578026,9.22804128099233,510.68414821475744,81850,0.006239268762550488,0.02075343930266246,0.1440605404080606,0.08087141604071212,430.0,2150.0,0.0,0.0,0.0,0.030876895018615003,0.01019452936990663,0.046062191792352256,430.0,0.0,0.0,0.0,0.02500000037252903,0.010282921604812145,0.046192754060029984,1.0,18,2018,1350.4290549755096
450,0.17987442753068364,0.6603432702577013,0.8051733690847775,0.8558392893040712,318.91099214649546,67.02652339347368,0.6237099963512177,0.7614876395824012,450,7.744623456262052,440.0,36.19636413594708,363.0879793718923,2.46105312788859,7.940115076024085,517.6121643306687,83198,0.006221449606128377,0.021268952128169465,0.14583878814694487,0.08157820337676414,440.0,2200.0,0.0,0.0,0.0,0.030859526339918376,0.01019503912168809,0.04608061217110265,440.0,0.0,0.0,0.0,0.0357142873108387,0.009544415399432182,0.04372512921690941,1.0,18,2018,1350.4290549755096
460,0.17987442753068364,0.6603432702577013,0.8051733690847775,0.8558392893040712,327.4693850395362,68.82526766878051,0.6237099963512177,0.7614876395824012,460,7.744623456262052,450.0,36.19636413594708,363.0879793718923,2.5098133152350783,8.507694901432842,525.0862193587236,84569,0.006208968053999972,0.020754094041993704,0.14406281283521333,0.0805549647341004,450.0,2250.0,0.0,0.0,0.0,0.03083524411337243,0.010192984665433566,0.0460674021144708,450.0,0.0,0.0,0.0,0.02500000037252903,0.01022929884493351,0.045802582055330276,1.0,18,2018,1350.4290549755096
470,0.16678667249049087,0.6708811820771696,0.8051733690847775,0.7935679863403764,335.7164214177584,70.55857316888638,0.6120597417187378,0.7837577328029108,470,7.744623456262052,460.0,36.19636413594708,363.0879793718923,2.548104576766491,8.986160600092262,532.8826046963222,85868,0.006205834591423141,0.02056691640407899,0.14341170246559026,0.08019694695782878,460.0,2300.0,0.0,0.0,0.0,0.03083079268588968,0.010186165364702111,0.046019345254677796,460.0,0.0,0.0,0.0,0.025316456332802773,0.010235065594315529,0.050806254148483276,1.0,18,2018,1350.4290549755096
480,0.16678667249049087,0.6708811820771696,0.8051733690847775,0.7935679863403764,343.6521012811622,72.2264398937913,0.6120597417187378,0.7837577328029108,480,7.744623456262052,470.0,36.19636413594708,363.0879793718923,2.638369757682085,8.608822410926223,540.3589621526189,87145,0.006200688073356118,0.020910937696975072,0.14460614681601563,0.08117155654337221,470.0,2350.0,0.0,0.0,0.0,0.03081330713280972,0.010181742589524452,0.046008048357164606,470.0,0.0,0.0,0.0,0.02631578966975212,0.010364915244281292,0.04925529658794403,1.0,18,2018,1350.4290549755096
