x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,f0,g0,g1,g2,g3,g4,run,seed
0.0,1.0,0.0,2.0,1.0,0.0,11.824211548421268,1.2393858368296924,3.0,0.9985824077017862,0.09905595675588093,0.17167305067029906,12666.949189791934,5195.15299569045,11939.1571200486,6.977134671546964,-0.04051718384789116,-5.391132495495134,-12.995947398518062,-12.489509319537586,-0.483416794059056,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.49742977755635,1.3595460807866195,3.0,0.998165627085389,0.2540619133083316,0.5,12549.379370938756,6020.4301842902805,10500.0,6.856376361961923,-0.8054835113439364,-1.0221605888119534,-11.84837516659503,0.0,-0.5967504693533348,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.493199771275501,1.300548054240651,3.0,0.9810449755251271,0.23626124809804422,0.5,12564.43086760179,7487.102695316379,10500.0,6.802792641918524,-0.2527303026403098,0.04204713236256019,-11.990040657674998,0.0,-0.6109910015215646,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.290428538564635,1.2925762334469357,3.0,0.9807132207356324,0.23973714853336553,0.5,12314.919375357973,7494.5253176074275,10500.0,6.805235604707852,-0.20724398803202082,-0.05515393137717872,-11.952791141396595,0.0,-0.6082102811733076,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.297222537253619,1.293600428724664,3.0,0.9584531726881723,0.2390488605240808,0.5,12877.105467470108,7146.93813336312,10500.0,6.796396829565839,-0.19831822746136862,-0.2691698752272611,-11.979771659466259,0.0,-0.6087609115807353,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.494750222166322,1.3235849125422907,3.0,0.9799432723235131,0.23452760700109435,0.5,12211.687080911266,6977.630476480443,10500.0,6.802914595364126,-0.33157390729371294,-0.07789163862561033,-12.021942221053626,0.0,-0.6123779143991246,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.296570098129983,1.259293658422872,3.0,0.9589138210315421,0.23939430978687723,0.5,12882.662264973878,7148.477791273229,10500.0,6.803853530417329,-0.08410463930900502,0.003305873513761881,-11.952400719872495,0.0,-0.6084845521704982,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.495128160876392,1.2806669558722363,3.0,0.9810054522534957,0.24586825495834666,0.5,12841.425517376872,7935.730895670879,10500.0,6.805637321295709,-0.12912557733691843,-0.2336289163825498,-11.886371268023513,0.0,-0.6033053960333227,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.495564753545375,1.2914912041135502,3.0,0.9569542951733352,0.23864210050188822,0.5,13064.568033799584,7451.652719251644,10500.0,6.795693324619711,-0.18764019592897996,-0.24995452381585004,-11.983414519440753,0.0,-0.6090863195984895,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.499999981968982,1.5111522834523965,3.0,0.9823593932451421,0.5293811565458427,0.5,1000.0,6512.703993186083,10500.0,,,-9.269060477338279,-8.191827520209312,0.0,-0.3764950747633258,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.495240119685644,1.257410067154745,3.0,0.9801586337601327,0.2478792400509714,0.5,12855.856562721703,7076.9872271131135,10500.0,6.808294012687171,-0.10316793078813669,-0.1431806607948829,-11.850758317243503,0.0,-0.6016966079592229,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.494691713370749,1.221467326659384,3.0,0.9797604886629455,0.2540142924707714,0.5,12698.408771693008,6983.572313688105,10500.0,6.808252087500283,-0.1014382253043351,-0.12749155680170965,-11.762799942883703,0.0,-0.5967885660233829,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.495344473341623,1.1003197019747548,3.0,0.9977083502236354,0.05919826448240921,0.532486351128472,12254.945716954655,6036.153658851517,11269.069174690472,6.8078624215370915,-0.09844304496513823,-11.310602342292825,-13.197963425208517,-6.816573487491029,-0.22665230751129506,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.496055324917332,1.1010493618398445,3.0,0.9974301751509171,0.059206995409789645,0.41251367291307356,12271.774147968323,6034.996929603333,11267.234366445875,6.8078624215370915,-0.09844304496513823,-9.588018517849427,-13.198161844626283,-9.425891785014425,-0.3226234653417094,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487704984126376,1.2520379365802983,3.0,0.9977764672973636,0.05787835601813565,0.5327970145653811,12238.347102325446,6199.4168393779355,11148.78958126966,6.807489595657866,-0.09950604207935698,-11.451896105312176,-13.239128112057887,-7.346489651403165,-0.22745970353318656,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.4959489786256,1.1008427815823132,3.0,0.9978006896535012,0.059199536186371596,0.5179643511107166,12254.299175869013,5770.09305356427,11237.961314692006,6.8078624215370915,-0.09844304496513823,-11.135784279273151,-13.198058179982086,-7.189386049363394,-0.23826889016232944,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.49596493874385,1.1553780548358532,3.0,0.9976864347604603,0.05926534603502173,0.34456458242774346,12228.301509897234,6029.600299439475,11155.372762571216,6.807702745951467,-0.09867965538050527,-8.428294472060607,-13.210509262862821,-10.594125554717088,-0.37693605722978785,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488623382628639,1.2566680987667427,3.0,0.9975854025381665,0.05893346984129898,0.34544743620140717,12237.997899892081,6167.083987583269,11215.75319865213,6.807611738219017,-0.10045586448233668,-8.69752066691387,-13.234378625547125,-10.719534422567632,-0.37649527516583514,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.496070022225169,1.1576225478047213,3.0,0.9977516150030963,0.05918195332892094,0.425527543271171,12220.584433442702,6235.8954722023645,11154.605427282257,6.807702745951467,-0.09844304496513823,-9.913587139871549,-13.211475107940617,-9.31516247577343,-0.31223240271992647,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487873506729995,1.24587940056453,3.0,0.9977757904819508,0.05840529076518692,0.46861465022123977,12226.870508931388,6047.01058447399,11232.73194311591,6.807689082598952,-0.09869505857596184,-10.671491512327933,-13.234978701729624,-8.710187025828624,-0.27838404721085863,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.496028327903586,1.1398342392003138,3.0,0.9976446644395545,0.05794422096685868,0.45891783995366914,12254.166164643579,6232.083250799366,11179.232119648219,6.807702745951467,-0.09844304496513823,-10.377090479723043,-13.214434548674857,-8.637715790279723,-0.2865103512635777,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487790600712076,1.1018982966336122,3.0,0.9977399651820581,0.05910585681792285,0.45790006779629583,12220.101065472005,6111.275347446626,11202.960147401443,6.8075900192115935,-0.09844304496513823,-10.318196097052319,-13.198867851619028,-8.557026504537053,-0.28639526030862505,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487301093242541,1.321588312501668,3.0,0.9466238491208369,0.06602331675594071,0.4529208424188568,12258.740181690287,12782.100446872528,10991.88513646525,6.796174516930815,-0.3135861415446888,-10.746822440734162,-13.223124644566697,-9.30739905122459,-0.284844672660162,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.49461282044654,1.3247983459310695,3.0,0.9417267294324526,0.07426133703016628,0.4583965905758733,14441.054387604687,12770.444383815751,11088.294912296464,6.79708203817871,-0.31373635169512504,-10.930222820742134,-13.180703263831404,-9.233070998390009,-0.2738736579151684,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487711469402338,1.3158768792702256,3.0,0.9969156202879428,0.008551291729963119,0.2683785781745963,10909.031173617108,11235.424643228658,11043.439673161876,6.8025073558727795,-0.3307442163702079,-5.903803257253383,-13.49650589389875,-11.676027261826665,-0.4784561040763525,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.49485817752411,1.2947769357703816,3.0,0.996685319849379,0.05779117418012444,0.3415312526930137,10893.700091497314,12722.02993446061,11060.088402615767,6.804259230489172,-0.21069871342456936,-8.6921424107991,-13.248497751770493,-10.81930719385251,-0.3805420585014895,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48803047085131,1.3112389075432358,3.0,0.9973939514521769,0.05880872274787249,0.26099329336638855,12199.840699023298,12787.958297568723,10870.171046364845,6.803768929950687,-0.33215004987569063,-7.0025229019165085,-13.246105661504354,-11.746127547145786,-0.4441583871085912,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488783665019916,1.324157427157011,3.0,0.9919779979728779,0.05937396229025953,0.3466995358913361,12249.268513227638,9863.066842794662,11320.432867741714,6.8027380995251265,-0.3362016506508485,-8.900377613517627,-13.246994047910139,-10.795719220857123,-0.3751412014547234,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.492974263947849,1.324554860996315,3.0,0.9896616976520505,0.05965050106659348,0.2448976727008377,13340.235719385677,12755.572147624396,11063.627518236608,6.804465936069542,-0.3372820606945861,-6.7031146228729845,-13.246189840734752,-11.918561131860722,-0.4563614609860551,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.49633493932433,1.3068828227653766,3.0,0.9975007694109238,0.01777075858815765,0.2803830296892222,10686.639964570204,12866.194946818545,11095.948340736637,6.8042120894433715,-0.32400382563775876,-6.438935229193431,-13.452265729817077,-11.543603102405136,-0.4614769693780961,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487193948311418,1.3059451562874462,3.0,0.9970754761952837,0.004502868153494904,0.2674742625287908,10986.709773763174,11811.435710597541,11077.535066921897,6.802853164182404,-0.32488408690661075,-5.7235074481997135,-13.513786846088644,-11.677134229673332,-0.4824182954541715,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48867962113982,1.2963525998829712,3.0,0.9976771424178376,0.056520586995302546,0.2803489266628517,10882.312013647756,11831.285654597461,11152.768533249558,6.802874883189828,-0.21683948461795843,-7.361801206707152,-13.2553688732214,-11.534689989149728,-0.43050438907347666,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487006188886413,1.3234209843320364,3.0,0.9515539489317745,0.05918899896602621,0.22508732017889518,14993.137585776212,5584.8612907675815,12576.91108464475,6.797020785550563,-0.3166615670885098,-6.363581676487938,-13.258344674302261,-12.129246205585929,-0.47257894468406286,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.4854579598126,1.3212843410485926,3.0,0.9545773586725548,0.0578213953959601,0.21293810070261313,15074.398445040903,5495.867529905667,17528.16027423067,6.79705685675804,-0.31605492363121446,-5.979834335332342,-13.264305337588636,-12.228869669488489,-0.4833924031211414,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486771053831285,1.324711621451348,3.0,0.9555508598902356,0.059248774018808285,0.2112655880486609,15044.805521513194,5658.935906807039,19999.67208382685,6.79653967178496,-0.31682528219846895,-5.9815391327027925,-13.257225554860492,-12.243993007000709,-0.4835885103460247,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.484621242283893,1.3247318176585337,3.0,0.9641637554147597,0.05871909792701101,0.35852894987232575,15028.387636510313,6017.720483804446,14075.838258120328,6.798522586500156,-0.3194014367054271,-9.181786703451644,-13.257757823395186,-10.689062187408044,-0.36620156176053054,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48778654179613,1.3253543430256827,3.0,0.9527391367266831,0.057881304694861274,0.22430320392702652,15025.21413917598,5599.881860021041,14820.077319968334,6.796784516806728,-0.31687993198605735,-6.310182811989861,-13.265252555268615,-12.136210221556397,-0.4742523931024898,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48328884212808,1.3201840373816631,3.0,0.9532414899452671,0.05822779341317799,0.21952910897436953,15150.701790488632,5413.992403082459,14044.753652878162,6.79705685675804,-0.3164343222172171,-6.170966384886116,-13.262314186398202,-12.17365180213251,-0.477794478089962,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486741744653624,1.3223485203009504,3.0,0.9551120327145531,0.05627016899460688,0.22418143401415938,15105.838553488677,5551.455421406178,19921.15395354313,6.79653967178496,-0.3160638153093963,-6.240988627507393,-13.272471188389465,-12.133491192034866,-0.475638717592987,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485158206147021,1.322520555261039,3.0,0.9523627400881006,0.058968818392756,0.21159194233796075,15117.833545383946,5554.1659682492,12965.702157924417,6.797016013694847,-0.3162892523523493,-5.991333948687558,-13.259111617263182,-12.242485016635648,-0.4835513914154266,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48526382446827,1.3215439533981492,3.0,0.9554368565775233,0.05518497871474328,0.22343770393290607,15119.83742890386,5624.350938297302,16239.524464929149,6.79702015905243,-0.3163144101633488,-6.187751905723468,-13.277881979247173,-12.13916238640612,-0.47710185388188053,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48646265618796,1.323740417670709,3.0,0.9529553365064274,0.05760689228118941,0.22395422153718086,15101.836462286416,5585.397240413052,13952.595388480162,6.796525429078262,-0.31682528219846895,-6.286636610517748,-13.26632092512452,-12.138067938327001,-0.47475110894530376,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486870330624646,1.3261128529812463,3.0,0.9341165977455045,0.03733913580563547,0.2533882952896132,13978.316147138436,11615.813126098765,11846.199426070192,6.796032763754587,-0.3134908883080263,-6.626168371450586,-13.37355277146791,-11.892802514118486,-0.4674180551238011,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487534915623957,1.324312486539923,3.0,0.9465806238607546,0.0003673806308596379,0.24944240619460456,13918.985456420336,10184.649319970495,11787.338143108032,6.795171669987005,-0.3133222394298162,-5.4520760576529845,-13.542003013546458,-11.916088481880244,-0.5001521705396286,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48561677662801,1.3239467694747311,3.0,0.9465878512980664,0.037976004333255854,0.24840847589347387,15012.272233712589,10016.464593098208,14106.848836147581,6.795889303864451,-0.3143754178545419,-6.445297531496593,-13.367333056051388,-11.925403146632396,-0.47089241581861624,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.4857105657353,1.294723618655243,3.0,0.9457520086174415,0.03903048932744917,0.24571702837706869,14784.458712449241,6656.268040158374,11811.72049762608,6.796095931178023,-0.20996565712960946,-6.296886863673189,-13.357528909879868,-11.93072678003363,-0.4722019858363857,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485585212934874,1.3239288854571554,3.0,0.9465803355606062,0.0013005718356916877,0.2643798628688067,14964.220810710407,7241.416430133324,15970.422346889056,6.796046393884191,-0.31386141767358233,-5.895579169193091,-13.537862306779669,-11.77408755678209,-0.4874556522364013,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485708317168188,1.3243420711110143,3.0,0.9466162367506052,0.03967514308310034,0.24944343087468496,13939.332396325863,10184.711320528446,11996.266436265034,6.7958046052220835,-0.31375634031146493,-6.516660298176205,-13.359025591084329,-11.91606553181249,-0.4687051408337718,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485200345857406,1.2971426341496584,3.0,0.9462041801169168,0.0009584158865812203,0.23834913050227668,14975.335102514178,9135.830429834517,14120.306887879176,6.796283881359327,-0.21465018340037312,-5.022937675083204,-13.53641229951908,-11.999598424794435,-0.5085539628889137,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485740305411882,1.3223281080714469,3.0,0.9325386670329355,0.03757216263354549,0.2503207741033008,14441.413007595684,11556.549671500949,11781.069282060416,6.79633326090931,-0.31229567450976625,-6.548971080683639,-13.372162638816071,-11.920119426929006,-0.469685650610523,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.485652020632845,1.3241579337325187,3.0,0.9390453366015931,0.03739105488032962,0.25032040407037487,14443.718827573677,11819.843128053162,11780.689382239825,6.7960409748718495,-0.31410486397922577,-6.518148844281058,-13.371896996880878,-11.915093396281977,-0.4698308328394364,1,53
0.0,1.0,1.0,2.0,0.0,1.0,6.794227119535208,1.1052814725786448,3.0,0.9972727932035923,0.9081975128501654,0.9895761329680681,13094.65676639229,7625.009763985872,2440.4031885787845,,0.0,-11.216985248432813,-11.216985248432813,-11.216985248432813,-0.2333333333333334,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486131710992744,1.3276686031599652,3.0,0.9440780022545657,0.0022421698062330786,0.3307254907156009,11999.556311780841,11883.041595236451,13205.936929161715,6.795770374151818,-0.3139935357064,-7.585211554708446,-13.534523558756634,-11.069360528044998,-0.4336258715825328,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488930302560183,1.3232998659432385,3.0,0.9451255341321405,0.002544765981505835,0.1874680378371281,11860.187482026851,12123.890035362254,10435.835297516423,6.795896867080326,-0.31508585507564446,-3.5762859428279405,-13.532534827725149,-12.441005294444075,-0.5479897569450929,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486626447411782,1.3241446703813102,3.0,0.9561637985081871,0.005911736795792587,0.1830005012016222,12057.943821769271,11340.702720422296,10659.353214339348,6.7947407352753055,-0.31516429836630433,-3.4581919909755694,-13.515931854431825,-12.468457073561446,-0.5488702096020681,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486978817899455,1.3224620859074234,3.0,0.9449686735172488,0.0025381412532567097,0.1860747376450153,12097.901050984037,12213.539776912361,13144.879717117617,6.795124668294767,-0.3156880127378343,-3.5245900428590335,-13.532493609254551,-12.451406015095284,-0.5491096968813824,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486644607309016,1.1946724620589981,3.0,0.9712024775813326,0.0013315679202753237,0.33602210737769717,12357.946675162424,12014.090341309542,11230.843675047212,6.808968953178961,-0.10069932874833365,-7.146283937979731,-13.51869855360498,-10.805023248043405,-0.43011705976162196,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488841225970978,1.3233039142895222,3.0,0.9451260001501345,0.002544744370238765,0.1843731006498542,18820.62437901738,12145.927437943248,10722.791747620382,6.7955053997493176,-0.33964651516049105,-3.4694911070619074,-13.5325353087689,-12.464712238915327,-0.5504657239839257,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488384440662173,1.32416153464898,3.0,0.9455275699815414,0.00164634609319548,0.17948878447092845,13069.732429236254,12129.79880801054,10686.299348771441,6.795213006332326,-0.3156686046967687,-3.2690109752127174,-13.536528683685944,-12.50181789399102,-0.5550918955487009,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.486837545064665,1.3237861286231345,3.0,0.9453878391176578,0.00020070497134470173,0.18327310268322694,18142.543082261167,12118.039710239696,10432.672276562063,6.795860070751002,-0.3263418775892537,-3.350160716784302,-13.542856179720172,-12.473142308719156,-0.5532209538763427,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488948902201802,1.3238464130758623,3.0,0.9439339388544039,0.0059792204770103725,0.18101278416043248,11989.430779064804,12108.707678641033,10697.410279239548,6.795352356885486,-0.3155862234917528,-3.484408033786707,-13.517557150974483,-12.491213638968883,-0.5504063962900457,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487215849040263,1.323312501991842,3.0,0.9713485117888804,0.0025999535731699272,0.1943634427538357,11860.091866263212,11161.265650918836,10766.246934445711,6.8034673771982845,-0.3285577837138487,-3.618037463966264,-13.528265282855264,-12.369416946678088,-0.5424292829383955,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487983395013456,1.2912209161037254,3.0,0.9582579521063463,0.0003627675718851174,0.2517740255048256,13386.505157379126,12326.520222296263,19215.726457334993,6.796738473101648,-0.18985217621851835,-5.304525462570984,-13.536554548045823,-11.859243897042193,-0.49829056553863144,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488016822283752,1.3220963408639637,3.0,0.9582814525315009,0.0006366359684253574,0.24247447604959796,14137.270321033559,11549.191797010953,19447.501913061573,6.795500477702544,-0.31327208593525324,-5.176464020870538,-13.538807648716123,-11.96783739326736,-0.5055111103855814,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488569592801692,1.3218543649492935,3.0,0.9603641112263671,0.001993130431229087,0.2422940858929859,13652.926364059864,12356.816998545595,19917.799212524365,6.7979835558927535,-0.3133045665005385,-5.1975829529347255,-13.532467376143522,-11.96742809866596,-0.504570226940628,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48808310153966,1.3221604765133288,3.0,0.9578125749666229,0.0005572704195599298,0.23870014643204504,14256.665051322194,12481.324315915272,11882.430939416743,6.797042963342533,-0.31340227181735447,-5.064716541521117,-13.539235231005586,-12.002648894811617,-0.508594066518716,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487978452872245,1.3221839850265502,3.0,0.9593596284623593,0.00498865415563218,0.21164216129884544,15005.83879475594,12478.357564759515,11747.29244935028,6.798007805516872,-0.3139446554605363,-4.352069739347652,-13.519325391242985,-12.236540351468403,-0.5266953476364179,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487532181018425,1.3222309219552226,3.0,0.9585758928566284,8.501247375154924e-05,0.2684322937616787,15428.870707751354,11821.433219673541,12646.925286543119,6.79617367422598,-0.3144664122662991,-5.900626601873251,-13.541209609157088,-11.720482134868881,-0.48518615501165585,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488070655929551,1.3221967512738166,3.0,0.9577133985710593,0.0009247695812592477,0.21000485252340334,15030.2618820397,16761.214362657418,19926.35418653394,6.7969990136071745,-0.31407719204782447,-4.178762542044256,-13.53763306374976,-12.25141701226687,-0.53125630231627,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.488275200886102,1.2915374070956671,3.0,0.9608928285477618,0.0003684014723516038,0.24044404142182504,14635.074737529963,12372.520732712148,19538.643581486478,6.798061090378569,-0.19639734547661425,-4.950284306585878,-13.53617009062256,-11.96332197605989,-0.5073500456846587,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.487405980729662,1.3211478743533913,3.0,0.9585316332431908,0.0007491730736430243,0.2590004688845459,15012.204743628283,12336.17693170009,19753.3525046627,6.796699716799508,-0.3140258355980905,-5.652285281863623,-13.538167997900137,-11.81178444349208,-0.4922002864334488,1,53
0.0,1.0,0.0,2.0,1.0,0.0,12.48794779219845,1.3223742778027854,3.0,0.9573675428638213,4.9842870938085724e-05,0.23802511635323623,14406.11687110762,12481.806754212186,12395.479557583521,6.796948254526968,-0.3134215146997865,-5.032947411049722,-13.541560828420518,-12.009285884087937,-0.5095400326206605,1,53
0.0,1.0,0.0,1.0,1.0,0.0,2.525189786689772,1.6010242876170104,3.0,0.09003840874680696,0.0,0.5,11462.482112936803,1000.0000222099834,10500.0,21.642264094791038,-0.04418434022107576,-11.518206313569076,-13.851316620980135,0.0,-0.8,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.499999999428077,1.5574036039663375,3.0,0.999999999998068,0.7205421479744114,0.5,5240.803329270592,5113.106251339483,10500.0,,,-11.740918242355548,-3.1789836050402993,0.0,-0.22356628162047087,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.289170333654933,1.326391613045615,3.0,0.9722728255457693,0.23058552443691527,0.5,12705.321746165873,12268.543959390425,10500.0,6.805207716895941,-0.3208413104658201,-0.004107717603737626,-12.065579684016663,0.0,-0.6155315804504677,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.462020255730614,1.2963591794406881,3.0,0.9706239263428086,0.23690916790509312,0.5,13783.290151940613,11542.318368359582,10500.0,6.803662391234549,-0.21922006907129232,-0.06480757463789999,-11.990412463932522,0.0,-0.6104726656759255,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.440870589118088,1.2964370574362238,3.0,0.9695124438056203,0.2369067688031823,0.5,13781.288525985872,11850.512519537964,10500.0,6.804019928446301,-0.21661192505350324,-0.07725902278577834,-11.991466123734584,0.0,-0.6104745849574542,1,53
0.0,1.0,0.0,1.0,1.0,0.0,9.5708782774738,1.1000000000679162,3.0,0.22275143328633656,0.4722390290271329,0.5,5826.815683950593,1000.0,10500.0,,,-11.194255642371774,-11.60320675001233,0.0,-0.4222087767782937,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.461412008490477,1.2980529267467418,3.0,0.964393554367492,0.23365254256881732,0.5,14826.8683062429,8213.903192751193,10500.0,6.796785319905135,-0.21646494894965607,0.002229361820036857,-12.02661451941859,0.0,-0.6130779659449461,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.391994615741616,1.2964548256670387,3.0,0.9690959055956843,0.23677118057380422,0.5,13463.982203670668,14161.239652119057,10500.0,6.8056426933552485,-0.21512322784496163,-0.07571691579189554,-11.993086220167818,0.0,-0.6105830555409566,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.449098901932324,1.2963261951691634,3.0,0.9696201907210967,0.23685693661421492,0.5,13893.987224385522,11504.696100344294,10500.0,6.803764976703128,-0.21870410263453222,-0.07293243824188345,-11.99175295784755,0.0,-0.6105144507086281,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.481459895826339,1.2936534485122126,3.0,0.970202301571833,0.23595981380937342,0.5,13358.17524460242,12442.375540711671,10500.0,6.805282757948525,-0.20771292421216314,-0.003851452688197199,-11.997656797002861,0.0,-0.6112321489525012,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.426077658219523,1.333476000777917,3.0,0.9583486118655683,0.23939947105092885,0.5,13144.606918251115,14416.004138322487,10500.0,6.796150423012606,-0.5747392489254853,-0.5990672444419101,-12.003289092085108,0.0,-0.6084804231592569,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.449676459287016,1.2952478727854477,3.0,0.9582558856765293,0.23379886724382368,0.5,12934.10614763784,14541.148547022914,10500.0,6.796743133476412,-0.19891220180336777,-0.0482051028057473,-12.028790760176829,0.0,-0.612960906204941,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.447373794341868,1.3355229842536778,3.0,0.956104090132169,0.2328860610281282,0.5,14740.103130491607,14552.710595375984,10500.0,6.796214872439487,-0.5790391899613855,-0.3538984909329663,-12.064727576413603,0.0,-0.6136911511774974,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.447883019634487,1.3359982175440326,3.0,0.9915963022836339,0.23684331794909688,0.5,13035.949802007259,13407.163682476797,10500.0,6.803870501651524,-0.6407184631899351,-0.15852517020095114,-11.998967608451592,0.0,-0.6105253456407225,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.420731868860342,1.335418049885329,3.0,0.9562018711745337,0.23297496589979008,0.5,12804.952833511246,14554.28798171194,10500.0,6.796298227667852,-0.5769594502923586,-0.35594649240626275,-12.063791888442168,0.0,-0.613620027280168,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.424287000900291,1.3359795979225217,3.0,0.9903509317540672,0.23336068643198743,0.5,13139.835978118923,13407.163682476797,10500.0,6.803921071134344,-0.6340086246086898,-0.013754277069651266,-12.031580623645581,0.0,-0.6133114508544101,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.447879428984551,1.2930848185635584,3.0,0.9583582643052908,0.2339027008980228,0.5,12930.374037012867,14541.20623947251,10500.0,6.796743133476412,-0.19871144531387863,-0.03397829362407201,-12.0263381451722,0.0,-0.6128778392815818,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.449800314293102,1.2962749074933333,3.0,0.9583267431963971,0.23310395683646157,0.5,13151.161594786648,12949.513207067963,10500.0,6.796517757845736,-0.20203547601038518,-0.024333621443778597,-12.035662258941226,0.0,-0.6135168345308307,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.450098984718332,1.332833038020554,3.0,0.9583252716285928,0.23333179036296867,0.5,13220.105968566022,14481.37902248985,10500.0,6.796153549332872,-0.40793198675964104,-0.3286752184677244,-12.05716969756099,0.0,-0.6133345677096251,1,53
0.0,1.0,0.0,1.0,1.0,0.0,12.44436109483539,1.3351937447169828,3.0,0.9583231676081378,0.2327398221432264,0.5,12799.391162964575,14490.0599766153,10500.0,6.796069123292067,-0.5765429323561889,-0.3210673008994629,-12.063901667569548,0.0,-0.6138081422854189,1,53
