n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,run,seed,runtime_sec
145,0.2582161426136764,0.3605746649780025,66.80287332489002,47.83913552693864,6.898334290773106,6.64011814815943,145,6.898334290773106,66.0,,,30.231558815110475,58.15127100097016,282.77716860268265,35651,0.0079318158986475,0.0080596446092595,0.0897755234418579,0.0516061172471996,66.0,396.0,7,2007,2256.86505818367
155,0.1615351614889419,0.2255687276034686,69.73359028779737,49.93789204745173,6.801653309648372,6.64011814815943,155,6.801653309648372,76.0,,,32.40771485585719,52.68018743675202,326.6876581804827,40835,0.0080001875396224,0.0069901033510382,0.083606837944263,0.0458727117924097,76.0,456.0,7,2007,2256.86505818367
165,0.1615351614889419,0.2255687276034686,71.98927756383206,51.55324366234115,6.801653309648372,6.64011814815943,165,6.801653309648372,81.0,,,38.57216200605035,55.40139393601567,371.0647999448702,46102,0.0080487787936503,0.0083724782075127,0.0915012470270912,0.0482772804251822,81.0,486.0,7,2007,2256.86505818367
175,0.1615351614889419,0.2255687276034686,74.24496483986675,53.16859527723057,6.801653309648372,6.64011814815943,175,6.801653309648372,83.0,,,44.00869064033032,45.62958614481613,404.8290008096956,50527,0.0080121321434024,0.0079906063117632,0.0893901913621583,0.0476329210373106,83.0,498.0,7,2007,2256.86505818367
185,0.1588309199624626,0.2217925075245841,76.48177101550702,54.7704256844876,6.7989490681218925,6.64011814815943,185,6.7989490681218925,93.0,,,48.301051017828286,56.295166704803705,450.5421880749054,55777,0.00807756222233,0.0062461027719691,0.0790322894263421,0.0411942910049556,93.0,558.0,7,2007,2256.86505818367
195,0.1588309199624626,0.2217925075245841,78.69969609075287,56.35873488411222,6.7989490681218925,6.64011814815943,195,6.7989490681218925,102.0,,,55.10020821867511,51.71599893923849,493.2888277270831,60970,0.0080906811173869,0.0062081143110985,0.0787915878193764,0.0417476178140463,102.0,612.0,7,2007,2256.86505818367
205,0.1588309199624626,0.2217925075245841,80.91762116599871,57.94704408373685,6.7989490681218925,6.64011814815943,205,6.7989490681218925,106.0,,,45.83837093692273,47.587575503624976,535.1084459940903,66040,0.008102792943581,0.0056862030294258,0.0754069163235433,0.038727618284186,106.0,636.0,7,2007,2256.86505818367
215,0.1588309199624626,0.2217925075245841,83.13554624124455,59.535353283361474,6.7989490681218925,6.64011814815943,215,6.7989490681218925,114.0,,,51.76517409039661,48.09517531795427,573.9415802103467,71239,0.0080565642444496,0.0064441171071722,0.0802752583749951,0.0422136990650891,114.0,684.0,7,2007,2256.86505818367
225,0.1582109078261799,0.2209267186313741,85.34914237202435,61.12056242230469,6.79832905598561,6.64011814815943,225,6.79832905598561,114.0,,,47.52927427412942,58.03672722680494,619.8409919720143,76543,0.008097944841096,0.0064441171071722,0.0802752583749951,0.0422136990650891,114.0,684.0,7,2007,2256.86505818367
235,0.1576895115187122,0.2201986375091679,87.55476915272706,62.70006451902915,6.797807659678142,6.64011814815943,235,6.797807659678142,122.0,,,58.93749801302329,60.91980717377737,666.3670453405939,81935,0.0081328741727051,0.0087866245247166,0.0937369965633456,0.0472660695907492,122.0,732.0,7,2007,2256.86505818367
245,0.1576895115187122,0.2201986375091679,89.75675552781874,64.27695963421627,6.797807659678142,6.64011814815943,245,6.797807659678142,131.0,,,67.55813241563737,51.66034635994584,706.2587401461788,87229,0.0080966048005385,0.0060977293559009,0.0780879590967837,0.0410422087210778,131.0,786.0,7,2007,2256.86505818367
255,0.1576895115187122,0.2201986375091679,91.95874190291042,65.8538547494034,6.797807659678142,6.64011814815943,255,6.797807659678142,135.0,,,73.0612405068241,41.89401189005002,740.3408419513144,92372,0.0080147754942116,0.0075659432776386,0.0869824308561138,0.0441488634421508,135.0,810.0,7,2007,2256.86505818367
265,0.1576895115187122,0.2201986375091679,94.1607282780021,67.43074986459052,6.797807659678142,6.64011814815943,265,6.797807659678142,138.0,,,70.04665005020797,53.323702226858586,785.6900038560852,97523,0.0080564585160022,0.005000642682317,0.0707152224228772,0.0374984303675901,138.0,828.0,7,2007,2256.86505818367
275,0.1576895115187122,0.2201986375091679,96.36271465309378,69.00764497977765,6.797807659678142,6.64011814815943,275,6.797807659678142,145.0,,,72.70353954890743,39.98235641000792,819.7287370939739,102600,0.0079895588410718,0.0050181060078398,0.0708385912327442,0.0383705835011209,145.0,870.0,7,2007,2256.86505818367
285,0.1576895115187122,0.2201986375091679,98.56470102818544,70.58454009496478,6.797807659678142,6.64011814815943,285,6.797807659678142,152.0,,,77.30728799803182,38.04510507918894,852.4759870516136,107652,0.00791881234953,0.005163280114401,0.0718559678412383,0.0368113223348393,152.0,912.0,7,2007,2256.86505818367
295,0.1576895115187122,0.2201986375091679,100.76668740327712,72.16143521015191,6.797807659678142,6.64011814815943,295,6.797807659678142,159.0,,,80.04873792175204,41.711918404791504,886.8325375244021,112684,0.007870083929612,0.0049218655311531,0.0701560085178254,0.0397691675572487,159.0,954.0,7,2007,2256.86505818367
305,0.1576895115187122,0.2201986375091679,102.9686737783688,73.73833032533904,6.797807659678142,6.64011814815943,305,6.797807659678142,169.0,,,69.66211987193674,48.42056257091463,929.5386996255256,117750,0.0078941715467135,0.004666446897798,0.0683113965440473,0.0348754707967164,169.0,1014.0,7,2007,2256.86505818367
75,0.3264288581992263,1.0,0.0,0.0,6.966547006358656,6.64011814815943,75,6.966547006358656,,,,,,0.0,0,,,,,,,8,2008,2287.798311471939
85,0.3264288581992263,1.0,10.0,3.264288581992263,6.966547006358656,6.64011814815943,85,6.966547006358656,33.0,,,24.040190284140408,49.1096868426539,40.39555240795016,4891,0.0082591601733694,0.0117879700457336,0.1085724184391855,0.0577371605077413,33.0,198.0,8,2008,2287.798311471939
95,0.3264288581992263,1.0,20.0,6.528577163984526,6.966547006358656,6.64011814815943,95,6.966547006358656,43.0,,,25.340060802176595,51.99448572797701,81.84828344034031,9849,0.0083103140867438,0.004999049154081,0.0707039543030026,0.0458125170599225,43.0,258.0,8,2008,2287.798311471939
105,0.3264288581992263,1.0,30.0,9.792865745976789,6.966547006358656,6.64011814815943,105,6.966547006358656,53.0,,,26.01507473643869,65.3766821087338,129.61820030165836,15358,0.0084397838456607,0.0055180474288519,0.0742835609596895,0.0432492126077435,53.0,318.0,8,2008,2287.798311471939
115,0.3264288581992263,1.0,40.0,13.057154327969052,6.966547006358656,6.64011814815943,115,6.966547006358656,54.0,,,28.92466154973954,110.57035706564784,199.18641830887643,20883,0.0095382089885972,0.0047393793003555,0.0688431499886191,0.0412542754167721,54.0,324.0,8,2008,2287.798311471939
125,0.3264288581992263,1.0,50.0,16.321442909961313,6.966547006358656,6.64011814815943,125,6.966547006358656,58.0,,,24.717457626014948,43.69596951082349,230.5413762689568,24743,0.0093174383166534,0.0048503218224636,0.0696442518982267,0.0416752866812138,58.0,348.0,8,2008,2287.798311471939
135,0.3264288581992263,1.0,60.0,19.58573149195357,6.966547006358656,6.64011814815943,135,6.966547006358656,60.0,,,22.675747870001945,74.73495815088972,281.6803619530983,30482,0.0092408753347253,0.0050929253297686,0.0713647344965894,0.0427611406542422,60.0,360.0,8,2008,2287.798311471939
145,0.3264288581992263,1.0,70.0,22.850020073945835,6.966547006358656,6.64011814815943,145,6.966547006358656,70.0,,,27.641414331737906,53.87775090103969,322.7241482087411,35719,0.0090350835188202,0.004208129187157,0.0648700947059354,0.0387417145203555,70.0,420.0,8,2008,2287.798311471939
155,0.3264288581992263,1.0,80.0,26.114308655938096,6.966547006358656,6.64011814815943,155,6.966547006358656,75.0,,,30.769652107730508,21.17233654810116,341.2398846629076,38631,0.0088333174047502,0.0049279324429915,0.0701992339202612,0.0421329728326155,75.0,450.0,8,2008,2287.798311471939
165,0.3264288581992263,1.0,90.0,29.37859723793036,6.966547006358656,6.64011814815943,165,6.966547006358656,78.0,,,38.79684705892578,60.38815230131149,388.16820546332747,43992,0.0088236089621596,0.0049782066932123,0.0705564078820087,0.0423550556476569,78.0,468.0,8,2008,2287.798311471939
175,0.3264288581992263,1.0,100.0,32.64288581992262,6.966547006358656,6.64011814815943,175,6.966547006358656,88.0,,,46.54777854774147,29.9468874479644,414.2621231842786,48116,0.0086096542352705,0.0044665207353352,0.0668320337513028,0.0390377783110497,88.0,528.0,8,2008,2287.798311471939
185,0.3264288581992263,1.0,110.0,35.90717440191488,6.966547006358656,6.64011814815943,185,6.966547006358656,91.0,,,49.44158110721037,26.88028683094308,437.5150987682864,51160,0.0085518979430861,0.0057862938940905,0.076067692840591,0.0440654757374265,91.0,546.0,8,2008,2287.798311471939
195,0.3264288581992263,1.0,120.0,39.17146298390714,6.966547006358656,6.64011814815943,195,6.966547006358656,94.0,,,40.36534786596894,58.50884763384238,482.1409286451526,56536,0.0085280339720735,0.0047526082488221,0.0689391633893401,0.0377584851674933,94.0,564.0,8,2008,2287.798311471939
205,0.3264288581992263,1.0,130.0,42.4357515658994,6.966547006358656,6.64011814815943,205,6.966547006358656,96.0,,,45.3951395698823,27.03810820402577,505.2179060340859,60078,0.0084093662577663,0.0044339473034005,0.0665878915674656,0.0399353772706337,96.0,576.0,8,2008,2287.798311471939
215,0.3264288581992263,1.0,140.0,45.70004014789166,6.966547006358656,6.64011814815943,215,6.966547006358656,100.0,,,41.71616279426962,65.89987600082532,554.8143007559702,65545,0.0084646319437938,0.0045401213564581,0.0673804226497441,0.0386383510317969,100.0,600.0,8,2008,2287.798311471939
225,0.3264288581992263,1.0,150.0,48.96432872988392,6.966547006358656,6.64011814815943,225,6.966547006358656,107.0,,,48.4324166411534,38.75609173486009,586.948745903559,69958,0.0083900160939929,0.0045556634940022,0.0674956553713071,0.0381755901052127,107.0,642.0,8,2008,2287.798311471939
235,0.3264288581992263,1.0,160.0,52.228617311876185,6.966547006358656,6.64011814815943,235,6.966547006358656,114.0,,,59.687126375734806,58.932914247736335,636.9702168065123,75145,0.0084765482308405,0.0046859936158342,0.0684543177296672,0.0389051892108345,114.0,684.0,8,2008,2287.798311471939
245,0.3264288581992263,1.0,170.0,55.492905893868446,6.966547006358656,6.64011814815943,245,6.966547006358656,120.0,,,58.53906927397475,41.69808945292607,673.9607710861601,80175,0.0084061212483462,0.0033603819852488,0.0579688018269206,0.0335727543497843,120.0,720.0,8,2008,2287.798311471939
255,0.3264288581992263,1.0,180.0,58.75719447586071,6.966547006358656,6.64011814815943,255,6.966547006358656,126.0,,,67.61489732423797,43.228753451723605,711.5418987330049,85240,0.0083475117167175,0.0030216236862262,0.0549692976690287,0.0309409309611916,126.0,756.0,8,2008,2287.798311471939
265,0.3264288581992263,1.0,190.0,62.02148305785297,6.966547006358656,6.64011814815943,265,6.966547006358656,131.0,,,68.95932530565187,58.954393475782126,762.109302313067,90407,0.0084297598893124,0.0040896335951221,0.0639502431201179,0.038455221653449,131.0,786.0,8,2008,2287.798311471939
275,0.3264288581992263,1.0,200.0,65.28577163984524,6.966547006358656,6.64011814815943,275,6.966547006358656,137.0,,,68.61559860501438,50.57126954896376,802.4604760692455,95645,0.0083899887716999,0.0031868755926595,0.0564524188379875,0.0313063061049562,137.0,822.0,8,2008,2287.798311471939
285,0.3264288581992263,1.0,210.0,68.5500602218375,6.966547006358656,6.64011814815943,285,6.966547006358656,143.0,,,77.0397184737958,32.15332683781162,830.833771487698,99960,0.0083116623798289,0.0040654933111769,0.0637612210609001,0.0394779620592983,143.0,858.0,8,2008,2287.798311471939
295,0.3264288581992263,1.0,220.0,71.81434880382976,6.966547006358656,6.64011814815943,295,6.966547006358656,148.0,,,79.06847757427022,52.61869731172919,872.0553689482622,105243,0.0082861127956088,0.0029822633102411,0.0546101026389913,0.0302603253164484,148.0,888.0,8,2008,2287.798311471939
305,0.3264288581992263,1.0,230.0,75.07863738582202,6.966547006358656,6.64011814815943,305,6.966547006358656,158.0,,,65.53240421460941,60.09500071592629,920.5419764877296,110538,0.0083278327497125,0.0024819189929375,0.0498188618189688,0.0275169905375218,158.0,948.0,8,2008,2287.798311471939
75,2.568740522154076,1.0,0.0,0.0,9.208858670313504,6.64011814815943,75,9.208858670313504,,,,,,0.0,0,,,,,,,9,2009,1819.666828870773
85,2.568740522154076,1.0,10.0,25.68740522154076,9.208858670313504,6.64011814815943,85,9.208858670313504,36.0,,,20.96741236094385,27.53494716435671,23.77561075985432,3048,0.0078003972309233,0.0059023116380775,0.0768265034872569,0.0435292031643393,36.0,216.0,9,2009,1819.666828870773
95,2.568740522154076,1.0,20.0,51.37481044308152,9.208858670313504,6.64011814815943,95,9.208858670313504,41.0,,,18.507218544837087,19.078649231232703,40.68415959132835,5361,0.007588912440091,0.0081195836311351,0.0901087322690489,0.052600537876666,41.0,246.0,9,2009,1819.666828870773
105,1.6204352631798526,0.6308287073779644,28.154143536889823,72.32068936975116,8.260553411339282,6.64011814815943,105,8.260553411339282,43.0,,,22.311088654212654,43.79275953909382,79.94290209049359,10387,0.0076964380562716,0.0117851074201062,0.1085592346145929,0.0588332679176506,43.0,258.0,9,2009,1819.666828870773
115,1.6204352631798526,0.6308287073779644,34.462430610669465,88.52504200154969,8.260553411339282,6.64011814815943,115,8.260553411339282,49.0,,,19.86565452814102,17.938760437071323,95.73874197807164,12699,0.0075390772484504,0.0084703722796582,0.0920346254387891,0.0507741493431135,49.0,294.0,9,2009,1819.666828870773
125,1.6204352631798526,0.6308287073779644,40.77071768444911,104.72939463334822,8.260553411339282,6.64011814815943,125,8.260553411339282,53.0,,,25.1572502120398,42.54808335425332,133.93579964060336,17718,0.0075593068992326,0.007920294815772,0.0889960382026753,0.0491729058958117,53.0,318.0,9,2009,1819.666828870773
135,1.6204352631798526,0.6308287073779644,47.07900475822876,120.93374726514676,8.260553411339282,6.64011814815943,135,8.260553411339282,54.0,,,25.8824849142693,12.935107097029686,145.23582206154242,19428,0.0074755930647283,0.0075313989731863,0.0867836330951081,0.0478202710803643,54.0,324.0,9,2009,1819.666828870773
145,1.6204352631798526,0.6308287073779644,53.3872918320084,137.13809989694528,8.260553411339282,6.64011814815943,145,8.260553411339282,59.0,,,22.828882821835577,15.306101873982698,158.63523084763438,21245,0.0074669442620679,0.008068902841802,0.089827071875922,0.0536625340612142,59.0,354.0,9,2009,1819.666828870773
155,1.6204352631798526,0.6308287073779644,59.69557890578805,153.34245252874382,8.260553411339282,6.64011814815943,155,8.260553411339282,64.0,,,31.427482828963548,18.14456509007141,174.61470269504937,23558,0.0074121191397847,0.0077117604201535,0.087816629519434,0.0542206903661112,64.0,384.0,9,2009,1819.666828870773
165,0.1694846416660924,0.0659796659897618,63.17962077262668,162.29205205297353,6.809602789825522,6.64011814815943,165,6.809602789825522,70.0,,,33.46501087304205,49.24884840520099,215.49829449597743,28729,0.0075010718958535,0.0067071464611305,0.0818971700434792,0.0515076834019512,70.0,420.0,9,2009,1819.666828870773
175,0.1694846416660924,0.0659796659897618,63.83941743252429,163.98689846963447,6.809602789825522,6.64011814815943,175,6.809602789825522,80.0,,,36.47496465221048,22.729163052979857,235.58895220188424,31642,0.0074454507364226,0.0060251159609959,0.0776216204481452,0.0465905487542236,80.0,480.0,9,2009,1819.666828870773
185,0.1668219312626808,0.0649430839058779,64.49403118200249,165.66843133427832,6.806940079422111,6.64011814815943,185,6.806940079422111,85.0,,,32.85552835371345,51.23804901679978,278.50445658527315,36814,0.0075651778286867,0.0067242503085877,0.0820015262576723,0.0482451902356975,85.0,510.0,9,2009,1819.666828870773
195,0.1668219312626808,0.0649430839058779,65.14346202106127,167.33665064690513,6.806940079422111,6.64011814815943,195,6.806940079422111,93.0,,,36.60080678621307,43.60245555220172,317.5289945960976,41841,0.0075889437297411,0.0086113782321965,0.0927975119935688,0.0596560088670153,93.0,558.0,9,2009,1819.666828870773
205,0.1668219312626808,0.0649430839058779,65.79289286012005,169.00486995953193,6.806940079422111,6.64011814815943,205,6.806940079422111,99.0,,,37.5700690317899,18.558927009813488,333.8037638217211,44159,0.0075591332190883,0.005333910410506,0.0730336252044636,0.0439221307567203,99.0,594.0,9,2009,1819.666828870773
215,0.1668219312626808,0.0649430839058779,66.44232369917883,170.67308927215873,6.806940079422111,6.64011814815943,215,6.806940079422111,106.0,,,54.06559446733445,22.59874956589192,353.77017393894494,47072,0.0075155118528837,0.0050154367007862,0.070819747957658,0.0428856873059622,106.0,636.0,9,2009,1819.666828870773
225,0.1668219312626808,0.0649430839058779,67.09175453823761,172.34130858478554,6.806940079422111,6.64011814815943,225,6.806940079422111,111.0,,,54.41837748372927,26.606757225934416,377.73210851009935,49986,0.0075567580624594,0.0083424616451009,0.0913370770558209,0.052828285787475,111.0,666.0,9,2009,1819.666828870773
235,0.1668219312626808,0.0649430839058779,67.74118537729639,174.00952789741234,6.806940079422111,6.64011814815943,235,6.806940079422111,112.0,,,58.680712402332574,22.48382255481556,397.6022937353701,52899,0.007516253496954,0.0049151453821834,0.0701080978360092,0.0416086175442967,112.0,672.0,9,2009,1819.666828870773
245,0.1663631390464095,0.0647644780045366,68.38972318684846,175.67545324895778,6.806481287205839,6.64011814815943,245,6.806481287205839,113.0,,,49.50348563911393,46.26151502830908,435.8173975017853,58059,0.0075064571815185,0.00474654046761,0.0688951411030561,0.0405520317892318,113.0,678.0,9,2009,1819.666828870773
255,0.1663631390464095,0.0647644780045366,69.03736796689383,177.33908463942188,6.806481287205839,6.64011814815943,255,6.806481287205839,123.0,,,61.25800617178902,47.9838726632297,478.1605857335962,63125,0.0075748211601361,0.0049365432357316,0.0702605382539281,0.0430060485555158,123.0,738.0,9,2009,1819.666828870773
265,0.1663631390464095,0.0647644780045366,69.6850127469392,179.002716029886,6.806481287205839,6.64011814815943,265,6.806481287205839,126.0,,,63.38860874809325,46.23575574625284,515.5436284649186,68312,0.0075468970087966,0.0064457227833157,0.0802852588170188,0.0448675302932532,126.0,756.0,9,2009,1819.666828870773
275,0.1663631390464095,0.0647644780045366,70.33265752698456,180.6663474203501,6.806481287205839,6.64011814815943,275,6.806481287205839,128.0,,,59.67231078771874,46.980464237742126,552.8069569007494,73530,0.0075181144689344,0.0064716003975538,0.0804462578219389,0.0436935608398027,128.0,768.0,9,2009,1819.666828870773
285,0.1633825952774703,0.0636041647135547,70.97450074057502,182.3150760919695,6.8035007434369,6.64011814815943,285,6.8035007434369,131.0,,,66.86513279704377,74.33989738998935,610.3375351126306,79020,0.007723836182139,0.0070027744764416,0.0836825816788756,0.0465980610143332,131.0,786.0,9,2009,1819.666828870773
295,0.1619936203214393,0.0630634425409367,71.60783877684749,183.94195716996404,6.802111768480869,6.64011814815943,295,6.802111768480869,138.0,,,66.21303035505116,57.509977851994336,655.9599569006823,84323,0.0077791344817034,0.007261764830598,0.0852159892895581,0.0439867366183587,138.0,828.0,9,2009,1819.666828870773
305,0.1619936203214393,0.0630634425409367,72.23847320225686,185.56189337317844,6.802111768480869,6.64011814815943,305,6.802111768480869,142.0,,,59.58487319480628,51.590738856233656,698.5186656326987,89516,0.0078032828280162,0.0070820590831407,0.0841549706383455,0.0460641499610102,142.0,852.0,9,2009,1819.666828870773
75,0.6549484060462936,1.0,0.0,0.0,7.295066554205723,6.64011814815943,75,7.295066554205723,,,,,,0.0,0,,,,,,,10,2010,2203.918902397156
85,0.6549484060462936,1.0,10.0,6.549484060462936,7.295066554205723,6.64011814815943,85,7.295066554205723,34.0,,,23.32789276400581,65.20470162294805,52.29916265653446,5343,0.0097883516108056,0.0052400864836531,0.072388441644044,0.0516153622313581,34.0,204.0,10,2010,2203.918902397156
95,0.6188521835220007,0.9448869220978888,19.72443461048945,12.918487008304409,7.2589703316814305,6.64011814815943,95,7.2589703316814305,44.0,,,22.04522290686145,66.9994442909956,104.25357054872438,10765,0.0096844933161843,0.004036730173178,0.0635352671606728,0.0408505913355361,44.0,264.0,10,2010,2203.918902397156
105,0.6188521835220007,0.9448869220978888,29.17330383146833,19.10700884352441,7.2589703316814305,6.64011814815943,105,7.2589703316814305,50.0,,,21.014911877922717,52.7368835718371,148.124722906854,15954,0.0092844880849225,0.0035045739286791,0.0591994419625655,0.036197245530228,50.0,300.0,10,2010,2203.918902397156
115,0.6188521835220007,0.9448869220978888,38.62217305244722,25.29553067874442,7.2589703316814305,6.64011814815943,115,7.2589703316814305,50.0,,,22.62636385299265,53.61945794895291,192.71510186837983,21150,0.0091118251474411,0.0035045739286791,0.0591994419625655,0.036197245530228,50.0,300.0,10,2010,2203.918902397156
125,0.6188521835220007,0.9448869220978888,48.07104227342612,31.48405251396443,7.2589703316814305,6.64011814815943,125,7.2589703316814305,52.0,,,27.659915790893137,34.27787623787299,223.3416142151691,25364,0.0088054571130408,0.0033861795066556,0.0581908885192142,0.0352569014758472,52.0,312.0,10,2010,2203.918902397156
135,0.6188521835220007,0.9448869220978888,57.51991149440501,37.67257434918444,7.2589703316814305,6.64011814815943,135,7.2589703316814305,57.0,,,30.602920938748863,58.2727061486803,270.56501294253394,30634,0.008832180353285,0.0052890239444689,0.0727256759643318,0.0422258124627933,57.0,342.0,10,2010,2203.918902397156
145,0.6188521835220007,0.9448869220978888,66.9687807153839,43.861096184404445,7.2589703316814305,6.64011814815943,145,7.2589703316814305,65.0,,,33.95137031096965,53.40347412927076,314.1403616024181,35858,0.0087606771599759,0.0046519608470314,0.0682052845975399,0.0403501409916985,65.0,390.0,10,2010,2203.918902397156
155,0.6188521835220007,0.9448869220978888,76.41764993636279,50.04961801962445,7.2589703316814305,6.64011814815943,155,7.2589703316814305,75.0,,,35.67891496280208,52.98109099175781,357.67951187165454,41067,0.0087096576782247,0.0035425356887859,0.0595192043695642,0.0327301391996924,75.0,450.0,10,2010,2203.918902397156
165,0.6188521835220007,0.9448869220978888,85.86651915734168,56.23813985484446,7.2589703316814305,6.64011814815943,165,7.2589703316814305,81.0,,,41.81014923192561,41.15390642918646,393.7576640760526,46110,0.0085395286071579,0.0059231723873476,0.0769621490561931,0.0345347004734269,81.0,486.0,10,2010,2203.918902397156
175,0.6188521835220007,0.9448869220978888,95.31538837832058,62.42666169006447,7.2589703316814305,6.64011814815943,175,7.2589703316814305,84.0,,,43.136773458682,48.05662303511053,435.4965057633817,51200,0.008505791128191,0.0027613212742198,0.0525482756541057,0.0272996922402223,84.0,504.0,10,2010,2203.918902397156
185,0.6188521835220007,0.9448869220978888,104.76425759929948,68.61518352528448,7.2589703316814305,6.64011814815943,185,7.2589703316814305,89.0,,,42.99312930181623,46.922114316839725,475.5749246873893,56311,0.0084455066450141,0.0046824028369393,0.0684280851473962,0.0314228977872053,89.0,534.0,10,2010,2203.918902397156
195,0.6188521835220007,0.9448869220978888,114.21312682027836,74.80370536050448,7.2589703316814305,6.64011814815943,195,7.2589703316814305,98.0,,,52.46630779700354,46.60128884809092,514.8152835275978,60761,0.0084727914867694,0.0049176814109332,0.0701261820644279,0.032720412050553,98.0,588.0,10,2010,2203.918902397156
205,0.6188521835220007,0.9448869220978888,123.66199604125724,80.99222719572448,7.2589703316814305,6.64011814815943,205,7.2589703316814305,107.0,,,52.22606485616416,19.56579340202734,531.8565431172028,63087,0.0084305251972229,0.0038714961792494,0.0622213482596561,0.0353608224982099,107.0,642.0,10,2010,2203.918902397156
215,0.6188521835220007,0.9448869220978888,133.11086526223613,87.18074903094448,7.2589703316814305,6.64011814815943,215,7.2589703316814305,112.0,,,59.9540611510165,20.058339212089777,549.2548382864334,65515,0.0083836501302973,0.0068512453675889,0.0827722499850583,0.0422320460473206,112.0,672.0,10,2010,2203.918902397156
225,0.6188521835220007,0.9448869220978888,142.559734483215,93.36927086616448,7.2589703316814305,6.64011814815943,225,7.2589703316814305,114.0,,,53.789685109164566,54.90000695781782,592.293550609611,70815,0.0083639560913593,0.0053299116771795,0.0730062440971975,0.039672467818965,114.0,684.0,10,2010,2203.918902397156
235,0.6188521835220007,0.9448869220978888,152.0086037041939,99.55779270138449,7.2589703316814305,6.64011814815943,235,7.2589703316814305,124.0,,,57.59292962262407,57.3139404472895,639.2213977803476,76057,0.0084045044871655,0.0045808416356393,0.0676819151298136,0.0395276645035287,124.0,744.0,10,2010,2203.918902397156
245,0.6188521835220007,0.9448869220978888,161.45747292517277,105.74631453660449,7.2589703316814305,6.64011814815943,245,7.2589703316814305,129.0,,,60.01487466180697,41.68619459029287,676.0678803105839,81092,0.0083370478013932,0.0039334346520473,0.0627171001565553,0.0369777525875842,129.0,774.0,10,2010,2203.918902397156
255,0.6188521835220007,0.9448869220978888,170.90634214615164,111.93483637182447,7.2589703316814305,6.64011814815943,255,7.2589703316814305,134.0,,,55.664860473014414,42.32003695098683,713.3768882127479,86132,0.0082823676242598,0.003229909225926,0.0568322903455952,0.0351109663255477,134.0,804.0,10,2010,2203.918902397156
265,0.1634692367137775,0.2495910138946473,176.87873182611432,115.84644347300338,6.803587384873207,6.64011814815943,265,6.803587384873207,140.0,,,63.458003277890384,65.86549783824012,765.5833382275887,91495,0.0083674882586763,0.0042766049506514,0.0653957563657725,0.0386067514743189,140.0,840.0,10,2010,2203.918902397156
275,0.1634692367137775,0.2495910138946473,179.3746419650608,117.48113584014116,6.803587384873207,6.64011814815943,275,6.803587384873207,150.0,,,65.6684391759336,40.51430536620319,801.3980160169303,96524,0.0083025777632187,0.0045100074547854,0.0671565890645542,0.0398997659956368,150.0,900.0,10,2010,2203.918902397156
285,0.1634692367137775,0.2495910138946473,181.8705521040073,119.11582820727892,6.803587384873207,6.64011814815943,285,6.803587384873207,157.0,,,65.12690696539357,46.09500553505495,838.9748334526084,101697,0.0082497500757407,0.0042427959654201,0.06513674819501,0.0384804413621042,157.0,942.0,10,2010,2203.918902397156
295,0.1634692367137775,0.2495910138946473,184.36646224295373,120.7505205744167,6.803587384873207,6.64011814815943,295,6.803587384873207,167.0,,,70.33740866091102,38.76780608389527,872.4750291435048,106747,0.008173297883252,0.0049512507463274,0.0703651245030335,0.0428063423806735,167.0,1002.0,10,2010,2203.918902397156
305,0.1634692367137775,0.2495910138946473,186.8623723819002,122.38521294155449,6.803587384873207,6.64011814815943,305,6.803587384873207,172.0,,,71.74857011297718,42.15399669110775,905.0114291827194,111185,0.0081396899688152,0.0052700666359316,0.0725952246083147,0.045848012541744,172.0,1032.0,10,2010,2203.918902397156
75,0.6420768566553798,1.0,0.0,0.0,7.28219500481481,6.64011814815943,75,7.28219500481481,,,,,,0.0,0,,,,,,,11,2011,2438.9206550121307
85,0.3963281512767835,0.6172596740852532,8.086298370426267,5.192025039660817,7.036446299436213,6.64011814815943,85,7.036446299436213,32.0,,,21.551473545841876,48.284735556691885,40.45115607185289,5148,0.0078576449246023,0.0066085647184765,0.0812930791548492,0.0515564294018996,32.0,192.0,11,2011,2438.9206550121307
95,0.1605230055625766,0.2500059048985995,12.42262626534553,7.976280823857618,6.800641153722006,6.64011814815943,95,6.800641153722006,39.0,,,15.327533023897558,53.976577994879335,83.5170921087265,10414,0.008019693884072,0.0058044248410966,0.076186776025086,0.0464501731024301,39.0,234.0,11,2011,2438.9206550121307
105,0.1605230055625766,0.2500059048985995,14.922685314331524,9.581510879483384,6.800641153722006,6.64011814815943,105,6.800641153722006,40.0,,,15.720063541084528,81.23086778214201,139.7945445482619,16159,0.0086511878549577,0.0064301098273264,0.0801879656016192,0.0491177833058376,40.0,240.0,11,2011,2438.9206550121307
115,0.1605230055625766,0.2500059048985995,17.42274436331752,11.18674093510915,6.800641153722006,6.64011814815943,115,6.800641153722006,46.0,,,19.111942805815488,149.3829519180581,234.7745247911662,23059,0.0101814703495887,0.0062975658826918,0.0793572043527984,0.047926946059685,46.0,276.0,11,2011,2438.9206550121307
