fit_index,output,epoch,mse,rmse,mse_scaled,rmse_scaled
2,f0_tsfc,7,0.033958511194214225,0.18427835248399152,0.033958511194214225,0.18427835248399152
2,f0_tsfc,8,0.01514200447127223,0.12305285234919275,0.01514200447127223,0.12305285234919275
2,f0_tsfc,9,0.02368766162544489,0.15390796478884675,0.02368766162544489,0.15390796478884675
2,f0_tsfc,10,0.014521422097459435,0.12050486337679253,0.014521422097459435,0.12050486337679253
2,g0_jet_mach,1,0.3971314821392298,0.6301836892043698,0.3971314821392298,0.6301836892043698
2,g0_jet_mach,2,0.26549066975712776,0.5152578672442836,0.26549066975712776,0.5152578672442836
2,g0_jet_mach,3,0.14107180759310722,0.3755952709940678,0.14107180759310722,0.3755952709940678
2,g0_jet_mach,4,0.04290790599770844,0.20714223615117328,0.04290790599770844,0.20714223615117328
2,g0_jet_mach,5,0.036045652348548174,0.1898569259957302,0.036045652348548174,0.1898569259957302
2,g0_jet_mach,6,0.02419061283580959,0.15553331744616516,0.02419061283580959,0.15553331744616516
2,g0_jet_mach,7,0.010247795609757304,0.10123139636376308,0.010247795609757304,0.10123139636376308
2,g0_jet_mach,8,0.01237811625469476,0.11125698294801437,0.01237811625469476,0.11125698294801437
2,g0_jet_mach,9,0.00790999221499078,0.08893813701101895,0.00790999221499078,0.08893813701101895
2,g0_jet_mach,10,0.006822944968007505,0.08260111965347386,0.006822944968007505,0.08260111965347386
2,g1_pr,1,0.40806905180215836,0.6388028270148453,0.40806905180215836,0.6388028270148453
2,g1_pr,2,0.24747983738780022,0.49747345395287196,0.24747983738780022,0.49747345395287196
2,g1_pr,3,0.14278011955320835,0.3778625670177033,0.14278011955320835,0.3778625670177033
2,g1_pr,4,0.09233256289735436,0.30386273693454807,0.09233256289735436,0.30386273693454807
2,g1_pr,5,0.06598303560167551,0.2568716325359332,0.06598303560167551,0.2568716325359332
2,g1_pr,6,0.06694678403437138,0.25874076608522933,0.06694678403437138,0.25874076608522933
2,g1_pr,7,0.04922208981588483,0.22186051883082944,0.04922208981588483,0.22186051883082944
2,g1_pr,8,0.05284630600363016,0.22988324428637716,0.05284630600363016,0.22988324428637716
2,g1_pr,9,0.041516540572047234,0.20375608106765117,0.041516540572047234,0.20375608106765117
2,g1_pr,10,0.0478247394785285,0.21868868164248578,0.0478247394785285,0.21868868164248578
2,g2_pr,1,0.7568568736314774,0.8699752143776726,0.7568568736314774,0.8699752143776726
2,g2_pr,2,0.4441146217286587,0.6664192537199527,0.4441146217286587,0.6664192537199527
2,g2_pr,3,0.18421988748013973,0.4292084429273727,0.18421988748013973,0.4292084429273727
2,g2_pr,4,0.1057385727763176,0.3251746804047289,0.1057385727763176,0.3251746804047289
2,g2_pr,5,0.15171041153371334,0.38950020736029567,0.15171041153371334,0.38950020736029567
2,g2_pr,6,0.07672748155891895,0.27699725911806233,0.07672748155891895,0.27699725911806233
2,g2_pr,7,0.09877844015136361,0.31429037553091504,0.09877844015136361,0.31429037553091504
2,g2_pr,8,0.04736727895215154,0.21764025122240493,0.04736727895215154,0.21764025122240493
2,g2_pr,9,0.06017044000327587,0.24529663675492144,0.06017044000327587,0.24529663675492144
2,g2_pr,10,0.046733755618333817,0.21617991492813068,0.046733755618333817,0.21617991492813068
2,g3_pr,1,0.5158908888697624,0.7182554482005427,0.5158908888697624,0.7182554482005427
2,g3_pr,2,0.45313309505581856,0.6731516137214696,0.45313309505581856,0.6731516137214696
2,g3_pr,3,0.2961379736661911,0.5441856058976487,0.2961379736661911,0.5441856058976487
2,g3_pr,4,0.11112909205257893,0.33336030365443775,0.11112909205257893,0.33336030365443775
2,g3_pr,5,0.1435895347967744,0.37893209787081167,0.1435895347967744,0.37893209787081167
2,g3_pr,6,0.05086336936801672,0.22552908763176585,0.05086336936801672,0.22552908763176585
2,g3_pr,7,0.10412092972546816,0.3226777490399178,0.10412092972546816,0.3226777490399178
2,g3_pr,8,0.048163858940824866,0.21946265955926275,0.048163858940824866,0.21946265955926275
2,g3_pr,9,0.06118168821558356,0.2473493242674893,0.06118168821558356,0.2473493242674893
2,g3_pr,10,0.02225741441361606,0.14918919000254696,0.02225741441361606,0.14918919000254696
2,g4_pr_perc_sum,1,0.9096565842628479,0.953759185676787,0.9096565842628479,0.953759185676787
2,g4_pr_perc_sum,2,0.8797220811247826,0.9379350090090371,0.8797220811247826,0.9379350090090371
2,g4_pr_perc_sum,3,0.353451294824481,0.5945176993365976,0.353451294824481,0.5945176993365976
2,g4_pr_perc_sum,4,0.14080397225916386,0.37523855380166343,0.14080397225916386,0.37523855380166343
2,g4_pr_perc_sum,5,0.21970533020794392,0.4687273516746638,0.21970533020794392,0.4687273516746638
2,g4_pr_perc_sum,6,0.09808189794421196,0.31318029622601096,0.09808189794421196,0.31318029622601096
2,g4_pr_perc_sum,7,0.17416257970035076,0.41732790429151845,0.17416257970035076,0.41732790429151845
2,g4_pr_perc_sum,8,0.06196262431330979,0.2489229284604168,0.06196262431330979,0.2489229284604168
2,g4_pr_perc_sum,9,0.10400299541652203,0.322494954094668,0.10400299541652203,0.322494954094668
2,g4_pr_perc_sum,10,0.03651632834225893,0.1910924601920728,0.03651632834225893,0.1910924601920728
3,f0_tsfc,1,0.49686232805252073,0.7048846203830246,0.49686232805252073,0.7048846203830246
3,f0_tsfc,2,0.1270592540502548,0.3564537193665607,0.1270592540502548,0.3564537193665607
3,f0_tsfc,3,0.046376289799809456,0.21535154933227077,0.046376289799809456,0.21535154933227077
3,f0_tsfc,4,0.07880792953073978,0.2807275004888901,0.07880792953073978,0.2807275004888901
3,f0_tsfc,5,0.08296291828155518,0.28803284236620513,0.08296291828155518,0.28803284236620513
3,f0_tsfc,6,0.06617869809269905,0.257252207167789,0.06617869809269905,0.257252207167789
3,f0_tsfc,7,0.03377496786415577,0.18377967206455606,0.03377496786415577,0.18377967206455606
3,f0_tsfc,8,0.034557214193046096,0.1858957078392239,0.034557214193046096,0.1858957078392239
3,f0_tsfc,9,0.03552727103233337,0.18848679272652866,0.03552727103233337,0.18848679272652866
3,f0_tsfc,10,0.025075020268559456,0.15835094022000457,0.025075020268559456,0.15835094022000457
3,g0_jet_mach,1,0.41236995756626127,0.642160383055714,0.41236995756626127,0.642160383055714
3,g0_jet_mach,2,0.16354567259550096,0.40440780481526434,0.16354567259550096,0.40440780481526434
3,g0_jet_mach,3,0.05251197926700115,0.22915492416049268,0.05251197926700115,0.22915492416049268
3,g0_jet_mach,4,0.09240999352186918,0.30399012076360177,0.09240999352186918,0.30399012076360177
3,g0_jet_mach,5,0.08462343467399477,0.29090107368999996,0.08462343467399477,0.29090107368999996
3,g0_jet_mach,6,0.03439575247466564,0.18546091899552758,0.03439575247466564,0.18546091899552758
3,g0_jet_mach,7,0.01793394424021244,0.13391767710131638,0.01793394424021244,0.13391767710131638
3,g0_jet_mach,8,0.02499825656414032,0.15810836968402503,0.02499825656414032,0.15810836968402503
3,g0_jet_mach,9,0.022456315718591212,0.14985431498155538,0.022456315718591212,0.14985431498155538
3,g0_jet_mach,10,0.012082993704825639,0.10992267147784228,0.012082993704825639,0.10992267147784228
3,g1_pr,1,0.3471426635980606,0.5891881393901787,0.3471426635980606,0.5891881393901787
3,g1_pr,2,0.25556106939911843,0.5055304831551886,0.25556106939911843,0.5055304831551886
3,g1_pr,3,0.08955270051956177,0.2992535722753561,0.08955270051956177,0.2992535722753561
3,g1_pr,4,0.09595686607062817,0.30976905279680245,0.09595686607062817,0.30976905279680245
3,g1_pr,5,0.060798906907439235,0.24657434357093852,0.060798906907439235,0.24657434357093852
3,g1_pr,6,0.06430824548006057,0.25359070464049066,0.06430824548006057,0.25359070464049066
3,g1_pr,7,0.05509293749928475,0.23471884777172186,0.05509293749928475,0.23471884777172186
3,g1_pr,8,0.05234929230064154,0.2287996772301953,0.05234929230064154,0.2287996772301953
3,g1_pr,9,0.04526951685547829,0.2127663433334283,0.04526951685547829,0.2127663433334283
3,g1_pr,10,0.04816974177956581,0.21947606197388775,0.04816974177956581,0.21947606197388775
3,g2_pr,1,0.5878097862005234,0.7666875414407902,0.5878097862005234,0.7666875414407902
3,g2_pr,2,0.25708776116371157,0.5070382245587719,0.25708776116371157,0.5070382245587719
3,g2_pr,3,0.14275923147797584,0.3778349262283409,0.14275923147797584,0.3778349262283409
3,g2_pr,4,0.12260120175778866,0.3501445440925628,0.12260120175778866,0.3501445440925628
3,g2_pr,5,0.08558988086879253,0.2925574830162314,0.08558988086879253,0.2925574830162314
3,g2_pr,6,0.038870304450392724,0.19715553365399796,0.038870304450392724,0.19715553365399796
3,g2_pr,7,0.03008957039564848,0.17346345550475029,0.03008957039564848,0.17346345550475029
3,g2_pr,8,0.033106574043631556,0.18195212019548318,0.033106574043631556,0.18195212019548318
3,g2_pr,9,0.033548311702907084,0.18316198214396753,0.033548311702907084,0.18316198214396753
3,g2_pr,10,0.05977353379130364,0.24448626503610307,0.05977353379130364,0.24448626503610307
3,g3_pr,1,0.4549839973449707,0.6745250161001968,0.4549839973449707,0.6745250161001968
3,g3_pr,2,0.15051984786987305,0.3879688748725509,0.15051984786987305,0.3879688748725509
3,g3_pr,3,0.06933042407035828,0.26330671102415576,0.06933042407035828,0.26330671102415576
3,g3_pr,4,0.07246428877115249,0.26919191810147736,0.07246428877115249,0.26919191810147736
3,g3_pr,5,0.0923916757106781,0.30395999031234044,0.0923916757106781,0.30395999031234044
3,g3_pr,6,0.0524064876139164,0.22892463304309651,0.0524064876139164,0.22892463304309651
3,g3_pr,7,0.047975200414657596,0.21903241863856043,0.047975200414657596,0.21903241863856043
3,g3_pr,8,0.025856111757457258,0.1607983574463908,0.025856111757457258,0.1607983574463908
3,g3_pr,9,0.02211560474243015,0.14871316264013132,0.02211560474243015,0.14871316264013132
3,g3_pr,10,0.018361149355769157,0.1355033186153356,0.018361149355769157,0.1355033186153356
3,g4_pr_perc_sum,1,0.9346754908561706,0.9667861660450933,0.9346754908561706,0.9667861660450933
3,g4_pr_perc_sum,2,0.40720139145851136,0.6381233356166435,0.40720139145851136,0.6381233356166435
3,g4_pr_perc_sum,3,0.4059318393468857,0.6371278045626997,0.4059318393468857,0.6371278045626997
3,g4_pr_perc_sum,4,0.2199373722076416,0.4689748097794183,0.2199373722076416,0.4689748097794183
3,g4_pr_perc_sum,5,0.07669605482369661,0.2769405257879327,0.07669605482369661,0.2769405257879327
3,g4_pr_perc_sum,6,0.09875804856419564,0.3142579331762297,0.09875804856419564,0.3142579331762297
3,g4_pr_perc_sum,7,0.06321469470858573,0.2514253263070086,0.06321469470858573,0.2514253263070086
3,g4_pr_perc_sum,8,0.04206656143069267,0.2051013442927488,0.04206656143069267,0.2051013442927488
3,g4_pr_perc_sum,9,0.0580077201128006,0.24084791905432898,0.0580077201128006,0.24084791905432898
3,g4_pr_perc_sum,10,0.10550432056188583,0.3248142862650684,0.10550432056188583,0.3248142862650684
4,f0_tsfc,1,0.4573658660054207,0.6762883009526489,0.4573658660054207,0.6762883009526489
4,f0_tsfc,2,0.1672335959970951,0.40894204479008406,0.1672335959970951,0.40894204479008406
4,f0_tsfc,3,0.09774613454937935,0.31264378220169253,0.09774613454937935,0.31264378220169253
4,f0_tsfc,4,0.05737477988004684,0.23953033185809025,0.05737477988004684,0.23953033185809025
4,f0_tsfc,5,0.054698340408504006,0.2338767632932011,0.054698340408504006,0.2338767632932011
4,f0_tsfc,6,0.029825440607964993,0.17270043603872282,0.029825440607964993,0.17270043603872282
4,f0_tsfc,7,0.02366541363298893,0.1538356708731396,0.02366541363298893,0.1538356708731396
4,f0_tsfc,8,0.022273711673915387,0.14924379944880586,0.022273711673915387,0.14924379944880586
4,f0_tsfc,9,0.015680733183398844,0.12522273429133723,0.015680733183398844,0.12522273429133723
4,f0_tsfc,10,0.017796931136399508,0.13340513909291316,0.017796931136399508,0.13340513909291316
4,g0_jet_mach,1,0.4566083915531635,0.6757280455576515,0.4566083915531635,0.6757280455576515
4,g0_jet_mach,2,0.1832817155867815,0.428114138503719,0.1832817155867815,0.428114138503719
4,g0_jet_mach,3,0.08986414149403572,0.29977348364062445,0.08986414149403572,0.29977348364062445
4,g0_jet_mach,4,0.05143801160156727,0.22679949647555936,0.05143801160156727,0.22679949647555936
4,g0_jet_mach,5,0.03672727737575769,0.19164362075414274,0.03672727737575769,0.19164362075414274
4,g0_jet_mach,6,0.017117927130311728,0.13083549644615458,0.017117927130311728,0.13083549644615458
4,g0_jet_mach,7,0.012234087567776442,0.11060780970517607,0.012234087567776442,0.11060780970517607
4,g0_jet_mach,8,0.011481549963355065,0.10715199467744436,0.011481549963355065,0.10715199467744436
4,g0_jet_mach,9,0.008671353850513697,0.09312010443783715,0.008671353850513697,0.09312010443783715
4,g0_jet_mach,10,0.007641999237239361,0.08741852914136317,0.007641999237239361,0.08741852914136317
4,g1_pr,1,0.27509669587016106,0.5244966118767223,0.27509669587016106,0.5244966118767223
4,g1_pr,2,0.14917022436857225,0.38622561329949656,0.14917022436857225,0.38622561329949656
4,g1_pr,3,0.05067572668194771,0.22511269773592896,0.05067572668194771,0.22511269773592896
4,g1_pr,4,0.06491783112287522,0.25478977829354776,0.06491783112287522,0.25478977829354776
4,g1_pr,5,0.053987012803554536,0.23235105509455845,0.053987012803554536,0.23235105509455845
4,g1_pr,6,0.04137876927852631,0.20341772115163986,0.04137876927852631,0.20341772115163986
4,g1_pr,7,0.04613253958523274,0.2147848681477183,0.04613253958523274,0.2147848681477183
4,g1_pr,8,0.041696118819527325,0.2041962752342151,0.041696118819527325,0.2041962752342151
4,g1_pr,9,0.04756783284246922,0.21810051087163737,0.04756783284246922,0.21810051087163737
4,g1_pr,10,0.038244669511914256,0.19556244402214412,0.038244669511914256,0.19556244402214412
4,g2_pr,1,0.30443968772888186,0.55176053476928,0.30443968772888186,0.55176053476928
4,g2_pr,2,0.1451665550470352,0.38100729001822947,0.1451665550470352,0.38100729001822947
4,g2_pr,3,0.12885029166936873,0.3589572281893328,0.12885029166936873,0.3589572281893328
4,g2_pr,4,0.11651152968406678,0.3413378526973924,0.11651152968406678,0.3413378526973924
4,g2_pr,5,0.09636773988604545,0.31043153816267677,0.09636773988604545,0.31043153816267677
4,g2_pr,6,0.04125440865755081,0.20311181319054492,0.04125440865755081,0.20311181319054492
4,g2_pr,7,0.03977588387206197,0.19943892266070323,0.03977588387206197,0.19943892266070323
4,g2_pr,8,0.04470702689141035,0.21144036249356543,0.04470702689141035,0.21144036249356543
4,g2_pr,9,0.038938984647393225,0.1973296344885715,0.038938984647393225,0.1973296344885715
4,g2_pr,10,0.02945979805663228,0.17163856809188394,0.02945979805663228,0.17163856809188394
4,g3_pr,1,0.267903608083725,0.5175940572337795,0.267903608083725,0.5175940572337795
4,g3_pr,2,0.2412672683596611,0.4911896460224514,0.2412672683596611,0.4911896460224514
4,g3_pr,3,0.12419671043753625,0.35241553660066727,0.12419671043753625,0.35241553660066727
4,g3_pr,4,0.0917369157075882,0.30288102566451436,0.0917369157075882,0.30288102566451436
4,g3_pr,5,0.07693138290196658,0.2773650715248165,0.07693138290196658,0.2773650715248165
4,g3_pr,6,0.044009013846516606,0.2097832544473381,0.044009013846516606,0.2097832544473381
4,g3_pr,7,0.03632733188569546,0.19059730293394883,0.03632733188569546,0.19059730293394883
4,g3_pr,8,0.031129655241966248,0.17643598057642962,0.031129655241966248,0.17643598057642962
4,g3_pr,9,0.01755829220637679,0.13250770621506053,0.01755829220637679,0.13250770621506053
4,g3_pr,10,0.011847260780632496,0.10884512290696582,0.011847260780632496,0.10884512290696582
4,g4_pr_perc_sum,1,0.8888305485248565,0.9427781014241138,0.8888305485248565,0.9427781014241138
4,g4_pr_perc_sum,2,0.38561116605997087,0.6209759786497147,0.38561116605997087,0.6209759786497147
4,g4_pr_perc_sum,3,0.1594439350068569,0.399304313784433,0.1594439350068569,0.399304313784433
4,g4_pr_perc_sum,4,0.11077231094241143,0.3328247450872778,0.11077231094241143,0.3328247450872778
4,g4_pr_perc_sum,5,0.10169319175183773,0.3188936997681794,0.10169319175183773,0.3188936997681794
4,g4_pr_perc_sum,6,0.06743790358304977,0.259688089028068,0.06743790358304977,0.259688089028068
4,g4_pr_perc_sum,7,0.05170727111399174,0.2273923286172859,0.05170727111399174,0.2273923286172859
4,g4_pr_perc_sum,8,0.04161862358450889,0.20400643025284496,0.04161862358450889,0.20400643025284496
4,g4_pr_perc_sum,9,0.03452624604105949,0.18581239474550532,0.03452624604105949,0.18581239474550532
4,g4_pr_perc_sum,10,0.035936412215232846,0.18956901702343884,0.035936412215232846,0.18956901702343884
5,f0_tsfc,1,0.330473430454731,0.5748681852866194,0.330473430454731,0.5748681852866194
5,f0_tsfc,2,0.17531359009444714,0.41870465735939355,0.17531359009444714,0.41870465735939355
5,f0_tsfc,3,0.03908936325460673,0.1977103013365938,0.03908936325460673,0.1977103013365938
5,f0_tsfc,4,0.07350154742598533,0.27111168810286534,0.07350154742598533,0.27111168810286534
5,f0_tsfc,5,0.037006177380681037,0.19236989728302356,0.037006177380681037,0.19236989728302356
5,f0_tsfc,6,0.0322825726121664,0.17967351672454793,0.0322825726121664,0.17967351672454793
5,f0_tsfc,7,0.02635234147310257,0.1623340428656373,0.02635234147310257,0.1623340428656373
5,f0_tsfc,8,0.019431751780211927,0.13939781841984447,0.019431751780211927,0.13939781841984447
5,f0_tsfc,9,0.021192455664277077,0.14557628812508264,0.021192455664277077,0.14557628812508264
5,f0_tsfc,10,0.021764620766043664,0.14752837274925681,0.021764620766043664,0.14752837274925681
5,g0_jet_mach,1,0.34213593155145644,0.5849238681670089,0.34213593155145644,0.5849238681670089
5,g0_jet_mach,2,0.11055494099855423,0.33249803157094665,0.11055494099855423,0.33249803157094665
5,g0_jet_mach,3,0.07773906998336315,0.27881726988004735,0.07773906998336315,0.27881726988004735
5,g0_jet_mach,4,0.05433136336505413,0.23309089078094436,0.05433136336505413,0.23309089078094436
5,g0_jet_mach,5,0.024250426702201365,0.15572548507614728,0.024250426702201365,0.15572548507614728
5,g0_jet_mach,6,0.01695210235193372,0.1302002394465299,0.01695210235193372,0.1302002394465299
5,g0_jet_mach,7,0.016175117669627072,0.12718143602596674,0.016175117669627072,0.12718143602596674
5,g0_jet_mach,8,0.00913265384733677,0.09556491954340134,0.00913265384733677,0.09556491954340134
5,g0_jet_mach,9,0.009056123625487088,0.09516366757059697,0.009056123625487088,0.09516366757059697
5,g0_jet_mach,10,0.008390360791236163,0.09159891260946368,0.008390360791236163,0.09159891260946368
5,g1_pr,1,0.40365884006023406,0.635341514510294,0.40365884006023406,0.635341514510294
5,g1_pr,2,0.13886961638927459,0.372652138581378,0.13886961638927459,0.372652138581378
5,g1_pr,3,0.07890827879309655,0.280906174359156,0.07890827879309655,0.280906174359156
5,g1_pr,4,0.06203510463237762,0.24906847378256772,0.06203510463237762,0.24906847378256772
5,g1_pr,5,0.0433111023157835,0.20811319591939262,0.0433111023157835,0.20811319591939262
5,g1_pr,6,0.034773333743214604,0.1864760942941872,0.034773333743214604,0.1864760942941872
5,g1_pr,7,0.04842138849198818,0.2200486048399039,0.04842138849198818,0.2200486048399039
5,g1_pr,8,0.03104976024478674,0.17620942155511077,0.03104976024478674,0.17620942155511077
5,g1_pr,9,0.03541243895888328,0.1881819304792128,0.03541243895888328,0.1881819304792128
5,g1_pr,10,0.04747647345066071,0.2178909668863322,0.04747647345066071,0.2178909668863322
5,g2_pr,1,0.44248995184898376,0.6651991820868272,0.44248995184898376,0.6651991820868272
5,g2_pr,2,0.22171092331409453,0.47086189409857165,0.22171092331409453,0.47086189409857165
5,g2_pr,3,0.12741076499223708,0.3569464455520423,0.12741076499223708,0.3569464455520423
5,g2_pr,4,0.09249184094369411,0.3041247128131716,0.09249184094369411,0.3041247128131716
5,g2_pr,5,0.0696573719382286,0.2639268306524151,0.0696573719382286,0.2639268306524151
5,g2_pr,6,0.045286229252815245,0.21280561377185342,0.045286229252815245,0.21280561377185342
5,g2_pr,7,0.04354673009365797,0.20867853290086638,0.04354673009365797,0.20867853290086638
5,g2_pr,8,0.03204430378973484,0.179009228225069,0.03204430378973484,0.179009228225069
5,g2_pr,9,0.03405227605253458,0.18453258805028064,0.03405227605253458,0.18453258805028064
5,g2_pr,10,0.031074069533497096,0.176278386461577,0.031074069533497096,0.176278386461577
5,g3_pr,1,0.411771622300148,0.6416943371264453,0.411771622300148,0.6416943371264453
5,g3_pr,2,0.2076076313853264,0.4556398044347381,0.2076076313853264,0.4556398044347381
5,g3_pr,3,0.08059901744127274,0.28389966086854124,0.08059901744127274,0.28389966086854124
5,g3_pr,4,0.07072965353727341,0.2659504719628702,0.07072965353727341,0.2659504719628702
5,g3_pr,5,0.035201282054185865,0.18762004704771254,0.035201282054185865,0.18762004704771254
5,g3_pr,6,0.03279957138001919,0.1811065194299178,0.03279957138001919,0.1811065194299178
5,g3_pr,7,0.021665410604327917,0.14719174774534038,0.021665410604327917,0.14719174774534038
5,g3_pr,8,0.016759489476680756,0.12945844691128022,0.016759489476680756,0.12945844691128022
5,g3_pr,9,0.015171749610453844,0.123173656316819,0.015171749610453844,0.123173656316819
5,g3_pr,10,0.014150296594016254,0.11895501920480805,0.014150296594016254,0.11895501920480805
5,g4_pr_perc_sum,1,0.7624919056892395,0.87320782502749,0.7624919056892395,0.87320782502749
5,g4_pr_perc_sum,2,0.35520645380020144,0.5959919913893151,0.35520645380020144,0.5959919913893151
