n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
200,0.1613025740854047,0.5493067542745644,0.6549522358144216,0.2870198164187748,68.80046623134649,38.66524771655531,1.5622520353851432,0.7830220422828185,200,-7.085438766973514,190.0,20.96316298200145,57.0631354599991,0.8009462480004004,33.40376052099964,359.4864747019237,71880,0.0050012030425977,2.1172063920557293e-05,0.0046013111088642,0.0030826939414066,190.0,380.0,0.5967744276711815,0.3014470096481473,0.392763982007378,0.0695832714438438,0.003667065590669,0.0137937353482764,190.0,0.3474527388811111,0.2444992288947105,0.2869718223810196,0.0587878800928592,0.0057937077246606,0.0284980421885848,10.0,11,63,437.5939099788666
30,0.6273800924650239,0.2440482415489956,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,20.74824788899969,58.58290170299915,,,0.0,0,,,,,,,,,,,,,,,,,,,,,12,64,462.1132092475891
40,0.4549511201904713,0.3569809824593968,0.6549522358144216,0.7251602746955739,8.62580137347787,5.411656063277476,3.066960197326192,0.6783483738680082,40,-3.4323029001533003,30.0,20.74824788899969,58.58290170299915,0.3842030051164329,32.1732956408523,28.488021928817037,4844,0.0058810945352636,0.0020132087930724,0.0448687953155918,0.0313456942603519,30.0,60.0,0.7894671936829885,0.9474725087483724,0.8590430557727814,0.0706215932965278,0.0048448623080427,0.0421711793790261,30.0,0.5836953103542328,0.8728953540325165,0.6991204857826233,0.0572026893496513,0.0044721296057105,0.0459628954529762,10.0,12,64,462.1132092475891
50,0.367347832838501,0.4143569513752629,0.6549522358144216,0.585526760014274,15.17923654702711,9.523150828422338,2.4123549139959373,0.8130859165743943,50,-3.4115349712528378,40.0,20.74824788899969,58.58290170299915,0.2118194249924272,22.085533847799525,47.15629989281297,9191,0.0051307039378536,0.0029314105239234,0.0541425020101903,0.0371038919649232,40.0,80.0,0.7403268545866013,0.9296167179942132,0.8209463834762574,0.0672329919412732,0.0047503911016974,0.0429636759683489,40.0,0.7099203109741211,0.9842105329036712,0.8245698094367981,0.0707464441657066,0.0038819692330434,0.0280347066000103,10.0,12,64,462.1132092475891
60,0.367347832838501,0.4143569513752629,0.6549522358144216,0.585526760014274,21.034504147169848,13.196629156807347,2.4123549139959373,0.8130859165743943,60,-3.4115349712528378,50.0,20.74824788899969,58.58290170299915,0.3442532049957663,31.334056100109592,74.53821321763098,14422,0.0051683686879511,0.000553718504004,0.0235312240226479,0.0149387842791683,50.0,100.0,0.7342455458641052,0.9405354809761048,0.8216710686683655,0.0679356823861598,0.0045767067279666,0.0399778820946812,50.0,0.6511457920074463,0.967996311187744,0.7783475697040558,0.0614557832479476,0.0061429240740835,0.0604399129748344,10.0,12,64,462.1132092475891
70,0.3664157365672383,0.4149674299121207,0.6549522358144216,0.5840410637314982,26.88234326589871,16.865447003836046,2.1229784796215703,0.8931823079544672,70,-7.522651387574444,60.0,20.74824788899969,58.58290170299915,0.282519559841603,15.969818799989298,87.68724343273789,17819,0.0049209968815723,0.0024270875579084,0.0492654803884876,0.0336985570969762,60.0,120.0,0.7203955868879954,0.945112286011378,0.8144504855076472,0.0668556991964578,0.0048377429523194,0.0433882205747067,60.0,0.9152555406093598,1.0,0.952383065223694,0.0889875710010528,0.0041381741873919,0.0246007747016847,10.0,12,64,462.1132092475891
80,0.3271488238265579,0.4406853822051592,0.6549522358144216,0.5214523504263028,32.40981033668771,20.333269805805028,1.7328334649668948,0.9678228351568408,80,-7.522651387574444,70.0,20.74824788899969,58.58290170299915,0.3368618059903383,28.05410607298836,111.8070579774212,23009,0.0048592749783746,0.0004872602466262,0.0220739721533356,0.0120406213776946,70.0,140.0,0.7482327231339045,0.9529533880097526,0.8341551397527968,0.0700173951685428,0.0047378045573298,0.0407042997357036,70.0,0.7142857313156128,1.0,0.8333333730697632,0.0672268941998481,0.0032754964660853,0.018051547370851,10.0,12,64,462.1132092475891
90,0.3260503903671659,0.4414048036552813,0.6549522358144216,0.5197015242962033,37.61557971030024,23.599265876773647,1.5589582501078718,0.9410282651490234,90,-7.522651387574444,80.0,20.74824788899969,58.58290170299915,0.3216329829301685,14.448642519069836,123.512962911278,26323,0.0046922069259308,0.0002625702282538,0.0162040188920481,0.0092027451684375,80.0,160.0,0.7439893491566181,0.9588342145085336,0.8340524189174175,0.069668582547456,0.0045550160459242,0.037872705690097,80.0,0.9363025188446044,0.9866666555404664,0.9597115397453309,0.0939282953739166,0.0060264743864536,0.0503397680819034,10.0,12,64,462.1132092475891
100,0.2799561072093927,0.4715943574677279,0.6549522358144216,0.4462304599264921,42.44523963141371,26.62929836465644,1.5388294439665768,0.8900038766911842,100,-7.522651387574444,90.0,20.74824788899969,58.58290170299915,0.3958821091800928,26.771771809086204,146.37077102484182,31545,0.0046400624829558,0.0003057739091385,0.0174863921132569,0.010113193464968,90.0,180.0,0.76535747912195,0.961926707956526,0.8480145434538523,0.0723641061948405,0.0047185114170942,0.0392579348447422,90.0,0.7751514971256256,0.9041666686534882,0.8298133492469788,0.0723231248557567,0.0034535421757027,0.02468878980726,10.0,12,64,462.1132092475891
110,0.2799561072093927,0.4715943574677279,0.6549522358144216,0.4462304599264921,46.90754423067863,29.428859436750365,1.5388294439665768,0.8900038766911842,110,-7.522651387574444,100.0,20.74824788899969,58.58290170299915,0.4680869560688734,31.75438651698641,174.22118878294714,36771,0.0047380051884079,0.0001534192084489,0.0123862507825805,0.0072428985978646,100.0,200.0,0.7657813256978989,0.9549192225933076,0.8453762269020081,0.0722331936657428,0.0045726720243692,0.0375641810242086,100.0,0.6536721110343933,0.9674579620361328,0.7798202335834503,0.0604709990322589,0.0038088298868387,0.0267682654783129,10.0,12,64,462.1132092475891
