n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
160,0.1625216338649766,0.5485083283463423,0.6549522358144216,0.3092028283144336,57.698107543240496,30.32698879231711,1.202444170984146,1.3173862704413009,160,-10.92077685563219,150.0,,,0.0039236904121935,3.220577423926443,5.524267388973385,57159,9.664737642319468e-05,22,2022,79.03810834884644
170,0.1625216319268373,0.548508329615731,0.6549522358144216,0.3092028246270589,60.79013580794796,31.95220512127618,1.202444170984146,1.3541295022608326,170,-10.92077685563219,160.0,,,0.0039591398090124,3.7678740289993584,5.94526291731745,61478,9.670553559513078e-05,22,2022,79.03810834884644
180,0.1617865781633873,0.5489897547215464,0.6549522358144216,0.3078043603290028,63.87517173272827,33.5737461717273,1.1943688208664125,1.2383735832753444,180,-10.92077685563219,170.0,,,0.0041460650973021,4.581340056378394,6.636398592032492,67375,9.84994225162522e-05,22,2022,79.03810834884644
190,0.1617865781633873,0.5489897547215464,0.6549522358144216,0.3078043603290028,66.9532153360183,35.191611953361175,1.1943688208664125,1.2383735832753444,190,-10.92077685563219,180.0,,,0.0038437927141785,3.11304575111717,6.961219253949821,70666,9.850874895918577e-05,22,2022,79.03810834884644
200,0.1617865774153346,0.5489897552114852,0.6549522358144216,0.3078043589058077,70.03125893219236,36.80947773125479,1.1943684106086796,1.2522058025413048,200,-10.92077685563219,190.0,,,0.0041130157187581,3.1491297311149538,7.2935387683101,73990,9.85746556062995e-05,22,2022,79.03810834884644
30,0.5930244295840158,0.2665495597657984,0.6549522358144216,1.0,0.0,0.0,3.0660365501837314,0.7053464504725954,30,-3.47512118477217,,,,,,0.0,0,,23,2023,67.0593752861023
40,0.404431431207257,0.3900689657116021,0.6549522358144216,0.6819810635641949,8.409905317820973,4.987279303956365,3.097629038249622,1.0700259685479805,40,-3.47512118477217,30.0,,,0.0249369549565017,3.853132464922965,0.4259484778158366,4433,9.608582851699453e-05,23,2023,67.0593752861023
50,0.3610829750074797,0.4184601340187498,0.6549522358144216,0.6088838115164426,14.86422969322416,8.814851335030049,2.5831229995916405,1.148841243052684,50,-3.47512118477217,40.0,,,0.0214743930846452,4.33003912307322,0.9018899709917604,9519,9.474629383252028e-05,23,2023,67.0593752861023
60,0.1523186729422896,0.5551907804145834,0.6549522358144216,0.2568505871657521,19.19290168663513,11.381859574778897,2.768825775085539,1.172106778386655,60,-3.47512118477217,50.0,,,0.0074962209910154,4.318969734944403,1.4061227506026626,14779,9.514329458032768e-05,23,2023,67.0593752861023
70,0.1501618931826788,0.5566033681402998,0.6549522358144216,0.2532136716324009,21.743222980625895,12.89426240540374,2.8256488604018597,1.0710140905991343,70,-6.970581796951247,60.0,,,0.018360978923738,3.350310916081071,1.7594385403208437,18564,9.477690908860392e-05,23,2023,67.0593752861023
80,0.1433859732703755,0.5610412720365623,0.6549522358144216,0.2417876332193521,24.218229504884665,14.362001737669011,2.360999111553296,1.080329470427054,80,-6.970581796951247,70.0,,,0.0101464320905506,4.357364016119391,2.2278420641087,23683,9.406925069073596e-05,23,2023,67.0593752861023
90,0.1398410865177501,0.5633630035409032,0.6549522358144216,0.2358099928797931,26.606217635380396,15.77813703660964,1.7262915439003157,1.0957613447429473,90,-6.970581796951247,80.0,,,0.0047911652363836,2.876690031029284,2.509799133054912,26704,9.398588724741284e-05,23,2023,67.0593752861023
100,0.1398410865177501,0.5633630035409032,0.6549522358144216,0.2358099928797931,28.964317564178323,17.176547901787142,1.7262915439003157,1.304629811081898,100,-6.970581796951247,90.0,,,0.0058166980743408,4.423772807233036,3.125597512815148,32435,9.636496108571445e-05,23,2023,67.0593752861023
110,0.1382896010801444,0.5643791523970966,0.6549522358144216,0.2331937677123173,31.30933636713888,18.567201339776616,1.5698348504987123,1.280395148184328,110,-6.970581796951247,100.0,,,0.0038039512000977,3.0518943169154227,3.429924316704273,35736,9.597952531632731e-05,23,2023,67.0593752861023
120,0.1343481322018706,0.5669606262513149,0.6549522358144216,0.2265473823668795,33.60804211753486,19.93039000618669,1.5816145202842111,1.231228188598193,120,-6.970581796951247,110.0,,,0.0042881169356405,3.631776344962418,3.790235339663923,39852,9.510778228605649e-05,23,2023,67.0593752861023
130,0.1343481322018706,0.5669606262513149,0.6549522358144216,0.2265473823668795,35.87351594120365,21.2738713282054,1.5816145202842111,1.231228188598193,130,-6.970581796951247,120.0,,,0.0039055929519236,2.6140641919337213,4.042011723387986,42490,9.512854138357228e-05,23,2023,67.0593752861023
140,0.1342265479513966,0.5670402581280027,0.6549522358144216,0.2263423583503153,38.137964644789626,22.61674472897173,1.4728053643844838,1.19875248557016,140,-6.970581796951247,130.0,,,0.0039828619919717,2.106527126859873,4.22170019056648,44328,9.523777726417794e-05,23,2023,67.0593752861023
150,0.1174526209678265,0.5780263791092798,0.6549522358144216,0.198056968833839,40.2599612807104,23.87514057356785,1.356004624439864,1.1462184011709438,150,-6.970581796951247,140.0,,,0.0041746790520846,4.485693489201367,4.904036391992122,50316,9.746475061594965e-05,23,2023,67.0593752861023
160,0.1161919867056517,0.5788520343378355,0.6549522358144216,0.1959311976188839,42.22990211297402,25.04336361193524,1.012296671606133,1.1128956126945924,160,-6.970581796951247,150.0,,,0.0039168396033346,2.16917478479445,5.115684203803539,52274,9.786288028089564e-05,23,2023,67.0593752861023
170,0.1161292850527755,0.578893100925576,0.6549522358144216,0.1958254656291914,44.1886854292144,26.204969970727376,0.98015684936686,1.1514563790600858,170,-6.970581796951247,160.0,,,0.0041657970286905,2.8036805856972933,5.419393868651241,55321,9.796268810490125e-05,23,2023,67.0593752861023
180,0.1161292850527755,0.578893100925576,0.6549522358144216,0.1958254656291914,46.14694008550631,27.36626282125513,0.98015684936686,1.1514563790600858,180,-6.970581796951247,170.0,,,0.0040106889791786,2.755933074746281,5.692556913476437,58153,9.788930774812024e-05,23,2023,67.0593752861023
190,0.1161292850527755,0.578893100925576,0.6549522358144216,0.1958254656291914,48.10519474179822,28.527555671782885,0.98015684936686,1.1514563790600858,190,-6.970581796951247,180.0,,,0.004128148779273,2.1926954509690404,5.887555554974824,60108,9.794961660635564e-05,23,2023,67.0593752861023
200,0.1161292850527755,0.578893100925576,0.6549522358144216,0.1958254656291914,50.063449398090135,29.68884852231064,0.98015684936686,1.1514563790600858,200,-6.970581796951247,190.0,,,0.0041474229656159,2.193275031633675,6.080422076396644,62046,9.799861516288952e-05,23,2023,67.0593752861023
30,0.5633694384703497,0.2859721624987508,0.6549522358144216,1.0,0.0,0.0,4.5436636540651785,0.7761463925589759,30,-3.731952302315425,,,,,,0.0,0,,24,2024,79.25788021087646
40,0.4808428209525727,0.3400231551562205,0.6549522358144216,0.8535124345015028,9.267562172507514,5.221061297114612,3.970878990487444,1.0455006442218302,40,-3.731952302315425,30.0,,,0.007900645956397,4.382308862172067,0.4809322236105799,5173,9.296969333280108e-05,24,2024,79.25788021087646
50,0.4749768515469305,0.3438650849336648,0.6549522358144216,0.843100138403991,17.750625037034983,10.000159659612128,3.826218351809045,1.01782644109509,50,-3.731952302315425,40.0,,,0.0272471173666417,3.620895907282829,0.8687822837382555,9188,9.455619109036302e-05,24,2024,79.25788021087646
60,0.2624798479196767,0.4830404725632,0.6549522358144216,0.465910697307893,24.295679215594404,13.687443156945164,2.5226878368109795,1.1533260641251009,60,-3.731952302315425,50.0,,,0.0099155772477388,4.384589632973075,1.3602148657664657,14392,9.451187227393452e-05,24,2024,79.25788021087646
70,0.2616675966219632,0.4835724583666806,0.6549522358144216,0.4644689235050419,28.94757731965908,16.308180379653365,2.200040058146046,1.1029734713361667,70,-3.731952302315425,60.0,,,0.0047176270745694,2.196875635068864,1.5365463169291615,16264,9.447530231979597e-05,24,2024,79.25788021087646
80,0.2486176680895968,0.4921195382361724,0.6549522358144216,0.4413048545278545,33.476446209823564,18.859606703211163,2.0879848346853773,1.1205732739000385,80,-3.731952302315425,70.0,,,0.005667177028954,4.44267866294831,2.0418081879615784,21489,9.50164357560416e-05,24,2024,79.25788021087646
90,0.1650739433636059,0.5468366875337247,0.6549522358144216,0.2930118889867573,37.14802992739662,20.928064760477177,2.08353707467604,0.9524582716550108,90,-3.731952302315425,80.0,,,0.0046148337423801,4.349848779849708,2.5294530973769724,26643,9.49387492916328e-05,24,2024,79.25788021087646
100,0.1612472930224342,0.5493429607303552,0.6549522358144216,0.2862194538991143,40.04418664182598,22.55967094240738,1.8996846892930563,0.9559762098356132,100,-3.731952302315425,90.0,,,0.0042395768687129,4.441343501675874,3.0583207332529128,32028,9.548897006534636e-05,24,2024,79.25788021087646
110,0.1308074504120207,0.5692796037058846,0.6549522358144216,0.2321876933317267,42.63622237798019,24.019944659579654,1.949466891696056,0.8778186805763029,110,-3.731952302315425,100.0,,,0.0039768237620592,4.5985140688717365,3.730089225806296,37994,9.817574421767372e-05,24,2024,79.25788021087646
120,0.1300666233206441,0.5697648100657335,0.6549522358144216,0.2308726999352301,44.951524344314976,25.324315028242975,1.914695875967249,1.0289469025407652,120,-10.798762452561425,110.0,,,0.0035079107619822,4.172837784979492,4.20191512722522,42978,9.776897778456932e-05,24,2024,79.25788021087646
130,0.1286222045872971,0.5707108353445914,0.6549522358144216,0.2283088073370286,47.24743188067627,26.617759167782683,1.3742479717095026,1.0684042295473413,130,-10.798762452561425,120.0,,,0.0035899211652576,4.494917836040258,4.704985277261585,48213,9.758748215754226e-05,24,2024,79.25788021087646
140,0.1284265263498949,0.5708389952436782,0.6549522358144216,0.2279614717805713,49.52878327626426,27.903002822468643,1.3260212832069311,1.161454268596582,140,-10.798762452561425,130.0,,,0.0036402395926415,3.665360316168517,5.094519834965468,52379,9.726264027502372e-05,24,2024,79.25788021087646
150,0.1259000862206812,0.572493692854958,0.6549522358144216,0.2234769542389854,51.78597540636205,29.174635885321525,1.263470982593458,1.0829486486376318,150,-10.798762452561425,140.0,,,0.00358856189996,2.573618170339614,5.369296834804118,54954,9.770529597125082e-05,24,2024,79.25788021087646
160,0.1249665564748468,0.5731051102491915,0.6549522358144216,0.221819907047414,54.01245971279405,30.428969098799165,1.1618082437941395,1.113166956331443,160,-10.798762452561425,150.0,,,0.0036279559135437,4.3880471950396895,5.858142957091332,60076,9.751220049755862e-05,24,2024,79.25788021087646
170,0.124224688844719,0.573590998112222,0.6549522358144216,0.2205030666590855,56.22407458132655,31.674925325396995,1.140143513090892,1.1070437494644358,170,-10.798762452561425,160.0,,,0.0038581830449402,3.474040278699249,6.2165866028517485,63797,9.74432434574e-05,24,2024,79.25788021087646
180,0.124224688844719,0.573590998112222,0.6549522358144216,0.2205030666590855,58.429105247917406,32.91717221384418,1.140143513090892,1.1070437494644358,180,-10.798762452561425,170.0,,,0.0037525682710111,3.618333141785115,6.6255358858034015,67901,9.75764110367064e-05,24,2024,79.25788021087646
190,0.124224688844719,0.573590998112222,0.6549522358144216,0.2205030666590855,60.63413591450826,34.15941910229137,1.140143513090892,1.107592449213,190,-10.798762452561425,180.0,,,0.003799641970545,2.476501978933811,6.834848481696099,70209,9.735003321078636e-05,24,2024,79.25788021087646
200,0.1242032423733921,0.5736050445265679,0.6549522358144216,0.220464998439792,62.83897624000265,35.40155875838193,1.128619618198753,1.1191880931617009,200,-10.798762452561425,190.0,,,0.00393608212471,2.204522232990712,7.013247137423605,72021,9.737780838121666e-05,24,2024,79.25788021087646
30,0.5398690329589804,0.3013638056309677,0.6549522358144216,1.0,0.0,0.0,3.362413336170734,0.8418657852603553,30,-3.37249896726474,,,,,,0.0,0,,25,2025,82.50528025627136
40,0.3773405922889608,0.4078121712312286,0.6549522358144216,0.6989483916511867,8.494741958255933,4.586048126239706,3.88202977927607,1.2438311090167802,40,-3.37249896726474,30.0,,,0.0191898378543555,4.504816651344299,0.4753933399915695,5146,9.23811387469043e-05,25,2025,82.50528025627136
50,0.3521390287307218,0.4243179916297165,0.6549522358144216,0.6522675079188652,15.250821456106191,8.23344623133812,3.507179756435981,1.2823545908327496,50,-10.726997788270298,40.0,,,0.0059194290079176,4.418146811891347,0.9775508199818432,10434,9.368898025511243e-05,25,2025,82.50528025627136
60,0.344092333248127,0.4295881928269598,0.6549522358144216,0.6373626050788347,21.698972021094693,11.714603041232364,2.915532642013601,1.2666777870084176,60,-10.726997788270298,50.0,,,0.0067680240608751,4.399545018561184,1.476886285468936,15689,9.413514471725004e-05,25,2025,82.50528025627136
70,0.3358310659981869,0.4349989282829685,0.6549522358144216,0.6220602507195548,27.99608630008664,15.114220037463934,2.896330248339717,1.2463192267924212,70,-10.726997788270298,60.0,,,0.0054258797317743,4.45664026029408,1.99492024583742,20988,9.505051676374216e-05,25,2025,82.50528025627136
80,0.1372226125417225,0.5650779789259244,0.6549522358144216,0.2541775952393787,32.37727552988131,17.47948843016348,2.7060095142662206,1.1349705217896364,80,-7.089882507807327,70.0,,,0.0053083789534866,4.437261609826237,2.518997646868229,26291,9.581216564102654e-05,25,2025,82.50528025627136
90,0.1364508044333711,0.5655834763721088,0.6549522358144216,0.2527479742364455,34.91190337726043,18.84785551503895,2.153340714411738,1.1340054404300368,90,-7.089882507807327,80.0,,,0.0044584549032151,4.333634035196155,3.049639097414911,31667,9.63033788301674e-05,25,2025,82.50528025627136
100,0.1364508044333711,0.5655834763721088,0.6549522358144216,0.2527479742364455,37.439383119624885,20.212363559372665,2.126085318852988,1.1961732077843796,100,-7.089882507807327,90.0,,,0.0047485306859016,4.488221550825983,3.61761852633208,37176,9.73105908740069e-05,25,2025,82.50528025627136
110,0.1350526349250013,0.5664992106176632,0.6549522358144216,0.2501581433274442,39.953913707444336,21.56988075616452,2.03873657279229,1.1655850422053808,110,-7.089882507807327,100.0,,,0.0050216899253427,4.55259574810043,4.219060311559588,42772,9.864070680724745e-05,25,2025,82.50528025627136
120,0.1350526349250013,0.5664992106176632,0.6549522358144216,0.2501581433274442,42.45549514071878,22.920407105414537,2.03873657279229,1.1655850422053808,120,-7.089882507807327,110.0,,,0.0040581580251455,4.518622638657689,4.826832803431898,48409,9.970940947823542e-05,25,2025,82.50528025627136
130,0.1294000152274072,0.5702014065268111,0.6549522358144216,0.2396877896814636,44.90472480576332,24.24267035617658,1.511178613453546,1.1827042575362503,130,-7.089882507807327,120.0,,,0.0040327310562133,3.5386467832140625,5.203318428248167,52329,9.943470022832785e-05,25,2025,82.50528025627136
140,0.1294000152274072,0.5702014065268111,0.6549522358144216,0.2396877896814636,47.30160270257796,25.53667050845065,1.5084428972137618,1.144983711097492,140,-7.089882507807327,130.0,,,0.0043559488840401,2.1566017200239003,5.368362156208605,54152,9.913506714818667e-05,25,2025,82.50528025627136
150,0.1249563442531156,0.573111798766647,0.6549522358144216,0.2314567730774251,49.6573255163724,26.808452305853265,1.505111555576429,1.1538558574866102,150,-7.089882507807327,140.0,,,0.00406562583521,4.388370939064771,5.920316149946302,59518,9.947101969061968e-05,25,2025,82.50528025627136
160,0.1249563442531156,0.573111798766647,0.6549522358144216,0.2314567730774251,51.97189324714665,28.05801574838442,1.505111555576429,1.1538558574866102,160,-7.089882507807327,150.0,,,0.0038467259146273,3.475484533701092,6.27433165255934,63428,9.892053434696568e-05,25,2025,82.50528025627136
170,0.1241253967672955,0.5736560296803292,0.6549522358144216,0.2299176081409482,54.27876515323852,29.303424453486475,1.2867637204109132,1.124660077651783,170,-7.089882507807327,160.0,,,0.0038497606292366,3.925059849862009,6.7538235411047935,68111,9.915907182547304e-05,25,2025,82.50528025627136
180,0.1161334215647538,0.5788903917078073,0.6549522358144216,0.215114063735487,56.503923512620695,30.504718545146723,1.2767868990429154,1.1106702179932897,180,-7.089882507807327,170.0,,,0.0037552965804934,4.365113935898989,7.284869512543082,73416,9.922727351725894e-05,25,2025,82.50528025627136
190,0.1146381951332638,0.5798696936021606,0.6549522358144216,0.2123444541816757,58.641216102206506,31.65857662863681,1.2393149271983288,1.1082432484071438,190,-7.089882507807327,180.0,,,0.0036235190927982,3.2914577680639923,7.608905354514718,76954,9.88760214480692e-05,25,2025,82.50528025627136
200,0.111693467100211,0.5817983498112739,0.6549522358144216,0.2068899312265195,60.73738802924749,32.790234939804186,0.9327106050428524,1.081196218308963,200,-7.089882507807327,190.0,,,0.0036486904136836,3.987699965946376,8.08580127498135,81763,9.889315796853528e-05,25,2025,82.50528025627136
30,0.6195931574480303,0.2491483120485171,0.6549522358144216,1.0,0.0,0.0,3.385409848359187,0.6056189382792896,30,-3.496927819132682,,,,,,0.0,0,,26,2026,73.04043555259705
40,0.4195823592386724,0.3801458315227633,0.6549522358144216,0.6771901112769563,8.385950556384781,5.195877583433513,2.7340248774295848,1.0787281299831206,40,-3.496927819132682,30.0,,,0.0127071188762784,4.41496465401724,0.48803327139467,5162,9.45434466088086e-05,26,2026,73.04043555259705
50,0.3599729018934322,0.4191871788867127,0.6549522358144216,0.5809826941538258,14.676814583538691,9.093653889094035,2.253797023136715,1.1115557960416889,50,-3.496927819132682,40.0,,,0.0119923879392445,4.401327908039093,0.9859117711894214,10385,9.49361358872818e-05,26,2026,73.04043555259705
60,0.1525643811150247,0.5550298532974927,0.6549522358144216,0.2462331600681394,18.81289385464852,11.65634030413632,2.2108591938494784,0.9494748782478426,60,-3.496927819132682,50.0,,,0.0100729800760746,3.4158739000558853,1.3179110689088702,14106,9.342911306599108e-05,26,2026,73.04043555259705
70,0.1496298280278311,0.5569518454030662,0.6549522358144216,0.2414969020060259,21.251544165019343,13.1673113498506,1.52307593343746,0.9541892176653032,70,-3.496927819132682,60.0,,,0.0061664162203669,2.9499793010763824,1.611049014609307,17299,9.31296037117352e-05,26,2026,73.04043555259705
80,0.1486284934902043,0.5576076716972831,0.6549522358144216,0.2398807858085019,23.65843260409198,14.658602957440776,1.1731064840979222,0.939228367037388,80,-3.496927819132682,70.0,,,0.0039530908688902,2.638387182727456,1.869326048064977,19936,9.376635473841176e-05,26,2026,73.04043555259705
