n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
95,0.3527851281157756,1.0,20.0,7.055702562315513,6.9929032762752055,6.64011814815943,95,6.9929032762752055,,,,,,,35,2035,34.17146182060242
105,0.3527851281157756,1.0,30.0,10.58355384347327,6.9929032762752055,6.64011814815943,105,6.9929032762752055,,,,,,,35,2035,34.17146182060242
115,0.3527851281157756,1.0,40.0,14.111405124631029,6.9929032762752055,6.64011814815943,115,6.9929032762752055,,,,,,,35,2035,34.17146182060242
125,0.3527851281157756,1.0,50.0,17.639256405788785,6.9929032762752055,6.64011814815943,125,6.9929032762752055,,,,,,,35,2035,34.17146182060242
135,0.3527851281157756,1.0,60.0,21.167107686946544,6.9929032762752055,6.64011814815943,135,6.9929032762752055,,,,,,,35,2035,34.17146182060242
145,0.3527851281157756,1.0,70.0,24.694958968104302,6.9929032762752055,6.64011814815943,145,6.9929032762752055,,,,,,,35,2035,34.17146182060242
155,0.3527851281157756,1.0,80.0,28.22281024926206,6.9929032762752055,6.64011814815943,155,6.9929032762752055,,,,,,,35,2035,34.17146182060242
165,0.3527851281157756,1.0,90.0,31.75066153041982,6.9929032762752055,6.64011814815943,165,6.9929032762752055,,,,,,,35,2035,34.17146182060242
175,0.3527851281157756,1.0,100.0,35.27851281157758,6.9929032762752055,6.64011814815943,175,6.9929032762752055,,,,,,,35,2035,34.17146182060242
185,0.3527851281157756,1.0,110.0,38.806364092735336,6.9929032762752055,6.64011814815943,185,6.9929032762752055,,,,,,,35,2035,34.17146182060242
195,0.1644951044663152,0.4662756203609916,117.33137810180496,41.39276525564579,6.804613252625745,6.64011814815943,195,6.804613252625745,,,,,,,35,2035,34.17146182060242
205,0.1644951044663152,0.4662756203609916,121.99413430541487,43.037716300308944,6.804613252625745,6.64011814815943,205,6.804613252625745,,,,,,,35,2035,34.17146182060242
215,0.1644951044663152,0.4662756203609916,126.6568905090248,44.682667344972096,6.804613252625745,6.64011814815943,215,6.804613252625745,,,,,,,35,2035,34.17146182060242
225,0.1644951044663152,0.4662756203609916,131.31964671263472,46.32761838963525,6.804613252625745,6.64011814815943,225,6.804613252625745,,,,,,,35,2035,34.17146182060242
235,0.1644951044663152,0.4662756203609916,135.98240291624464,47.9725694342984,6.804613252625745,6.64011814815943,235,6.804613252625745,,,,,,,35,2035,34.17146182060242
245,0.1644951044663152,0.4662756203609916,140.64515911985455,49.61752047896155,6.804613252625745,6.64011814815943,245,6.804613252625745,,,,,,,35,2035,34.17146182060242
255,0.1644951044663152,0.4662756203609916,145.30791532346447,51.262471523624704,6.804613252625745,6.64011814815943,255,6.804613252625745,,,,,,,35,2035,34.17146182060242
265,0.1644951044663152,0.4662756203609916,149.9706715270744,52.907422568287856,6.804613252625745,6.64011814815943,265,6.804613252625745,,,,,,,35,2035,34.17146182060242
275,0.1644951044663152,0.4662756203609916,154.6334277306843,54.55237361295101,6.804613252625745,6.64011814815943,275,6.804613252625745,,,,,,,35,2035,34.17146182060242
285,0.1568868226118676,0.444709286499121,159.18835226498487,56.15928324834192,6.797004970771297,6.64011814815943,285,6.797004970771297,,,,,,,35,2035,34.17146182060242
295,0.1568868226118676,0.444709286499121,163.6354451299761,57.7281514744606,6.797004970771297,6.64011814815943,295,6.797004970771297,,,,,,,35,2035,34.17146182060242
305,0.1568868226118676,0.444709286499121,168.0825379949673,59.29701970057927,6.797004970771297,6.64011814815943,305,6.797004970771297,,,,,,,35,2035,34.17146182060242
75,1.7031484196632318,1.0,0.0,0.0,8.343266567822662,6.64011814815943,75,8.343266567822662,,,,,,,36,2036,34.59177899360657
85,1.7031484196632318,1.0,10.0,17.03148419663232,8.343266567822662,6.64011814815943,85,8.343266567822662,,,,,,,36,2036,34.59177899360657
95,1.6982552514241762,0.9971269865957876,19.98563493297894,34.03850255206936,8.338373399583606,6.64011814815943,95,8.338373399583606,,,,,,,36,2036,34.59177899360657
105,1.6982552514241762,0.9971269865957876,29.95690479893681,51.02105506631112,8.338373399583606,6.64011814815943,105,8.338373399583606,,,,,,,36,2036,34.59177899360657
115,1.6982552514241762,0.9971269865957876,39.92817466489469,68.00360758055288,8.338373399583606,6.64011814815943,115,8.338373399583606,,,,,,,36,2036,34.59177899360657
125,0.7662065994842164,0.449876587758406,47.16319253666566,80.32591683509484,7.406324747643646,6.64011814815943,125,7.406324747643646,,,,,,,36,2036,34.59177899360657
135,0.3540212797340496,0.2078628472109619,50.4518897115125,85.92705623118617,6.994139427893479,6.64011814815943,135,6.994139427893479,,,,,,,36,2036,34.59177899360657
145,0.3540212797340496,0.2078628472109619,52.53051818362212,89.46726902852667,6.994139427893479,6.64011814815943,145,6.994139427893479,,,,,,,36,2036,34.59177899360657
155,0.3286109111358932,0.1929432029187863,54.53454843427086,92.8804299828764,6.968729059295323,6.64011814815943,155,6.968729059295323,,,,,,,36,2036,34.59177899360657
165,0.3286109111358932,0.1929432029187863,56.463980463458725,96.16653909423532,6.968729059295323,6.64011814815943,165,6.968729059295323,,,,,,,36,2036,34.59177899360657
175,0.3286109111358932,0.1929432029187863,58.39341249264659,99.45264820559429,6.968729059295323,6.64011814815943,175,6.968729059295323,,,,,,,36,2036,34.59177899360657
185,0.3286109111358932,0.1929432029187863,60.322844521834455,102.7387573169532,6.968729059295323,6.64011814815943,185,6.968729059295323,,,,,,,36,2036,34.59177899360657
195,0.3286109111358932,0.1929432029187863,62.25227655102232,106.02486642831217,6.968729059295323,6.64011814815943,195,6.968729059295323,,,,,,,36,2036,34.59177899360657
205,0.2905612534871533,0.1706024267366004,64.07000469929925,109.12072725142738,6.930679401646583,6.64011814815943,205,6.930679401646583,,,,,,,36,2036,34.59177899360657
215,0.2905612534871533,0.1706024267366004,65.77602896666525,112.02633978629892,6.930679401646583,6.64011814815943,215,6.930679401646583,,,,,,,36,2036,34.59177899360657
225,0.2905612534871533,0.1706024267366004,67.48205323403126,114.93195232117046,6.930679401646583,6.64011814815943,225,6.930679401646583,,,,,,,36,2036,34.59177899360657
235,0.2905612534871533,0.1706024267366004,69.18807750139726,117.837564856042,6.930679401646583,6.64011814815943,235,6.930679401646583,,,,,,,36,2036,34.59177899360657
245,0.2905612534871533,0.1706024267366004,70.89410176876326,120.74317739091352,6.930679401646583,6.64011814815943,245,6.930679401646583,,,,,,,36,2036,34.59177899360657
255,0.2728940294679178,0.1602291534415291,72.54825966965392,123.56045380568888,6.913012177627348,6.64011814815943,255,6.913012177627348,,,,,,,36,2036,34.59177899360657
265,0.2728940294679178,0.1602291534415291,74.1505512040692,126.28939410036806,6.913012177627348,6.64011814815943,265,6.913012177627348,,,,,,,36,2036,34.59177899360657
275,0.2728940294679178,0.1602291534415291,75.75284273848449,129.01833439504725,6.913012177627348,6.64011814815943,275,6.913012177627348,,,,,,,36,2036,34.59177899360657
285,0.2728940294679178,0.1602291534415291,77.35513427289978,131.74727468972642,6.913012177627348,6.64011814815943,285,6.913012177627348,,,,,,,36,2036,34.59177899360657
295,0.2728940294679178,0.1602291534415291,78.95742580731506,134.4762149844056,6.913012177627348,6.64011814815943,295,6.913012177627348,,,,,,,36,2036,34.59177899360657
305,0.2728940294679178,0.1602291534415291,80.55971734173035,137.20515527908478,6.913012177627348,6.64011814815943,305,6.913012177627348,,,,,,,36,2036,34.59177899360657
75,1.928702316129157,1.0,0.0,0.0,8.568820464288587,6.64011814815943,75,8.568820464288587,,,,,,,37,2037,33.08008098602295
85,1.928702316129157,1.0,10.0,19.28702316129157,8.568820464288587,6.64011814815943,85,8.568820464288587,,,,,,,37,2037,33.08008098602295
95,1.928702316129157,1.0,20.0,38.57404632258314,8.568820464288587,6.64011814815943,95,8.568820464288587,,,,,,,37,2037,33.08008098602295
105,1.928702316129157,1.0,30.0,57.86106948387472,8.568820464288587,6.64011814815943,105,8.568820464288587,,,,,,,37,2037,33.08008098602295
115,1.928702316129157,1.0,40.0,77.14809264516629,8.568820464288587,6.64011814815943,115,8.568820464288587,,,,,,,37,2037,33.08008098602295
125,0.5408089748921849,0.2804004383515083,46.40200219175754,89.495649100273,7.180927123051615,6.64011814815943,125,7.180927123051615,,,,,,,37,2037,33.08008098602295
135,0.5408089748921849,0.2804004383515083,49.20600657527263,94.90373884919484,7.180927123051615,6.64011814815943,135,7.180927123051615,,,,,,,37,2037,33.08008098602295
