problem,model,cv_folds,fold,budget,weight_name,weight_value
mdgnc,MG LdWLOA,10,3,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.097868473575876
mdgnc,MG LdWLOA,10,3,125,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0139061512415838
mdgnc,MG LdWLOA,10,3,125,f0_failure_rate.sizing,0.5339616709745936
mdgnc,MG LdWLOA,10,3,125,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4521321777838224
mdgnc,MG LdWLOA,10,3,125,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.012099765044346
mdgnc,MG LdWLOA,10,3,125,f1_mass.sizing,0.8740737325309323
mdgnc,MG LdWLOA,10,3,125,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1138265024247216
mdgnc,MG LdWLOA,10,3,150,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0061428841096037
mdgnc,MG LdWLOA,10,3,150,f0_failure_rate.sizing,0.3867072570741894
mdgnc,MG LdWLOA,10,3,150,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6071498588162068
mdgnc,MG LdWLOA,10,3,150,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0102807395960516
mdgnc,MG LdWLOA,10,3,150,f1_mass.sizing,0.8376129990283716
mdgnc,MG LdWLOA,10,3,150,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1521062613755767
mdgnc,MG LdWLOA,10,3,175,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074419920065399
mdgnc,MG LdWLOA,10,3,175,f0_failure_rate.sizing,0.3648053851670856
mdgnc,MG LdWLOA,10,3,175,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6277526228263745
mdgnc,MG LdWLOA,10,3,175,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121612262780331
mdgnc,MG LdWLOA,10,3,175,f1_mass.sizing,0.8894986209853825
mdgnc,MG LdWLOA,10,3,175,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0983401527365843
mdgnc,MG LdWLOA,10,3,200,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0134157279284606
mdgnc,MG LdWLOA,10,3,200,f0_failure_rate.sizing,0.0712718634916665
mdgnc,MG LdWLOA,10,3,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9153124085798728
mdgnc,MG LdWLOA,10,3,200,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123198839974734
mdgnc,MG LdWLOA,10,3,200,f1_mass.sizing,0.9012520298839916
mdgnc,MG LdWLOA,10,3,200,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0864280861185349
mdgnc,MG LdWLOA,10,3,225,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0057486334506177
mdgnc,MG LdWLOA,10,3,225,f0_failure_rate.sizing,0.5463306230422926
mdgnc,MG LdWLOA,10,3,225,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4479207435070896
mdgnc,MG LdWLOA,10,3,225,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123467697695244
mdgnc,MG LdWLOA,10,3,225,f1_mass.sizing,0.8916578073465096
mdgnc,MG LdWLOA,10,3,225,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0959954228839659
mdgnc,MG LdWLOA,10,3,250,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074685989618835
mdgnc,MG LdWLOA,10,3,250,f0_failure_rate.sizing,0.3639918401082382
mdgnc,MG LdWLOA,10,3,250,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6285395609298782
mdgnc,MG LdWLOA,10,3,250,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122874617738797
mdgnc,MG LdWLOA,10,3,250,f1_mass.sizing,0.8885725636564279
mdgnc,MG LdWLOA,10,3,250,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0991399745696924
mdgnc,MG LdWLOA,10,3,275,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074690606112689
mdgnc,MG LdWLOA,10,3,275,f0_failure_rate.sizing,0.3661906810543832
mdgnc,MG LdWLOA,10,3,275,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6263402583343479
mdgnc,MG LdWLOA,10,3,275,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123088659306647
mdgnc,MG LdWLOA,10,3,275,f1_mass.sizing,0.8896213475420642
mdgnc,MG LdWLOA,10,3,275,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.098069786527271
mdgnc,MG LdWLOA,10,3,300,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074688884446719
mdgnc,MG LdWLOA,10,3,300,f0_failure_rate.sizing,0.3660005583318161
mdgnc,MG LdWLOA,10,3,300,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.626530553223512
mdgnc,MG LdWLOA,10,3,300,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123025978220813
mdgnc,MG LdWLOA,10,3,300,f1_mass.sizing,0.8897513104771257
mdgnc,MG LdWLOA,10,3,300,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0979460917007929
mdgnc,MG LdWLOA,10,4,25,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0142594077426437
mdgnc,MG LdWLOA,10,4,25,f0_failure_rate.sizing,0.5419809774118587
mdgnc,MG LdWLOA,10,4,25,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4437596148454976
mdgnc,MG LdWLOA,10,4,25,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0060128757063626
mdgnc,MG LdWLOA,10,4,25,f1_mass.sizing,0.3927139634656865
mdgnc,MG LdWLOA,10,4,25,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6012731608279509
mdgnc,MG LdWLOA,10,4,50,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0060674295640741
mdgnc,MG LdWLOA,10,4,50,f0_failure_rate.sizing,0.3872183371159881
mdgnc,MG LdWLOA,10,4,50,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6067142333199378
mdgnc,MG LdWLOA,10,4,50,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0128479271515658
mdgnc,MG LdWLOA,10,4,50,f1_mass.sizing,0.3641318810650313
mdgnc,MG LdWLOA,10,4,50,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6230201917834028
mdgnc,MG LdWLOA,10,4,75,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0061013574507385
mdgnc,MG LdWLOA,10,4,75,f0_failure_rate.sizing,0.3895852714294098
mdgnc,MG LdWLOA,10,4,75,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6043133711198516
mdgnc,MG LdWLOA,10,4,75,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121332029808989
mdgnc,MG LdWLOA,10,4,75,f1_mass.sizing,0.8700030934654467
mdgnc,MG LdWLOA,10,4,75,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1178637035536543
mdgnc,MG LdWLOA,10,4,100,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0127674508441114
mdgnc,MG LdWLOA,10,4,100,f0_failure_rate.sizing,0.3558001198289894
mdgnc,MG LdWLOA,10,4,100,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6314324293268991
mdgnc,MG LdWLOA,10,4,100,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0127067706645015
mdgnc,MG LdWLOA,10,4,100,f1_mass.sizing,0.3629914380090188
mdgnc,MG LdWLOA,10,4,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6243017913264796
mdgnc,MG LdWLOA,10,4,125,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0128456595050903
mdgnc,MG LdWLOA,10,4,125,f0_failure_rate.sizing,0.3600575972222241
mdgnc,MG LdWLOA,10,4,125,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6270967432726855
mdgnc,MG LdWLOA,10,4,125,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0131901784637572
mdgnc,MG LdWLOA,10,4,125,f1_mass.sizing,0.3754483725377931
mdgnc,MG LdWLOA,10,4,125,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6113614489984496
mdgnc,MG LdWLOA,10,4,150,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0130123436442833
mdgnc,MG LdWLOA,10,4,150,f0_failure_rate.sizing,0.0851649979570603
mdgnc,MG LdWLOA,10,4,150,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9018226583986564
mdgnc,MG LdWLOA,10,4,150,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122171002095774
mdgnc,MG LdWLOA,10,4,150,f1_mass.sizing,0.8832887396307764
mdgnc,MG LdWLOA,10,4,150,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1044941601596462
mdgnc,MG LdWLOA,10,4,175,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0060582757575573
mdgnc,MG LdWLOA,10,4,175,f0_failure_rate.sizing,0.3881947444315125
mdgnc,MG LdWLOA,10,4,175,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6057469798109302
mdgnc,MG LdWLOA,10,4,175,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074638214452299
mdgnc,MG LdWLOA,10,4,175,f1_mass.sizing,0.3770672219810056
mdgnc,MG LdWLOA,10,4,175,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6154689565737645
mdgnc,MG LdWLOA,10,4,200,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0133003697944631
mdgnc,MG LdWLOA,10,4,200,f0_failure_rate.sizing,0.07619693994551
mdgnc,MG LdWLOA,10,4,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9105026902600268
mdgnc,MG LdWLOA,10,4,200,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121980514966634
mdgnc,MG LdWLOA,10,4,200,f1_mass.sizing,0.8909978178998555
mdgnc,MG LdWLOA,10,4,200,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0968041306034811
mdgnc,MG LdWLOA,10,4,225,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.01324146719541
mdgnc,MG LdWLOA,10,4,225,f0_failure_rate.sizing,0.0787659862524088
mdgnc,MG LdWLOA,10,4,225,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9079925465521812
mdgnc,MG LdWLOA,10,4,225,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123381927915536
mdgnc,MG LdWLOA,10,4,225,f1_mass.sizing,0.889522496477354
mdgnc,MG LdWLOA,10,4,225,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0981393107310923
mdgnc,MG LdWLOA,10,4,250,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.013071052805797
mdgnc,MG LdWLOA,10,4,250,f0_failure_rate.sizing,0.084446886983928
mdgnc,MG LdWLOA,10,4,250,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9024820602102748
mdgnc,MG LdWLOA,10,4,250,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0102375969324526
mdgnc,MG LdWLOA,10,4,250,f1_mass.sizing,0.8406057548325135
mdgnc,MG LdWLOA,10,4,250,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1491566482350338
mdgnc,MG LdWLOA,10,4,275,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0134566629336085
mdgnc,MG LdWLOA,10,4,275,f0_failure_rate.sizing,0.0711805784562207
mdgnc,MG LdWLOA,10,4,275,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9153627586101706
mdgnc,MG LdWLOA,10,4,275,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121445889721918
mdgnc,MG LdWLOA,10,4,275,f1_mass.sizing,0.6380167369069102
mdgnc,MG LdWLOA,10,4,275,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.349838674120898
mdgnc,MG LdWLOA,10,4,300,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0132554172786503
mdgnc,MG LdWLOA,10,4,300,f0_failure_rate.sizing,0.0777028953795617
mdgnc,MG LdWLOA,10,4,300,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9090416873417878
mdgnc,MG LdWLOA,10,4,300,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0102863396401341
mdgnc,MG LdWLOA,10,4,300,f1_mass.sizing,0.8453678302481967
mdgnc,MG LdWLOA,10,4,300,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1443458301116691
mdgnc,MG LdWLOA,10,5,25,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0127738494632606
mdgnc,MG LdWLOA,10,5,25,f0_failure_rate.sizing,0.3598876243116198
mdgnc,MG LdWLOA,10,5,25,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6273385262251195
mdgnc,MG LdWLOA,10,5,25,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121374634819336
mdgnc,MG LdWLOA,10,5,25,f1_mass.sizing,0.8776885226392042
mdgnc,MG LdWLOA,10,5,25,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1101740138788621
mdgnc,MG LdWLOA,10,5,50,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0129271591029726
mdgnc,MG LdWLOA,10,5,50,f0_failure_rate.sizing,0.3623483228597957
mdgnc,MG LdWLOA,10,5,50,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6247245180372317
mdgnc,MG LdWLOA,10,5,50,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122294968764551
mdgnc,MG LdWLOA,10,5,50,f1_mass.sizing,0.8804579803677482
mdgnc,MG LdWLOA,10,5,50,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1073125227557965
mdgnc,MG LdWLOA,10,5,75,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0137569612712721
mdgnc,MG LdWLOA,10,5,75,f0_failure_rate.sizing,0.1804345358723423
mdgnc,MG LdWLOA,10,5,75,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.8058085028563855
mdgnc,MG LdWLOA,10,5,75,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121328664554656
mdgnc,MG LdWLOA,10,5,75,f1_mass.sizing,0.8777581428475749
mdgnc,MG LdWLOA,10,5,75,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1101089906969593
mdgnc,MG LdWLOA,10,5,100,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0075023397433373
mdgnc,MG LdWLOA,10,5,100,f0_failure_rate.sizing,0.3633921336222694
mdgnc,MG LdWLOA,10,5,100,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6291055266343932
mdgnc,MG LdWLOA,10,5,100,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.012103035210512
mdgnc,MG LdWLOA,10,5,100,f1_mass.sizing,0.8782314539906011
mdgnc,MG LdWLOA,10,5,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1096655107988868
mdgnc,MG LdWLOA,10,5,125,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0132631003655832
mdgnc,MG LdWLOA,10,5,125,f0_failure_rate.sizing,0.0695488871438041
mdgnc,MG LdWLOA,10,5,125,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9171880124906128
mdgnc,MG LdWLOA,10,5,125,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123160730013702
mdgnc,MG LdWLOA,10,5,125,f1_mass.sizing,0.8944351826473735
mdgnc,MG LdWLOA,10,5,125,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0932487443512563
mdgnc,MG LdWLOA,10,5,150,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0060731457754519
mdgnc,MG LdWLOA,10,5,150,f0_failure_rate.sizing,0.3889518217682067
mdgnc,MG LdWLOA,10,5,150,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6049750324563413
mdgnc,MG LdWLOA,10,5,150,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.012982160850639
mdgnc,MG LdWLOA,10,5,150,f1_mass.sizing,0.3691656662579788
mdgnc,MG LdWLOA,10,5,150,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6178521728913821
mdgnc,MG LdWLOA,10,5,175,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0130109418099057
mdgnc,MG LdWLOA,10,5,175,f0_failure_rate.sizing,0.0838301865193823
mdgnc,MG LdWLOA,10,5,175,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.903158871670712
mdgnc,MG LdWLOA,10,5,175,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0120994110778439
mdgnc,MG LdWLOA,10,5,175,f1_mass.sizing,0.8785360854438226
mdgnc,MG LdWLOA,10,5,175,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1093645034783335
mdgnc,MG LdWLOA,10,5,200,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0133297246274235
mdgnc,MG LdWLOA,10,5,200,f0_failure_rate.sizing,0.0736198880003498
mdgnc,MG LdWLOA,10,5,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9130503873722264
mdgnc,MG LdWLOA,10,5,200,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0121911946037549
mdgnc,MG LdWLOA,10,5,200,f1_mass.sizing,0.887825416030175
mdgnc,MG LdWLOA,10,5,200,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.09998338936607
mdgnc,MG LdWLOA,10,5,225,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0132000293369726
mdgnc,MG LdWLOA,10,5,225,f0_failure_rate.sizing,0.0796599578015782
mdgnc,MG LdWLOA,10,5,225,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9071400128614492
mdgnc,MG LdWLOA,10,5,225,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0123735940042226
mdgnc,MG LdWLOA,10,5,225,f1_mass.sizing,0.8883973966957738
mdgnc,MG LdWLOA,10,5,225,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0992290093000036
mdgnc,MG LdWLOA,10,5,250,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0128894821430675
mdgnc,MG LdWLOA,10,5,250,f0_failure_rate.sizing,0.3609547221968139
mdgnc,MG LdWLOA,10,5,250,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6261557956601185
mdgnc,MG LdWLOA,10,5,250,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0119411262102278
mdgnc,MG LdWLOA,10,5,250,f1_mass.sizing,0.6328584948628374
mdgnc,MG LdWLOA,10,5,250,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.3552003789269348
mdgnc,MG LdWLOA,10,5,275,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0131309241885947
mdgnc,MG LdWLOA,10,5,275,f0_failure_rate.sizing,0.0827104025060597
mdgnc,MG LdWLOA,10,5,275,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.9041586733053454
mdgnc,MG LdWLOA,10,5,275,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0100294180682705
mdgnc,MG LdWLOA,10,5,275,f1_mass.sizing,0.8252947639405852
mdgnc,MG LdWLOA,10,5,275,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1646758179911441
mdgnc,MG LdWLOA,10,5,300,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0133667160786234
mdgnc,MG LdWLOA,10,5,300,f0_failure_rate.sizing,0.0749594815349923
mdgnc,MG LdWLOA,10,5,300,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.911673802386384
mdgnc,MG LdWLOA,10,5,300,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0120219877352896
mdgnc,MG LdWLOA,10,5,300,f1_mass.sizing,0.6417057501469626
mdgnc,MG LdWLOA,10,5,300,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.3462722621177476
mdgnc,MG LdWLOA,10,6,25,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0127139265126962
mdgnc,MG LdWLOA,10,6,25,f0_failure_rate.sizing,0.3619697546093649
mdgnc,MG LdWLOA,10,6,25,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6253163188779388
mdgnc,MG LdWLOA,10,6,25,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0102045125240528
mdgnc,MG LdWLOA,10,6,25,f1_mass.sizing,0.8317537237321216
mdgnc,MG LdWLOA,10,6,25,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1580417637438254
mdgnc,MG LdWLOA,10,6,50,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0058243558911462
mdgnc,MG LdWLOA,10,6,50,f0_failure_rate.sizing,0.5682431836300984
mdgnc,MG LdWLOA,10,6,50,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4259324604787552
mdgnc,MG LdWLOA,10,6,50,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0058057348447357
mdgnc,MG LdWLOA,10,6,50,f1_mass.sizing,0.569669311199455
mdgnc,MG LdWLOA,10,6,50,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4245249539558093
mdgnc,MG LdWLOA,10,6,75,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.9803921568627452
mdgnc,MG LdWLOA,10,6,75,f0_failure_rate.sizing,0.0098039215686274
mdgnc,MG LdWLOA,10,6,75,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0098039215686274
mdgnc,MG LdWLOA,10,6,75,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.166943927357215
mdgnc,MG LdWLOA,10,6,75,f1_mass.sizing,0.2816264693963793
mdgnc,MG LdWLOA,10,6,75,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.5514296032464057
mdgnc,MG LdWLOA,10,6,100,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.012222549213003
mdgnc,MG LdWLOA,10,6,100,f0_failure_rate.sizing,0.8819612505730388
mdgnc,MG LdWLOA,10,6,100,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1058162002139581
mdgnc,MG LdWLOA,10,6,100,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122106567624678
mdgnc,MG LdWLOA,10,6,100,f1_mass.sizing,0.890634515366584
mdgnc,MG LdWLOA,10,6,100,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0971548278709482
mdgnc,MG LdWLOA,10,6,125,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0057578386506326
mdgnc,MG LdWLOA,10,6,125,f0_failure_rate.sizing,0.549542667042758
mdgnc,MG LdWLOA,10,6,125,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4446994943066093
mdgnc,MG LdWLOA,10,6,125,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.012509280397669
mdgnc,MG LdWLOA,10,6,125,f1_mass.sizing,0.8962713928022938
mdgnc,MG LdWLOA,10,6,125,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.0912193268000371
mdgnc,MG LdWLOA,10,6,150,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074947019899484
mdgnc,MG LdWLOA,10,6,150,f0_failure_rate.sizing,0.3668308833168348
mdgnc,MG LdWLOA,10,6,150,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6256744146932168
mdgnc,MG LdWLOA,10,6,150,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0128882603245516
mdgnc,MG LdWLOA,10,6,150,f1_mass.sizing,0.3629887568056441
mdgnc,MG LdWLOA,10,6,150,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.6241229828698044
mdgnc,MG LdWLOA,10,6,175,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0143023776033297
mdgnc,MG LdWLOA,10,6,175,f0_failure_rate.sizing,0.5319465149124998
mdgnc,MG LdWLOA,10,6,175,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.4537511074841704
mdgnc,MG LdWLOA,10,6,175,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122200245090169
mdgnc,MG LdWLOA,10,6,175,f1_mass.sizing,0.8851570490211438
mdgnc,MG LdWLOA,10,6,175,f1_mass.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.1026229264698392
mdgnc,MG LdWLOA,10,6,200,f0_failure_rate.graph_0.mg_ld_wloa_adsg_semantic_type,0.0074886126427463
mdgnc,MG LdWLOA,10,6,200,f0_failure_rate.sizing,0.3633311735451316
mdgnc,MG LdWLOA,10,6,200,f0_failure_rate.interaction.graph_0_mg_ld_wloa_adsg_semantic_type_sizing,0.629180213812122
mdgnc,MG LdWLOA,10,6,200,f1_mass.graph_0.mg_ld_wloa_adsg_semantic_type,0.0122681985131565
mdgnc,MG LdWLOA,10,6,200,f1_mass.sizing,0.8828280867518905
