n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,surrogate.train_fit.mse,surrogate.train_fit.rmse,surrogate.train_fit.mae,surrogate.train_fit.n_points,surrogate.train_fit.n_valid,surrogate.recon_train.adj_precision,surrogate.recon_train.adj_recall,surrogate.recon_train.adj_f1,surrogate.recon_train.adj_edge_rate,surrogate.recon_train.feature_mae,surrogate.recon_train.feature_rmse,surrogate.recon_train.n_graphs,surrogate.recon_infill.adj_precision,surrogate.recon_infill.adj_recall,surrogate.recon_infill.adj_f1,surrogate.recon_infill.adj_edge_rate,surrogate.recon_infill.feature_mae,surrogate.recon_infill.feature_rmse,surrogate.recon_infill.n_graphs,run,seed,runtime_sec
190,0.3335064204197841,0.4365214601020195,0.6549522358144216,0.5175688852133249,97.7869763409307,63.01109934322289,1.406504212653193,1.0617844752354868,190,-3.7078954633422554,180.0,20.99445902486332,367.2752631609328,0.6156491369474679,36.41568319289945,392.69341550953686,75002,0.0052357725861915,3.7921109692106525e-05,0.0061580118294873,0.004056786672052,180.0,360.0,0.9037914488050672,0.8834191421667735,0.8906552520063188,0.0691059356555342,0.0027043712454744,0.008592937211506,180.0,0.866355586051941,0.8845923006534576,0.8738673269748688,0.0588841903954744,0.0026587088359519,0.0077949080616235,10.0,0,52,501.0805661678314
200,0.3335064204197841,0.4365214601020195,0.6549522358144216,0.5175688852133249,102.96266519306396,66.34616354742073,1.406504212653193,1.0617844752354868,200,-3.7078954633422554,190.0,20.99445902486332,367.2752631609328,0.6346807708032429,32.35937145119533,421.0432942942716,80263,0.0052457956255593,3.784029288267803e-05,0.0061514464057389,0.0040659026597905,190.0,380.0,0.9018211402391132,0.8834808873502832,0.8897716770046635,0.0685679490628995,0.0027019679607627,0.0085509356773017,190.0,0.8465695977210999,0.8956153750419616,0.8681243181228637,0.0587688729166984,0.002928914502263,0.0094524500891566,10.0,0,52,501.0805661678314
30,0.5682713059480861,0.2827616734345414,0.6549522358144216,1.0,0.0,0.0,3.673599089744762,0.5355154332100325,30,-3.442439242563571,,20.813424713909622,368.5451425791253,,,0.0,0,,,,,,,,,,,,,,,,,,,,,1,53,471.3112187385559
40,0.5580431274684342,0.2894606417980983,0.6549522358144216,0.9820012406528472,9.910006203264237,5.631572167082601,3.533348881109221,1.150120250076937,40,-3.442439242563571,30.0,20.813424713909622,368.5451425791253,0.4468453370500356,25.737308240961283,22.220274579478428,4531,0.0049040553033499,0.0001678900544196,0.012957239459839,0.0076564380495763,30.0,60.0,0.9107771853605906,0.9647372603416444,0.9354069252808888,0.0719717329988876,0.0029338228826721,0.0085931535965452,30.0,0.8215986371040345,0.9660743474960328,0.8878787875175476,0.0689075663685798,0.002963223028928,0.0089821330271661,10.0,1,53,471.3112187385559
50,0.5456339999876163,0.2975880275861662,0.6549522358144216,0.960164615521626,19.6208354841366,11.149957804362852,3.5213072419775453,0.9056047757306658,50,-3.442439242563571,40.0,20.813424713909622,368.5451425791253,0.2601496591232717,31.37129524815828,49.56800736836158,9782,0.0050672671609447,7.537307611411762e-07,0.0008681766877434,0.0006106028174838,40.0,80.0,0.8884825482964516,0.9650715321302414,0.9235248908400536,0.0712056913413107,0.0029411729192361,0.0086903984542004,40.0,0.8111957132816314,0.8809178709983826,0.8444846928119659,0.0644381217658519,0.0033633749000728,0.0107401046901941,10.0,1,53,471.3112187385559
60,0.5133090520768105,0.3187593244929332,0.6549522358144216,0.903281666176021,28.93806689262484,16.444673064684984,3.4865956619653478,0.8073965751019839,60,-3.442439242563571,50.0,20.813424713909622,368.5451425791253,0.3814342960249632,34.05402713501826,79.75762111600488,15111,0.0052781166776523,0.0003326492335943,0.0182386741183208,0.0095905516916719,50.0,100.0,0.8727827572822571,0.95010875582695,0.908383516073227,0.0696344094723463,0.0030160930613055,0.0090355155151337,50.0,0.8502386808395386,0.8061224460601807,0.8272095739841461,0.0569105707108974,0.0029569765785709,0.0080116757191717,10.0,1,53,471.3112187385559
70,0.3859932447216481,0.4021450971747149,0.6549522358144216,0.6792411312720938,36.850680879865415,20.94118454867728,3.5174957487671583,0.8578017882227749,70,-3.442439242563571,60.0,20.813424713909622,368.5451425791253,0.2788761318661272,35.89945221389644,111.72915490111336,20419,0.0054718230521138,4.534703271443414e-06,0.0021294842735844,0.0015213144010035,60.0,120.0,0.869157686829567,0.92827940483888,0.8959547589222591,0.0675080211212237,0.0030036503526692,0.0088479360487932,60.0,0.8807170748710632,0.7490548312664032,0.8087015271186828,0.0555555559694767,0.003245870093815,0.0096772850491106,10.0,1,53,471.3112187385559
80,0.3448999208013144,0.4290592615533838,0.6549522358144216,0.6069282703371661,43.281527887911714,24.59565037629209,3.1099015175119566,0.9045701393264008,80,-3.442439242563571,70.0,20.813424713909622,368.5451425791253,0.3373408259358257,23.15419616503641,131.31555941468105,24989,0.0052549345477882,5.308196216452531e-06,0.0023039523034239,0.0016602183746181,70.0,140.0,0.8716076084545681,0.902675894328526,0.8838327390807016,0.0658005260995456,0.0030372865564588,0.0089610717059778,70.0,0.9202423870563508,0.9512194991111756,0.9353648722171783,0.0689075663685798,0.0029324256582185,0.0087112332694232,10.0,1,53,471.3112187385559
90,0.3448999208013144,0.4290592615533838,0.6549522358144216,0.6069282703371661,49.35081059128338,28.04464958430524,3.1099015175119566,0.9045701393264008,90,-3.442439242563571,80.0,20.813424713909622,368.5451425791253,0.3936933670192957,20.07478904677555,148.50522746681236,28322,0.005243458352758,4.227089272115539e-06,0.0020559886361834,0.0014566177604326,80.0,160.0,0.8776869557797908,0.9087438449263572,0.8902742557227612,0.0661889061331749,0.0030241789441788,0.0089298419014085,80.0,0.9760386526584626,0.9688888907432556,0.97220339179039,0.0640113800764083,0.0028829768067225,0.0079167187213897,10.0,1,53,471.3112187385559
100,0.3392789534251814,0.432740726703822,0.6549522358144216,0.5970369256268167,55.37063657110329,31.46554395543772,2.4945057720173427,0.9100115686046092,100,-3.442439242563571,90.0,20.813424713909622,368.5451425791253,0.3488766448572278,19.50294196489267,164.73882507835515,32464,0.0050745079188749,6.516660547340306e-06,0.0025527750679094,0.0018664110159754,90.0,180.0,0.8886149220996433,0.9154266277949016,0.8993774930636088,0.0659469587935341,0.0030084898177948,0.0088172726591842,90.0,0.9643226444721222,0.9366386592388152,0.9498951017856598,0.0799134217202663,0.0029233468929305,0.0089008842594921,10.0,1,53,471.3112187385559
110,0.3378867048769154,0.4336525830033182,0.6549522358144216,0.5945869540486403,61.328755969480575,34.8513722469482,2.404867045810661,0.8839449670089224,110,-3.442439242563571,100.0,20.813424713909622,368.5451425791253,0.3682465150486678,29.936406041961163,191.03630493115637,37142,0.0051434038266963,7.691806468353598e-06,0.0027734106202208,0.0020173651281033,100.0,200.0,0.8947571229934692,0.9164367198944092,0.9031565266847612,0.0668933886289596,0.0030028695845976,0.0088265584548935,100.0,0.8997235119342804,0.7388979732990265,0.8112602293491363,0.0578397206962108,0.0030042946571484,0.0087073274888098,10.0,1,53,471.3112187385559
120,0.3339039233654725,0.4362611146589981,0.6549522358144216,0.5875783624309479,67.23958255187851,38.21032538816014,2.390768827999471,0.8892200554261303,120,-3.442439242563571,110.0,20.813424713909622,368.5451425791253,0.3907874398864805,26.706244881032035,213.837516739266,42401,0.0050432187151073,9.618284969682744e-06,0.0031013359975473,0.0022731325990448,110.0,220.0,0.8952086128971793,0.9002968338402835,0.8948023178360679,0.0660703279078006,0.0030029991366477,0.0088157192761586,110.0,0.9675675690174104,1.0,0.9828571259975434,0.0754467956721782,0.0027610619319602,0.0072491340804845,10.0,1,53,471.3112187385559
130,0.3291695070725438,0.4393619311953279,0.6549522358144216,0.5792471019161661,73.07370987361408,41.52569254035023,2.381860525308075,1.0219035280763993,130,-3.442439242563571,120.0,20.813424713909622,368.5451425791253,0.4172562239691615,30.101741797989234,239.89818613184616,47662,0.0050333218524578,1.8733021736522997e-05,0.0043281660939158,0.0030744982435799,120.0,240.0,0.9012385259071986,0.9086054310202598,0.9021402185161908,0.0668517002214988,0.0029828377029237,0.0086851705098524,120.0,0.8771880686283111,0.7718775510787964,0.8191738367080689,0.0576074331998825,0.0031401927350088,0.0089556354098021,10.0,1,53,471.3112187385559
140,0.3291695070725438,0.4393619311953279,0.6549522358144216,0.5792471019161661,78.86618089277574,44.81738761107567,2.381860525308075,1.0219035280763993,140,-3.442439242563571,130.0,20.813424713909622,368.5451425791253,0.4797707309480756,31.184074885910377,267.0963097161148,52900,0.0050490795787545,1.0723549348347928e-05,0.003274683091285,0.0024046831357165,130.0,260.0,0.8993884907318995,0.8980879017939934,0.8957581891463353,0.0661406027582975,0.002994941936161,0.0087059755021562,130.0,0.930637902021408,0.944992870092392,0.9368066906929016,0.0598896708339452,0.0029719464713707,0.0081978055648505,10.0,1,53,471.3112187385559
150,0.3262852217951605,0.4412510002864768,0.6549522358144216,0.5741715592181739,84.63327419844745,48.09466125541419,2.3586899848705607,1.0184375805195165,150,-3.651632469224047,140.0,20.813424713909622,368.5451425791253,0.4789885529316962,19.084782894002277,283.0145328773651,56850,0.0049782679485904,7.902682774073548e-05,0.0088897034675367,0.0054173138725023,140.0,280.0,0.9020032444170544,0.9005019477435521,0.8984317209039415,0.0656627839165074,0.002993881877046,0.0086687916490648,140.0,0.9092115342617036,0.8928919970989228,0.8999392569065094,0.0733603976666927,0.0028483560308814,0.0084136410616338,10.0,1,53,471.3112187385559
160,0.3259281453258582,0.441484868318403,0.6549522358144216,0.57354320359725,90.37184801252457,51.35572809101928,2.3586899848705607,1.0382732108128814,160,-3.651632469224047,150.0,20.813424713909622,368.5451425791253,0.5090613570064306,28.791739500826225,307.81084295455366,62136,0.0049538245615191,1.3262794537718346e-05,0.0036418119854982,0.0028160727708279,150.0,300.0,0.9024837970733642,0.8999946177005768,0.8985322233041128,0.0661759581665198,0.0029841801539684,0.0086517816099027,150.0,0.9588672280311584,0.9349494993686676,0.946694016456604,0.0634423911571502,0.0029392201686277,0.0083300657570362,10.0,1,53,471.3112187385559
