n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_diagnostics.f0_failure_rate.graph_0.esp_semantic_type.sigma,kernel_diagnostics.f1_mass.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
80,0.2175350200837227,0.5124771880426523,0.6549522358144216,0.3670831010272681,29.108796829651386,17.249997848527613,1.8176866095012163,1.151428120956348,80,-10.71588650435113,70.0,,,18.43395086564124,24.12385558336973,287.49749868083745,23342,0.0123167465804488,10.076704098998924,20.00000000000001,7,59,1584.122747182846
90,0.2175350200837227,0.5124771880426523,0.6549522358144216,0.3670831010272681,32.77962783992407,19.42534804936484,1.8176866095012163,1.151428120956348,90,-10.71588650435113,80.0,,,20.219846137799323,28.88890775293112,313.99550662282854,25942,0.0121037509298754,11.309306331877076,20.000000000000004,7,59,1584.122747182846
100,0.2164654811679751,0.5131776849468117,0.6549522358144216,0.3652782897297085,36.44143479370895,21.59535055562333,1.8089246524669869,1.1187773508133023,100,-10.71588650435113,90.0,,,22.4245436321944,33.24820175766945,344.08579342998564,29780,0.0115542576705838,17.917619515956492,20.000000000000004,7,59,1584.122747182846
110,0.21455697774946,0.5144276635278276,0.6549522358144216,0.3620577537768304,40.07811501124164,23.75046285021051,1.4192064787904597,1.0900364556864144,110,-10.71588650435113,100.0,,,23.140248134732246,45.50799426063895,386.1973088569939,33882,0.0113983031951181,8.15977675692644,20.000000000000004,7,59,1584.122747182846
120,0.2139639460115354,0.5148160709904903,0.6549522358144216,0.3610570324709865,43.693688942480726,25.893067469015488,1.3608000217539065,1.1075005994696363,120,-10.71588650435113,110.0,,,24.8006773814559,81.81809796392918,463.9183433018625,39325,0.0117970335232514,19.03828244790372,20.000000000000004,7,59,1584.122747182846
130,0.2109532074873182,0.516787960918379,0.6549522358144216,0.3559765114890014,47.27885666228067,28.017653236509755,1.3510746157431672,1.0815553737844004,130,-10.71588650435113,120.0,,,26.66512954328209,34.75034436583519,495.67791794706136,42734,0.0115991462991309,8.975512635496141,19.999999999999996,7,59,1584.122747182846
140,0.2085826590484381,0.5183405569185299,0.6549522358144216,0.3519762899534319,50.81862066949283,30.11533256918854,1.2079360764643416,1.0301581818906838,140,-10.71588650435113,130.0,,,30.307643385604024,70.99101113714278,562.5913020595908,48005,0.0117194313521422,20.000000000000004,20.000000000000004,7,59,1584.122747182846
150,0.2014997763040477,0.5229795068079798,0.6549522358144216,0.3400241612294098,54.27862292540704,32.16574474595097,1.192315289830595,1.0356008928344016,150,-7.058227598296865,140.0,,,30.81029342953116,84.45669688656926,643.0410418082029,53181,0.0120915560408454,16.76374108100504,20.000000000000004,7,59,1584.122747182846
160,0.2014997763040477,0.5229795068079798,0.6549522358144216,0.3400241612294098,57.67886453770114,34.18074250899144,1.192315289830595,1.0356008928344016,160,-7.058227598296865,150.0,,,32.560239928774536,106.01331836823374,744.9545076629147,58979,0.0126308433113975,19.82685212436334,20.000000000000004,7,59,1584.122747182846
170,0.2013366372484964,0.5230863550971617,0.6549522358144216,0.3397488695067835,61.0777296913821,36.19492457675416,1.1411502419933233,1.090802194378104,170,-7.058227598296865,160.0,,,40.46860072296113,55.35269205272198,794.0445612305775,62541,0.0126963841516857,8.225258130587545,20.000000000000004,7,59,1584.122747182846
180,0.2009026159768503,0.5233706182994173,0.6549522358144216,0.3390164730666778,64.47155640424941,38.20612084288089,1.1380403110968451,1.074338422326269,180,-7.058227598296865,170.0,,,37.957510901615024,104.52071907743812,894.480375465937,68305,0.0130953865085416,8.760508268953272,20.000000000000004,7,59,1584.122747182846
190,0.1980750989937107,0.5252225068693279,0.6549522358144216,0.3342451323327642,67.83786443124663,40.2010094177337,0.9363502032928896,1.0150910441721956,190,-7.058227598296865,180.0,,,39.58348864875734,85.8687113262713,976.1843049665912,73800,0.0132274296065933,18.95925532973248,20.000000000000004,7,59,1584.122747182846
200,0.1757748340420817,0.5398281152586513,0.6549522358144216,0.2966141779741369,70.99216098278113,42.07025908291266,1.0224931929877603,0.9910369385551266,200,-7.058227598296865,190.0,,,42.31869609840214,91.32412880752236,1063.4654336869717,79164,0.0134337000869962,18.16976694331324,20.000000000000004,7,59,1584.122747182846
30,0.5632590143199012,0.2860444850429749,0.6549522358144216,1.0,0.0,0.0,4.085500083610081,0.8101876922333573,30,-3.43081945303746,,,,,,0.0,0,,,,8,60,1610.718101978302
40,0.5337497586139297,0.3053716380448205,0.6549522358144216,0.9476097941519817,9.738048970759907,5.485043864669155,4.064500245087505,0.9535743532034384,40,-3.43081945303746,30.0,,,11.088484009727836,72.86200120020658,68.78793123271316,5273,0.0130453122004007,13.59362900451725,20.000000000000004,8,60,1610.718101978302
50,0.4201063252844655,0.3798026587895802,0.6549522358144216,0.7458492711239014,18.205344297139327,10.25432428416113,3.716892260296317,1.105669499274259,50,-3.43081945303746,40.0,,,13.05108708050102,65.28039249405265,130.0397848561406,10493,0.0123930034171486,14.442998018905833,20.000000000000004,8,60,1610.718101978302
60,0.3121388605742639,0.4505161911967414,0.6549522358144216,0.5541657614679303,24.705419460098483,13.915550213454775,3.9975158572260345,1.111137552038323,60,-8.001609399799284,50.0,,,14.179923810064793,57.26534633990377,183.9547989955172,14792,0.012436100527009,11.242096079515962,20.00000000000001,8,60,1610.718101978302
70,0.3077086843307472,0.4534177450324846,0.6549522358144216,0.5463005056426581,30.207750795651425,17.014787937979833,3.4162832615802725,1.0219236392826136,70,-8.001609399799284,60.0,,,15.48713078442961,56.74989526811987,236.70913387276232,19998,0.0118366403576738,3.3796287460611194,20.000000000000004,8,60,1610.718101978302
80,0.2898793192056235,0.4650951275843361,0.6549522358144216,0.5146465690489376,35.5124861691094,20.002727955661687,2.374271909194008,0.8781932750033086,80,-8.001609399799284,70.0,,,17.448611171916127,68.30588195286691,300.8877408606932,25341,0.011873554353052,3.750814398366297,19.999999999999996,8,60,1610.718101978302
90,0.2863285373968008,0.4674207200689137,0.6549522358144216,0.5083425744060642,40.62743188638441,22.88376723867381,2.3110386769885816,0.8542435531876124,90,-8.001609399799284,80.0,,,19.32144837640226,78.1357018314302,374.94990639481694,30712,0.0122085799164761,4.175809257768619,20.000000000000004,8,60,1610.718101978302
100,0.2844813977195371,0.4686305083303991,0.6549522358144216,0.5050631955940021,45.69446073638474,25.737816914255497,2.0709240987094426,0.7985494171782053,100,-8.001609399799284,90.0,,,20.7829155176878,49.7273012874648,421.3432111637667,34875,0.0120815257681366,1.6836679346007066,20.000000000000004,8,60,1610.718101978302
110,0.2809551450791623,0.470940035381259,0.6549522358144216,0.4988027495989522,50.71379046234952,28.564999628248994,1.727308971337974,0.7865243650193349,110,-8.001609399799284,100.0,,,23.05673226341605,32.070615915581584,450.6791461678222,37882,0.0118969205999636,1.5215450477610182,20.000000000000004,8,60,1610.718101978302
120,0.2809551450791623,0.470940035381259,0.6549522358144216,0.4988027495989522,55.70181795833904,31.374551079040614,1.727308971337974,0.7865243650193349,120,-8.001609399799284,110.0,,,25.740582805126905,65.92774361651391,512.8015769924968,42653,0.0120226379619838,0.0002262615251248,20.000000000000004,8,60,1610.718101978302
130,0.2796457701697882,0.4717976134056729,0.6549522358144216,0.4964781087568432,60.67822225011801,34.177555655285374,1.688018669089991,0.870232451077829,130,-8.001609399799284,120.0,,,27.88489920645952,73.09807311464101,581.8294010292739,47950,0.0121340855272007,0.0139515580869727,20.000000000000004,8,60,1610.718101978302
140,0.2783994325410832,0.4726139050221729,0.6549522358144216,0.4942653831776354,65.6319397097904,36.96778166883973,1.705482819919416,0.8612068976824981,140,-8.001609399799284,130.0,,,29.09114613663405,82.36209040414542,660.0710506821051,53298,0.0123845369560228,0.0079322279131502,20.000000000000004,8,60,1610.718101978302
150,0.2780655607376222,0.4728325751063251,0.6549522358144216,0.4936726331372936,70.57162979136504,39.75010663523326,1.517185288441733,0.9245790603146642,150,-8.001609399799284,140.0,,,33.693119443021715,35.50871033128351,692.8365529738367,56350,0.0122952360776191,0.0011377657991136,20.000000000000004,8,60,1610.718101978302
160,0.2779780822015682,0.4728898693690994,0.6549522358144216,0.4935173253058519,75.50757958358076,42.53032484992921,1.498241043477033,0.8957791181734864,160,-8.001609399799284,150.0,,,33.10560990869999,75.84769403748214,764.5541080962867,61628,0.0124059535940852,1.35984528987619,20.000000000000004,8,60,1610.718101978302
170,0.2779780822015682,0.4728898693690994,0.6549522358144216,0.4935173253058519,80.44275283663929,45.31010567194489,1.498241043477033,0.8957791181734864,170,-8.001609399799284,160.0,,,41.05526303406805,122.479172908701,882.8473773254082,67964,0.0129899266865606,1.453081423662918,19.999999999999996,8,60,1610.718101978302
180,0.2728713173820636,0.4762345564054124,0.6549522358144216,0.4844508661996969,85.33259379416702,48.06435266986305,1.4813413816898788,0.8868592932425821,180,-8.001609399799284,170.0,,,36.33551387488842,84.218715287745,962.906450134702,73293,0.0131377682743877,1.4404757602183689,20.000000000000004,8,60,1610.718101978302
190,0.2366078623110273,0.4999853873825434,0.6549522358144216,0.4200693753596043,89.85519500196354,50.6117485683285,1.426576545349475,0.9810221952081946,190,-8.001609399799284,180.0,,,40.54017316177488,61.56297554448247,1020.4217050541192,78462,0.0130052981705044,1.5869361232017174,20.000000000000004,8,60,1610.718101978302
200,0.2345900741176452,0.501306942271199,0.6549522358144216,0.4164870302180562,94.03797702985185,52.96773825047186,0.9683559114417252,0.8969741355169885,200,-8.001609399799284,190.0,,,44.183515110984445,70.62051047291607,1086.921273233369,83670,0.0129905733624162,0.0116037670310128,20.000000000000004,8,60,1610.718101978302
30,0.5265902423377737,0.3100607792372386,0.6549522358144216,1.0,0.0,0.0,3.8749850105936936,0.8355706612272139,30,-3.402784537817733,,,,,,0.0,0,,,,9,61,1593.6167566776276
40,0.5231871426082984,0.3122896470137579,0.6549522358144216,0.9935374804622898,9.96768740231145,5.24888692473036,3.815668485897073,0.8329767924927841,40,-3.402784537817733,30.0,,,10.658849488943815,71.71757326368243,67.6464868048206,5245,0.0128973282754662,11.099587749203415,12.031471700152515,9,61,1593.6167566776276
50,0.370364509218386,0.4123811724355287,0.6549522358144216,0.7033258109268592,18.4520038592572,9.716645183863784,3.903925803504083,0.8160149259290146,50,-3.402784537817733,40.0,,,12.962363192811608,77.120347420685,140.7766539072618,10539,0.013357686109428,11.706388616351466,20.00000000000001,9,61,1593.6167566776276
60,0.2455502346338834,0.4941285606362038,0.6549522358144216,0.4663022876074843,24.300144351928918,12.79621890312513,3.529034694194148,1.240040116457885,60,-3.402784537817733,50.0,,,15.790314296260476,55.70394570566714,192.58040386997163,15494,0.0124293535478231,7.524246663338105,20.00000000000001,9,61,1593.6167566776276
70,0.2263087535434313,0.5067308116967764,0.6549522358144216,0.4297625275750341,28.780468427841505,15.155513844011704,3.023491308947873,1.090713569822528,70,-3.402784537817733,60.0,,,15.872521886602044,73.81648615840822,262.3174153361469,20801,0.0126108079100113,17.074500885746936,20.000000000000004,9,61,1593.6167566776276
80,0.2187149746956768,0.5117043741313935,0.6549522358144216,0.4153418675680382,33.005990403556865,17.380632485207244,2.6927374336454912,0.9398822193711712,80,-3.402784537817733,70.0,,,19.7627343358472,67.36834464035928,325.07261093799025,26101,0.0124544121274276,10.155575614079387,20.00000000000001,9,61,1593.6167566776276
90,0.218403513072727,0.5119083666177148,0.6549522358144216,0.4147503989119405,37.15645173595676,19.566224924049266,2.415249429526032,1.1179348530580426,90,-10.73480134644235,80.0,,,19.492610657587647,24.380450730212036,346.98288449272513,28681,0.0120980051076575,7.232431590785229,20.000000000000004,9,61,1593.6167566776276
100,0.2150750556016718,0.5140883472801956,0.6549522358144216,0.4084296257501009,41.27235185926696,21.733617767421254,1.1360109346027334,1.0528678329744476,100,-10.73480134644235,90.0,,,21.9789405008778,47.887213204056025,391.0344651956111,33845,0.0115536848927644,9.59105966018305,20.000000000000004,9,61,1593.6167566776276
110,0.2110156039685331,0.5167470942035003,0.6549522358144216,0.4007206875534549,45.31810342578474,23.864071065272284,1.1632985903120334,1.065913759985245,110,-10.73480134644235,100.0,,,23.013484243303537,56.53241923917085,443.97249649930745,38524,0.0115245690089115,6.944565576882715,20.00000000000001,9,61,1593.6167566776276
120,0.19013281914394,0.530424320814399,0.6549522358144216,0.3610640757410427,49.12702724225723,25.86981318083465,1.1019727773040446,1.1234437128984849,120,-10.73480134644235,110.0,,,24.78457009419799,93.557776870206,533.5142163066193,44204,0.0120693651322644,12.472564574220314,20.000000000000004,9,61,1593.6167566776276
130,0.19013281914394,0.530424320814399,0.6549522358144216,0.3610640757410427,52.73766799966766,27.77114137227405,1.1019727773040446,1.1234437128984849,130,-10.73480134644235,120.0,,,26.133872982114557,74.99246373772621,604.5586758023128,49430,0.0122306023832149,8.239358504807283,20.000000000000004,9,61,1593.6167566776276
140,0.189198275755008,0.5310364020964456,0.6549522358144216,0.3592893687415679,56.33943522208071,29.66779684676879,1.0957307508276186,1.129868591971897,140,-10.73480134644235,130.0,,,28.41046984028071,85.5273818206042,685.9464883990586,55005,0.0124706206417427,6.324763743071979,20.000000000000025,9,61,1593.6167566776276
150,0.1891628220561909,0.5310596225757538,0.6549522358144216,0.3592220418221407,59.93199227489925,31.559602335824785,1.081127195155038,1.1421855373159322,150,-10.73480134644235,140.0,,,29.68874125368893,41.64662875980139,724.406660290435,58920,0.0122947498352076,5.5545794940514295,20.000000000000004,9,61,1593.6167566776276
160,0.1891628220561909,0.5310596225757538,0.6549522358144216,0.3592220418221407,63.52421269312066,33.4512305563867,1.081127195155038,1.1421855373159322,160,-10.73480134644235,150.0,,,32.63149332161993,65.53270840644836,785.8963192105293,64048,0.012270427167289,6.889471367559706,20.000000000000004,9,61,1593.6167566776276
170,0.1887128619388107,0.5313543249606593,0.6549522358144216,0.3583675631759306,67.11216071811101,35.34060897636171,1.081127195155038,1.126290848219487,170,-10.73480134644235,160.0,,,38.51134368777275,77.12740622088313,858.9139460222796,69227,0.0124072102795481,4.1475571446840975,19.999999999999982,9,61,1593.6167566776276
180,0.1887128619388107,0.5313543249606593,0.6549522358144216,0.3583675631759306,70.69583634987032,37.227737595749815,1.081127195155038,1.126290848219487,180,-10.73480134644235,170.0,,,39.3738073464483,104.00413574185222,958.8030731892212,74967,0.0127896684299654,5.119688222345536,20.000000000000004,9,61,1593.6167566776276
190,0.1851801403905737,0.5336680888371869,0.6549522358144216,0.3516588905416759,74.24596861845835,39.09720260739674,1.0501626091801768,1.1315265394799416,190,-10.73480134644235,180.0,,,38.64555269945413,85.98033560905606,1040.6291275145486,80247,0.0129678259313687,5.888360303370279,20.000000000000004,9,61,1593.6167566776276
200,0.1851801403905737,0.5336680888371869,0.6549522358144216,0.3516588905416759,77.7625575238751,40.94900401130248,1.0501626091801768,1.1315265394799416,200,-10.73480134644235,190.0,,,41.4863874046132,37.23775271978229,1074.998431683518,83452,0.0128816377280774,3.5762203149818896,19.999999999999996,9,61,1593.6167566776276
30,0.5827425350797949,0.2732837095597459,0.6549522358144216,1.0,0.0,0.0,4.054997577627502,0.6098577389800142,30,-3.4142636890430804,,,,,,0.0,0,,,,10,62,1788.7943859100342
40,0.5636721868738359,0.2857738767549983,0.6549522358144216,0.9672748305504288,9.836374152752144,5.732073609768154,3.8831195368927856,0.6132559197885532,40,-3.4142636890430804,30.0,,,9.896976253949106,56.59043004363775,53.00711886305362,4470,0.0118584158530321,10.55928743162844,20.000000000000004,10,62,1788.7943859100342
50,0.5630413491777672,0.2861870453144745,0.6549522358144216,0.9661922981144152,19.503709796076365,11.36564129002617,3.884543004022105,0.6629504101781795,50,-4.046029932593684,40.0,,,13.118963479995728,52.88608578778803,101.92604529019444,9918,0.0102768749032258,10.856579310047348,20.000000000000004,10,62,1788.7943859100342
60,0.457747957801208,0.3551491874130349,0.6549522358144216,0.7855063432747854,28.262203003022368,16.469587824921046,3.715561184614896,0.8741263857414874,60,-7.694597134768908,50.0,,,14.393827365711331,52.60901305731386,150.5957396728918,15077,0.009988441976049,10.42808296294308,20.000000000000004,10,62,1788.7943859100342
70,0.4571364084002811,0.355549723060483,0.6549522358144216,0.784456910010328,36.112019269447934,21.04400965592849,2.828842483349486,0.7762783065146871,70,-7.694597134768908,60.0,,,15.86306906118989,44.507679344154894,191.6031111702323,19505,0.0098232817826317,8.76902786547182,20.000000000000004,10,62,1788.7943859100342
80,0.4528234970278288,0.35837447400674,0.6549522358144216,0.7770558518880447,43.9195830789398,25.59380918306904,2.7476103660871023,0.7808576942785326,80,-7.694597134768908,70.0,,,17.371101358905435,75.98728561308235,263.4829821931198,25005,0.0105372118453557,8.167358612251551,20.000000000000004,10,62,1788.7943859100342
90,0.3554108146003361,0.4221751281593066,0.6549522358144216,0.6098933803616544,50.85432924018829,29.634980741209866,2.727491640577519,0.8566792736344839,90,-7.694597134768908,80.0,,,19.40961627196521,84.05537233129144,343.49897844251245,30270,0.0113478354292207,9.859317115217,19.999999999999982,10,62,1788.7943859100342
100,0.1947853852973653,0.5273771122099387,0.6549522358144216,0.3342563371844709,55.57507782791892,32.38596174069837,2.2691122565697945,0.9856818630903792,100,-3.482849974437949,90.0,,,23.75968106649816,80.12205788586289,419.5032504172996,35576,0.0117917486625056,12.411292973224352,20.000000000000004,10,62,1788.7943859100342
110,0.17927402849373,0.5375363100289948,0.6549522358144216,0.3076384813220851,58.7845519204517,34.25625880965384,2.242042104247618,0.9856763764032864,110,-3.482849974437949,100.0,,,23.04060189332813,85.87750290799886,500.6365261953324,40879,0.0122467899458238,4.629155122847386,20.000000000000004,10,62,1788.7943859100342
120,0.1764251018201144,0.5394022209235507,0.6549522358144216,0.3027496556364407,61.83649260524432,36.034754461223066,2.2077668911265573,0.9970737704983008,120,-3.482849974437949,110.0,,,28.219811947084963,85.0765612097457,581.6125443931669,46241,0.0125778539476474,20.00000000000001,20.000000000000004,10,62,1788.7943859100342
130,0.1712054254260817,0.5428208596480502,0.6549522358144216,0.293792567248654,64.8192037196698,37.772907097454045,1.6396158402313223,1.007505920486733,130,-3.482849974437949,120.0,,,30.384564774110917,41.487172617577016,619.9426089618355,50020,0.0123938946213881,19.99999999999997,20.000000000000004,10,62,1788.7943859100342
140,0.1666655973464021,0.5457942301990494,0.6549522358144216,0.286002114679308,67.71817712930961,39.462262211316464,1.6378701969835228,1.0021739001385457,140,-3.482849974437949,130.0,,,30.29638120997697,90.5273488201201,706.3557353466749,55339,0.0127641579238272,20.000000000000004,20.000000000000004,10,62,1788.7943859100342
150,0.1666655973464021,0.5457942301990494,0.6549522358144216,0.286002114679308,70.57819827610268,41.12891818478049,1.6378701969835228,1.0021739001385457,150,-3.482849974437949,140.0,,,32.49275569990277,88.15636095684022,790.3918937323615,60647,0.0130326626829416,20.000000000000032,20.000000000000004,10,62,1788.7943859100342
160,0.1617504713939714,0.5490134029309034,0.6549522358144216,0.277567642066531,73.39604705983187,42.77099852848236,1.4556229331312776,0.9642700407455916,160,-3.482849974437949,150.0,,,34.75145901273936,99.7598923239857,886.0267730504274,66435,0.0133367467908546,20.000000000000004,20.000000000000004,10,62,1788.7943859100342
170,0.1607081608849689,0.5496960665291875,0.6549522358144216,0.2757790125324611,76.16278033282683,44.38329168987706,1.298165201437616,0.9846597433053788,170,-3.482849974437949,160.0,,,36.48372439388186,88.07163118664175,969.9044333091006,71840,0.0135008969001823,20.000000000000004,20.000000000000004,10,62,1788.7943859100342
180,0.1607081608849689,0.5496960665291875,0.6549522358144216,0.2757790125324611,78.92057045815145,45.99037329872675,1.298165201437616,0.9846597433053788,180,-3.482849974437949,170.0,,,41.6565746050328,96.39752987772226,1062.2844703672454,77219,0.0137567757982782,20.000000000000004,20.000000000000004,10,62,1788.7943859100342
190,0.1607081608849689,0.5496960665291875,0.6549522358144216,0.2757790125324611,81.67836058347606,47.59745490757644,1.298165201437616,0.9846597433053788,190,-3.482849974437949,180.0,,,43.86741844099015,103.13695256691426,1161.2770655257627,82953,0.0139992172136723,20.000000000000004,20.000000000000032,10,62,1788.7943859100342
200,0.1607081608849689,0.5496960665291875,0.6549522358144216,0.2757790125324611,84.43615070880068,49.20453651642613,1.298165201437616,0.9846597433053788,200,-3.482849974437949,190.0,,,39.660204058513045,98.2154414150864,1255.4780408116058,88531,0.0141812251167569,20.000000000000004,20.00000000000001,10,62,1788.7943859100342
30,0.561991071202056,0.2868749272228932,0.6549522358144216,1.0,0.0,0.0,3.1633875829030504,0.8616395228548751,30,-3.4577113498759866,,,,,,0.0,0,,,,11,63,1579.054830789566
40,0.4441525024592339,0.364053561286176,0.6549522358144216,0.7903195001109636,8.951597500554819,5.030717868306449,3.152719790162124,0.816763804022719,40,-3.4577113498759866,30.0,,,10.431796179153023,82.12495045084506,78.21723516564816,5312,0.014724630114015,10.81858064436276,20.000000000000004,11,63,1579.054830789566
50,0.3016359511996843,0.4573950951741786,0.6549522358144216,0.5367273016535797,15.586831509377536,8.75966013660104,2.4857830943206496,0.8094062541498104,50,-3.4577113498759866,40.0,,,12.869095414876938,81.5215836558491,155.72200996428728,10794,0.0144267194704731,11.395063160563684,20.000000000000004,11,63,1579.054830789566
60,0.2958590772915146,0.4611786716563523,0.6549522358144216,0.5264480032728894,20.902708034009883,11.747135279057035,2.4498966897274164,0.8239039870508533,60,-3.4577113498759866,50.0,,,14.109383686445652,75.6324949413538,227.30486393906176,16095,0.014122700462197,9.985661327009922,20.000000000000004,11,63,1579.054830789566
70,0.1533121203878183,0.5545401197889702,0.6549522358144216,0.272801701386279,24.898956557305727,13.9929912674537,2.2311545107170137,0.901136395567108,70,-3.4577113498759866,60.0,,,15.971174381673336,81.2116117067635,304.5690868292004,21362,0.0142575174061043,7.770845091075257,20.000000000000004,11,63,1579.054830789566
80,0.14890166907278,0.5574287547387052,0.6549522358144216,0.2649537985617649,27.587734057045942,15.504060214756691,1.7174399709131207,0.9543900365496994,80,-11.053530809642384,70.0,,,17.675705806352198,33.0443529067561,334.7236411161721,24763,0.0135170876354307,8.13618649144247,20.00000000000001,11,63,1579.054830789566
90,0.1445543206770309,0.5602760602903654,0.6549522358144216,0.2572181802957122,30.198593951333333,16.971340163505747,1.0281931126211254,0.9162347458068136,90,-11.053530809642384,80.0,,,20.657131196931005,59.10807036887854,389.8861809046939,30055,0.0129724232541904,7.768616137004964,20.000000000000004,11,63,1579.054830789566
100,0.1388805219768873,0.5639921274345854,0.6549522358144216,0.2471222926724306,32.72029631617405,18.388514376775337,0.9875909241604168,0.964664412946214,100,-11.053530809642384,90.0,,,21.23395613208413,86.0786967035383,471.976528362371,35438,0.0133183737333475,7.565789459262925,20.000000000000004,11,63,1579.054830789566
110,0.1387730620741388,0.5640625085381509,0.6549522358144216,0.2469310798431616,35.19056317875201,19.77678229703047,0.9514145459345166,0.9868328998848362,110,-11.053530809642384,100.0,,,23.34488948620856,50.776322214864194,519.5207063639536,39495,0.0131540880203558,9.533139964278032,19.999999999999996,11,63,1579.054830789566
120,0.1387153757789773,0.5641002903061427,0.6549522358144216,0.2468284335590524,37.65936074576308,21.16422448629605,0.941061819529836,1.0720393892587614,120,-11.053530809642384,110.0,,,25.234300509095192,51.27467031497508,567.1620472343639,44201,0.0128314302218131,6.496247499257123,20.000000000000004,11,63,1579.054830789566
130,0.1386654943349128,0.5641329602694585,0.6549522358144216,0.2467396751309908,40.127201289213296,22.5511288368655,0.9379085544237458,1.1103888474255543,130,-11.053530809642384,120.0,,,26.984978769905865,68.67905341926962,631.8248076718301,49531,0.0127561488294569,6.697108718993786,20.000000000000004,11,63,1579.054830789566
140,0.1386328401562781,0.5641543471967639,0.6549522358144216,0.2466815706871517,42.59430751830401,23.93762050932145,0.9370992239669096,1.1286538667968549,140,-11.053530809642384,130.0,,,28.415363513864577,48.1909768814221,676.6083191717044,53945,0.0125425585164835,7.322435317933907,20.000000000000117,11,63,1579.054830789566
150,0.1385642744307068,0.5641992544720271,0.6549522358144216,0.2465595656783805,45.06051320013167,25.32360608225638,0.9215162106924886,1.1445079787149657,150,-11.053530809642384,140.0,,,30.75694352108985,32.84852887503803,707.1060390584171,56495,0.0125162587672965,7.449329345493564,20.000000000000004,11,63,1579.054830789566
160,0.1310249365177266,0.5691371606946939,0.6549522358144216,0.2331441605246046,47.45903183114659,26.671552136998542,0.7535242953589014,1.099449424080019,160,-11.053530809642384,150.0,,,33.131645891815424,68.59128773957491,771.7027967376634,61700,0.0125073386829443,7.641434139940463,19.999999999999996,11,63,1579.054830789566
170,0.1280440291915579,0.5710895126127237,0.6549522358144216,0.2278399706914943,49.76395248722709,27.96689696554497,0.9035635723999016,1.108982475223778,170,-11.053530809642384,160.0,,,37.09552437532693,37.56940368749201,804.8866036692634,64835,0.0124143842626554,6.653017604958079,19.999999999999982,11,63,1579.054830789566
180,0.1265342330727005,0.5720783569563933,0.6549522358144216,0.2251534580470352,52.02891963091973,29.23978827686626,0.78733041737631,1.062988261911325,180,-11.053530809642384,170.0,,,37.56790292542428,89.69058321323246,890.5096727469936,70366,0.0126553971058038,7.462703038055618,20.000000000000004,11,63,1579.054830789566
190,0.1192816261764355,0.5768284680585851,0.6549522358144216,0.2122482585378114,54.215928213843966,30.46886757311194,0.8194055108449448,1.0756685534212511,190,-7.026252331074844,180.0,,,38.68475834745914,127.28522409498692,1013.6897769356146,76578,0.0132373498515972,9.390107522999182,20.000000000000004,11,63,1579.054830789566
200,0.1192816261764355,0.5768284680585851,0.6549522358144216,0.2122482585378114,56.33841079922208,31.661683834876296,0.8194055108449448,1.0756685534212511,200,-7.026252331074844,190.0,,,45.46979542914778,51.562808060087264,1061.7683089310303,80872,0.0131289977857729,10.242910085559137,20.000000000000004,11,63,1579.054830789566
30,0.6273800924650239,0.2440482415489956,0.6549522358144216,1.0,0.0,0.0,3.1168295339694443,0.5689123847116143,30,-3.4323029001533003,,,,,,0.0,0,,,,12,64,1510.1223273277285
40,0.6081607160211894,0.2566360151218441,0.6549522358144216,0.9693656577971416,9.846828288985709,6.177704042431067,3.0853826616837767,0.7166283739630015,40,-3.4323029001533003,30.0,,,10.074970645830035,79.1031116405502,75.17933371197432,5284,0.0142277315881859,12.609233911367,20.000000000000004,12,64,1510.1223273277285
50,0.3973321547058177,0.3947186527288847,0.6549522358144216,0.6333196725204804,17.860254940573817,11.205168396066105,3.0828865652278163,0.7916355447476274,50,-3.4323029001533003,40.0,,,15.202611886896191,77.03196091391146,148.27669069636613,10486,0.0141404435148165,9.238165565612949,20.000000000000004,12,64,1510.1223273277285
60,0.2148330169437962,0.5142468710403247,0.6549522358144216,0.3424288075506206,22.738997340929323,14.265994254314172,2.696242734221068,0.9495846366066858,60,-3.4323029001533003,50.0,,,14.149017346091568,38.46085714828223,183.98194843623787,13589,0.0135390351340229,10.58473341480638,20.000000000000004,12,64,1510.1223273277285
70,0.2055187328188575,0.5203472822529641,0.6549522358144216,0.3275824899246626,26.08905382830574,16.36775300312744,2.1187209977387744,1.001959174907503,70,-3.4323029001533003,60.0,,,16.163476197980344,71.10852133855224,251.030414535664,18929,0.0132616838996071,11.198863281689697,20.000000000000004,12,64,1510.1223273277285
80,0.2010051965105448,0.5233034329495231,0.6549522358144216,0.3203882286426721,29.32890742114241,18.400372649774454,2.0557878801797766,1.01272785835666,80,-3.4323029001533003,70.0,,,19.777358307503164,83.09526375774294,330.1151783429086,24519,0.0134636477157677,6.255796077245393,20.000000000000004,12,64,1510.1223273277285
