n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,run,seed,runtime_sec
275,0.1188840883923392,0.1660104976760369,37.63457407800444,26.95101872430169,6.759002236551769,6.64011814815943,275,6.759002236551769,186.0,0.6007099539856426,34.49736395198852,637.5609546033666,110074,0.0057921121663913,7,2007,1047.0259380340576
285,0.1188840883923392,0.1660104976760369,39.29467905476481,28.13985960822508,6.759002236551769,6.64011814815943,285,6.759002236551769,196.0,0.6317665469832718,52.37087634502677,677.1940286667668,115631,0.0058565093155535,7,2007,1047.0259380340576
295,0.1188840883923392,0.1660104976760369,40.95478403152519,29.32870049214847,6.759002236551769,6.64011814815943,295,6.759002236551769,206.0,0.6777558809844777,36.98725164297503,708.6389493857278,120779,0.0058672364350237,7,2007,1047.0259380340576
305,0.1188840883923392,0.1660104976760369,42.61488900828556,30.51754137607186,6.759002236551769,6.64011814815943,305,6.759002236551769,216.0,0.7668137669679709,36.015048839035444,738.4673037449247,125974,0.0058620612487094,7,2007,1047.0259380340576
75,0.3264288581992263,1.0,0.0,0.0,6.966547006358656,6.64011814815943,75,6.966547006358656,,,,0.0,0,,8,2008,998.8080358505248
85,0.3264288581992263,1.0,10.0,3.264288581992263,6.966547006358656,6.64011814815943,85,6.966547006358656,33.0,0.1774823510204441,37.9560583109851,27.35482913226588,5429,0.0050386496836002,8,2008,998.8080358505248
95,0.3264288581992263,1.0,20.0,6.528577163984526,6.966547006358656,6.64011814815943,95,6.966547006358656,37.0,0.1665502140531316,39.166272131958976,55.473242070991546,10875,0.0051009877766429,8,2008,998.8080358505248
105,0.3264288581992263,1.0,30.0,9.792865745976789,6.966547006358656,6.64011814815943,105,6.966547006358656,40.0,0.156680897984188,38.89787340397015,83.41013197775465,16328,0.005108410826663,8,2008,998.8080358505248
115,0.3264288581992263,1.0,40.0,13.057154327969052,6.966547006358656,6.64011814815943,115,6.966547006358656,48.0,0.1813735289615579,36.5365705289878,110.3532129850355,21705,0.005084230038472,8,2008,998.8080358505248
125,0.1484206559105905,0.4546799468936852,47.27339973446843,15.431401898518136,6.78853880407002,6.64011814815943,125,6.78853880407002,49.0,0.1900661520194262,45.08064030599781,141.39491862338036,27330,0.0051736157564354,8,2008,998.8080358505248
135,0.1240276683021761,0.3799531358421733,51.44656514814772,16.79364351958197,6.764145816461606,6.64011814815943,135,6.764145816461606,58.0,0.2156439649988897,36.30863371997839,168.27346077177208,32693,0.0051470792148708,8,2008,998.8080358505248
145,0.1198636739846437,0.3671969281327707,55.18231546802244,18.013100231016068,6.7599818221440735,6.64011814815943,145,6.7599818221440735,64.0,0.2191304320003837,46.993785250990186,200.5899407545221,38344,0.0052313253900094,8,2008,998.8080358505248
155,0.1198636739846437,0.3671969281327707,58.85428474935014,19.211736970862503,6.7599818221440735,6.64011814815943,155,6.7599818221440735,69.0,0.2175092839752324,41.76903701102128,230.3226921323221,43858,0.0052515548390788,8,2008,998.8080358505248
165,0.1198636739846437,0.3671969281327707,62.52625403067785,20.41037371070894,6.7599818221440735,6.64011814815943,165,6.7599818221440735,79.0,0.2415193489869125,37.677618145011365,258.061663760338,49260,0.0052387670272094,8,2008,998.8080358505248
175,0.1198636739846437,0.3671969281327707,66.19822331200555,21.60901045055537,6.7599818221440735,6.64011814815943,175,6.7599818221440735,88.0,0.2813472159905359,42.679779650003184,288.630408235942,54776,0.0052692859689634,8,2008,998.8080358505248
185,0.1198636739846437,0.3671969281327707,69.87019259333326,22.80764719040181,6.7599818221440735,6.64011814815943,185,6.7599818221440735,93.0,0.2839666840154677,35.77521306503331,315.87392488482874,60089,0.0052567678757314,8,2008,998.8080358505248
195,0.1198636739846437,0.3671969281327707,73.54216187466096,24.006283930248244,6.7599818221440735,6.64011814815943,195,6.7599818221440735,103.0,0.3195293030003086,38.539008466003,344.71779284457443,65473,0.0052650373870843,8,2008,998.8080358505248
205,0.1198636739846437,0.3671969281327707,77.21413115598867,25.20492067009468,6.7599818221440735,6.64011814815943,205,6.7599818221440735,113.0,0.3321133250137791,42.10875456599752,375.66240788414143,70944,0.0052951963222279,8,2008,998.8080358505248
215,0.0793684811273456,0.2431417417111614,80.26582450520833,26.201081445654623,6.719486629286775,6.64011814815943,215,6.719486629286775,122.0,0.3637158130295574,33.94886242598295,402.4936015618732,76185,0.0052831082439046,8,2008,998.8080358505248
225,0.0395368408112792,0.1211193184003025,82.08712980576564,26.79560805534775,6.679654988970709,6.64011814815943,225,6.679654988970709,132.0,0.4191767959855497,64.34277545800433,445.3082306658616,82238,0.0054148718435013,8,2008,998.8080358505248
235,0.0395368408112792,0.1211193184003025,83.29832298976866,27.190976463460544,6.679654988970709,6.64011814815943,235,6.679654988970709,142.0,0.4597145559964701,46.63302167801885,479.90879056754056,87762,0.0054682982448843,8,2008,998.8080358505248
245,0.0395368408112792,0.1211193184003025,84.50951617377169,27.58634487157334,6.679654988970709,6.64011814815943,245,6.679654988970709,149.0,0.5029613400110975,52.73536577099003,517.9496387827676,93419,0.005544371474569,8,2008,998.8080358505248
255,0.0313021434971281,0.0958926967113421,85.5945762493299,27.940539793115377,6.671420291656558,6.64011814815943,255,6.671420291656558,154.0,0.4748369429726153,35.143044292985,546.1512409545248,98653,0.0055360834536661,8,2008,998.8080358505248
265,0.0313021434971281,0.0958926967113421,86.55350321644333,28.25356122808666,6.671420291656558,6.64011814815943,265,6.671420291656558,159.0,0.4960171650163829,42.05067196901655,578.3615190933342,104040,0.0055590303642188,8,2008,998.8080358505248
275,0.0313021434971281,0.0958926967113421,87.51243018355676,28.566582663057943,6.671420291656558,6.64011814815943,275,6.671420291656558,169.0,0.5316225109854713,28.144626922963653,599.6853780510719,107619,0.0055723002262711,8,2008,998.8080358505248
285,0.0313021434971281,0.0958926967113421,88.47135715067019,28.879604098029223,6.671420291656558,6.64011814815943,285,6.671420291656558,169.0,0.5141877100104466,44.681794909003656,634.3651212852565,113021,0.0056128075427155,8,2008,998.8080358505248
295,0.0313021434971281,0.0958926967113421,89.43028411778361,29.19262553300051,6.671420291656558,6.64011814815943,295,6.671420291656558,174.0,0.5396124129765667,41.15750550397206,666.752550489502,118358,0.0056333543190109,8,2008,998.8080358505248
305,0.0313021434971281,0.0958926967113421,90.38921108489704,29.505646967971792,6.671420291656558,6.64011814815943,305,6.671420291656558,184.0,0.5966454530134797,52.31332636298612,705.5141915619024,123956,0.0056916501949232,8,2008,998.8080358505248
75,2.568740522154076,1.0,0.0,0.0,9.208858670313504,6.64011814815943,75,9.208858670313504,,,,0.0,0,,9,2009,1567.0151138305664
85,1.1520660080529712,0.4484945046480912,7.242472523240456,18.604032651035237,7.792184156212401,6.64011814815943,85,7.792184156212401,36.0,0.306974911945872,55.272286564984825,38.32656963344198,5519,0.0069444771939557,9,2009,1567.0151138305664
95,1.1520660080529712,0.4484945046480912,11.727417569721368,30.124692731564945,7.792184156212401,6.64011814815943,95,7.792184156212401,46.0,0.2341810460202396,62.87131901201792,80.75231589790201,11174,0.0072268047161179,9,2009,1567.0151138305664
105,0.2168733501846089,0.0844278930916482,14.392029558420065,36.96938952275285,6.856991498344039,6.64011814815943,105,6.856991498344039,56.0,0.2611162540270015,57.44913131801877,121.19844216760248,16691,0.00726130502472,9,2009,1567.0151138305664
115,0.2117208901103362,0.0824220618175917,15.226279332966264,39.11236072422757,6.851839038269766,6.64011814815943,115,6.851839038269766,63.0,0.2852717119967565,75.14931539801182,170.141170255607,22573,0.007537375194064,9,2009,1567.0151138305664
125,0.1686976649485725,0.0656732992272443,15.966756138190444,41.01445349952211,6.808815813108002,6.64011814815943,125,6.808815813108002,69.0,0.3007732160040177,61.70761085802224,212.66375410550967,28176,0.0075476914432676,9,2009,1567.0151138305664
135,0.1257061642121213,0.0489368868237059,16.539807068445196,42.486472645325584,6.765824312371551,6.64011814815943,135,6.765824312371551,78.0,0.3335601949947886,57.062477887026034,253.1693175554392,33677,0.0075175733454713,9,2009,1567.0151138305664
145,0.1257061642121213,0.0489368868237059,17.029175936682254,43.7435342874468,6.765824312371551,6.64011814815943,145,6.765824312371551,88.0,0.3676515750121325,64.31233313598204,297.49265498953173,39313,0.0075672844857815,9,2009,1567.0151138305664
155,0.1257061642121213,0.0489368868237059,17.518544804919312,45.000595929568014,6.765824312371551,6.64011814815943,155,6.765824312371551,96.0,0.400306964002084,49.8357446549926,334.6315942040528,44655,0.0074937094212082,9,2009,1567.0151138305664
165,0.0275350199334383,0.0107192687217579,17.816825582646633,45.76680185029581,6.667653168092868,6.64011814815943,165,6.667653168092868,106.0,0.441925049002748,51.068933164991904,372.94044386647874,50006,0.0074579139276582,9,2009,1567.0151138305664
175,0.0275350199334383,0.0107192687217579,17.924018269864213,46.0421520496302,6.667653168092868,6.64011814815943,175,6.667653168092868,116.0,0.4804107850068249,59.00096349202795,415.7295151419821,55490,0.0074919717992788,9,2009,1567.0151138305664
185,0.0275350199334383,0.0107192687217579,18.031210957081797,46.31750224896458,6.667653168092868,6.64011814815943,185,6.667653168092868,125.0,0.5219198249978945,68.63239092600998,463.09553078049794,61180,0.007569394095791,9,2009,1567.0151138305664
195,0.0275350199334383,0.0107192687217579,18.138403644299373,46.59285244829896,6.667653168092868,6.64011814815943,195,6.667653168092868,134.0,0.567709227965679,94.10045211901888,523.8150956958998,67346,0.0077779689320212,9,2009,1567.0151138305664
205,0.0275350199334383,0.0107192687217579,18.245596331516957,46.86820264763335,6.667653168092868,6.64011814815943,205,6.667653168092868,143.0,0.6109151809941977,61.65085147402715,568.3415176997078,72871,0.0077992825362587,9,2009,1567.0151138305664
215,0.0275350199334383,0.0107192687217579,18.352789018734533,47.14355284696773,6.667653168092868,6.64011814815943,215,6.667653168092868,153.0,0.6503825009567663,63.78158733097371,614.3195768406731,78424,0.0078333109359465,9,2009,1567.0151138305664
225,0.0275350199334383,0.0107192687217579,18.459981705952117,47.41890304630211,6.667653168092868,6.64011814815943,225,6.667653168092868,153.0,0.651435560954269,61.60374602000229,659.1335495186504,83937,0.0078527175085915,9,2009,1567.0151138305664
235,0.0275350199334383,0.0107192687217579,18.567174393169694,47.694253245636496,6.667653168092868,6.64011814815943,235,6.667653168092868,162.0,0.6911078859702684,69.65192631899845,708.3592295905692,89592,0.0079065009106903,9,2009,1567.0151138305664
245,0.0275350199334383,0.0107192687217579,18.674367080387277,47.96960344497088,6.667653168092868,6.64011814815943,245,6.667653168092868,170.0,0.724832330015488,65.23488232999807,755.4905844114837,95156,0.0079394949809941,9,2009,1567.0151138305664
255,0.0275350199334383,0.0107192687217579,18.78155976760485,48.24495364430526,6.667653168092868,6.64011814815943,255,6.667653168092868,175.0,0.7595663509564474,71.46525677503087,805.9085313232499,100836,0.0079922699365628,9,2009,1567.0151138305664
265,0.0275350199334383,0.0107192687217579,18.888752454822438,48.520303843639645,6.667653168092868,6.64011814815943,265,6.667653168092868,185.0,0.8081815479672514,99.43388509203214,870.8626694093691,107047,0.0081353299897182,9,2009,1567.0151138305664
275,0.0275350199334383,0.0107192687217579,18.99594514204001,48.79565404297403,6.667653168092868,6.64011814815943,275,6.667653168092868,194.0,0.8495050499914214,61.715196420031134,916.99075944192,112509,0.0081503769426616,9,2009,1567.0151138305664
285,0.0275350199334383,0.0107192687217579,19.103137829257594,49.07100424230841,6.667653168092868,6.64011814815943,285,6.667653168092868,204.0,0.9041810429771432,53.47434683801839,958.9586747630964,117812,0.0081397368244584,9,2009,1567.0151138305664
295,0.0275350199334383,0.0107192687217579,19.21033051647517,49.3463544416428,6.667653168092868,6.64011814815943,295,6.667653168092868,214.0,0.9564963430166245,58.435127086006105,1003.6888092117152,123201,0.0081467586238075,9,2009,1567.0151138305664
305,0.0275350199334383,0.0107192687217579,19.317523203692755,49.62170464097718,6.667653168092868,6.64011814815943,305,6.667653168092868,224.0,1.0148627380258404,87.31658097100444,1063.949320057931,129119,0.0082400678448402,9,2009,1567.0151138305664
75,0.6549484060462936,1.0,0.0,0.0,7.295066554205723,6.64011814815943,75,7.295066554205723,,,,0.0,0,,10,2010,1690.7508268356323
85,0.6549484060462936,1.0,10.0,6.549484060462936,7.295066554205723,6.64011814815943,85,7.295066554205723,34.0,0.2479017419973388,55.776727413991466,38.55157096619951,5528,0.006973873184913,10,2010,1690.7508268356323
95,0.6549484060462936,1.0,20.0,13.098968120925871,7.295066554205723,6.64011814815943,95,7.295066554205723,36.0,0.2038334560347721,51.1011205209652,75.16182138602016,10946,0.0068666016248876,10,2010,1690.7508268356323
105,0.6549484060462936,1.0,30.0,19.648452181388805,7.295066554205723,6.64011814815943,105,7.295066554205723,42.0,0.2215543600032106,51.13453018502332,112.0694788300898,16352,0.0068535640184741,10,2010,1690.7508268356323
