sample_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,is_active0,is_active1,is_active2,is_active3,is_active4,is_active5,is_active6,is_active7,is_active8,is_active9,is_active10,is_active11,is_active12,is_active13,is_active14,is_active15,is_active16,is_active17,is_active18,is_active19,is_active20,is_active21,is_active22,is_active23,is_active24,is_active25,is_active26,is_active27,is_active28,is_active29,f0,f1,cv,is_feasible
2034,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19019381701946259,0.5,0.5,0.28279983438551426,0.17749990243464708,0.4524681903421879,0.21987348049879074,0.8111776495352387,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,-4.02976213140873,36.4161301594053,0.0,True
2035,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451997458934784,0.5,0.5,0.9562860587611794,0.6398901464417577,0.5185737097635865,0.5564139261841774,0.3187663657590747,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,-4.232425166846614,45.35356022616572,0.0,True
2036,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781881995499134,0.5,0.5,0.772558250464499,0.5914994515478611,0.9687805445864797,0.061837113462388515,0.9446379011496902,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,-4.188174688317659,46.8759907259569,0.0,True
2037,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006338182836771011,0.5,0.5,0.474317105486989,0.10089058056473732,0.058956846594810486,0.7262579714879394,0.4370146142318845,0.5,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,-4.000120038089769,35.28490391812987,0.0,True
2038,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638667393475771,0.5,0.5,0.5687669375911355,0.2779146395623684,0.37083670124411583,0.45929589308798313,0.13384104799479246,0.03912398498505354,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.049846637257417,40.08605481973015,0.0,True
2039,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8362960834056139,0.5,0.5,0.1765145007520914,0.7875078283250332,0.6639850595965981,0.7643574569374323,0.7360927248373628,0.962189557030797,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.410976888601847,57.939620738712875,0.0,True
2040,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658174009993672,0.5,0.5,0.4370334129780531,0.40504331048578024,0.5666054673492908,0.06362713035196066,0.92660594265908,0.6373004522174597,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.3336125600990645,50.82262833796373,0.0,True
2041,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187236012890935,0.5,0.5,0.8253757851198316,0.91039455588907,0.3988155061379075,0.6501671290025115,0.4493097374215722,0.37280409689992666,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.067500776178135,50.85229400095574,0.0,True
2042,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762402368709445,0.5,0.5,0.23336402140557766,0.7186432471498847,0.21826418209820986,0.4142033401876688,0.24473084416240454,0.06776159163564444,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.007376181144251,39.9224913758633,0.0,True
2043,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239143176004291,0.5,0.5,0.527695101685822,0.22373139765113592,0.7537519261240959,0.860134044662118,0.6272786082699895,0.9260079469531775,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.157001165143824,53.9329976373851,0.0,True
2044,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7155888369306922,0.5,0.5,0.7114000217989087,0.05427747033536434,0.7352121882140636,0.36554077733308077,0.003359944559633732,0.14800038281828165,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.28757544278089,44.191216395134745,0.0,True
2045,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13543040957301855,0.5,0.5,0.04182386212050915,0.5130971577018499,0.29350411985069513,0.9206018941476941,0.6208462743088603,0.850423090159893,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.017670691627263,48.07016816059682,0.0,True
2046,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37781079951673746,0.5,0.5,0.8838288011029363,0.8659178745001554,0.1049191178753972,0.15559294074773788,0.8253870429471135,0.5922484323382378,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.089258799377218,50.0665522586898,0.0,True
2047,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575719917193055,0.5,0.5,0.3707296010106802,0.32452000491321087,0.928927481174469,0.5700142458081245,0.3027254482731223,0.4210757249966264,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.601418130261038,52.42656387233434,0.0,True
2048,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580063531175256,0.5,0.5,0.5012634498998523,0.6367920832708478,0.9860908715054393,0.4683955414220691,0.22716837283223867,0.2719267988577485,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.6023038742711035,53.47425591502396,0.0,True
2049,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37751214299350977,0.5,0.5,0.23816615343093872,0.17864580918103456,0.044520867988467216,0.7570839775726199,0.6409348445013165,0.7257532551884651,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.08914134567322,45.008237373929916,0.0,True
2050,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13560525234788656,0.5,0.5,0.8283400712534785,0.45039592403918505,0.35396316833794117,0.05334674380719662,0.9129499746486545,0.9682952836155891,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.017705617255424,50.03246848546261,0.0,True
2051,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7155191814526916,0.5,0.5,0.40876200050115585,0.9919786872342229,0.6778659364208579,0.7326758857816458,0.46687200013548136,0.04571882728487253,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.287515907733222,52.027013917336525,0.0,True
2052,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234932927414775,0.5,0.5,0.35030990839004517,0.7863925434648991,0.8175602210685611,0.2273721480742097,0.8429800467565656,0.7630879636853933,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.15677328448983,53.14453358145524,0.0,True
2053,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07655222993344069,0.5,0.5,0.8946428997442126,0.28098205104470253,0.149878254160285,0.547081702388823,0.28903870936483145,0.24633324798196554,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.00742190168474,42.988762895463395,0.0,True
2054,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318531577475369,0.5,0.5,0.054462216794490814,0.09803667291998863,0.4673847798258066,0.2517993040382862,0.01704647485166788,0.442008382640779,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.067434801139279,37.19466354736875,0.0,True
2055,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658698754385114,0.5,0.5,0.6928026853129268,0.5924012325704098,0.502735904417932,0.9621190465986729,0.6032535387203097,0.5525130983442068,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.333664157924681,56.040849698516155,0.0,True
2056,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361067567020655,0.5,0.5,0.9513379549607635,0.22481421288102865,0.7197979856282473,0.14710039738565683,0.7935836473479867,0.8438328970223665,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.410744516346496,55.47632413157623,0.0,True
2057,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639209572225809,0.5,0.5,0.3090874217450619,0.7156082158908248,0.309835790656507,0.5764290923252702,0.3324541328474879,0.14189763646572828,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.04986292261591,43.299453641214264,0.0,True
2058,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005919855087995529,0.5,0.5,0.6556124230846763,0.9131550481542945,0.11977441888302565,0.3746449835598469,0.0965718301013112,0.4159490643069148,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.000158250377261,43.95449192133026,0.0,True
2059,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785019360482693,0.5,0.5,0.10736936703324318,0.40423503424972296,0.9130288939923048,0.9133338667452335,0.5255597224459052,0.586634324863553,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.1884274356921996,51.543618686060945,0.0,True
2060,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6453757360577583,0.5,0.5,0.16585960611701012,0.32752462290227413,0.5839766059070826,0.40804419945925474,0.1514045475050807,0.3701198073104024,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.232674495927805,43.45714522005128,0.0,True
2061,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19012626260519028,0.5,0.5,0.5893477415665984,0.864865442737937,0.38444078620523214,0.8683634949848056,0.7224354902282357,0.6351033709943295,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.0298025255618,53.14037393042835,0.0,True
2062,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448237968608737,0.5,0.5,0.49281424656510353,0.5139358472079039,0.2014519376680255,0.07112797163426876,0.9582949271425605,0.9247879050672054,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.119231129464908,48.880897947227815,0.0,True
2063,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029081147164106,0.5,0.5,0.7598216077312827,0.05148659460246563,0.7676935847848654,0.6408379729837179,0.41945138294249773,0.06605434138327837,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.503575822542044,50.43877435191385,0.0,True
2064,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9366907719522715,0.5,0.5,0.021297577768564224,0.9386881580576301,0.4112047217786312,0.7837379733100533,0.9910950865596533,0.16001638118177652,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.561053307855094,54.477966607761644,0.0,True
2065,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47780908085405827,0.5,0.5,0.7259746929630637,0.49589019920676947,0.6184309581294656,0.4945607790723443,0.3888484723865986,0.8305795714259148,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.133254087560463,51.42381866333114,0.0,True
2066,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21975841745734215,0.5,0.5,0.3171248100697994,0.1250642603263259,0.8111811550334096,0.6987901739776134,0.18030991591513157,0.6036391779780388,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.0373538478268785,45.2547132941054,0.0,True
2067,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6790973655879498,0.5,0.5,0.9278211211785674,0.6825448935851455,0.22162406146526337,0.018973227590322495,0.6879149004817009,0.40182598773390055,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.257825685705298,49.37243777584885,0.0,True
2068,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131396815180779,0.5,0.5,0.861524953506887,0.6019300352782011,0.2675689198076725,0.5214657662436366,0.06375639513134956,0.6804743018001318,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.210480275239968,49.1119041139719,0.0,True
2069,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03683457523584366,0.5,0.5,0.3755854405462742,0.08067913167178631,0.7008465612307191,0.20029089134186506,0.5561778750270605,0.32186280842870474,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.002463110104896,41.922153751008096,0.0,True
2070,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29489671997725964,0.5,0.5,0.5344268893823028,0.2903135921806097,0.8850442515686154,0.9970418941229582,0.7646935507655144,0.11055552121251822,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.059540017200627,50.601202723568534,0.0,True
2071,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706834744662046,0.5,0.5,0.20499488338828087,0.7692647483199835,0.08409935981035233,0.28525778464972973,0.3669594768434763,0.8754170145839453,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.4558707740561525,49.322587594534404,0.0,True
2072,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8007511654868722,0.5,0.5,0.46356090158224106,0.41706080455332994,0.17749665398150682,0.6050352631136775,0.04967598617076874,0.7087290901690722,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.369816044225572,47.51776920062367,0.0,True
2073,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34920132253319025,0.5,0.5,0.7890828428789973,0.8925024392083287,0.8531131744384766,0.17521781008690596,0.5723329950124025,0.28603056352585554,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.078356947851491,50.7632698965183,0.0,True
2074,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10728301759809256,0.5,0.5,0.13658475875854492,0.7287228601053357,0.5453689508140087,0.8774940799921751,0.8716918788850307,0.027611288242042065,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.0123836015732195,47.70541042183749,0.0,True
2075,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583135550841689,0.5,0.5,0.6186142070218921,0.20390139985829592,0.48645824287086725,0.33831739239394665,0.2542233746498823,0.9815598148852587,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.176355704406319,47.98044477061592,0.0,True
2076,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490582941100001,0.5,0.5,0.6848874865099788,0.0022233091294765472,0.0011553959921002388,0.8407953837886453,0.8803357053548098,0.20181275624781847,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.317527186065939,48.09487851796186,0.0,True
2077,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654213396832347,0.5,0.5,0.07810124009847641,0.5554009638726711,0.9662849828600883,0.3790107676759362,0.4977772682905197,0.8124395422637463,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.024028127248209,48.4256381277268,0.0,True
2078,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4073892729356885,0.5,0.5,0.980592499487102,0.815801564604044,0.6509799547493458,0.6777148954570293,0.19844129495322704,0.5071533732116222,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.101285562605545,52.64586363269571,0.0,True
2079,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914844380691648,0.5,0.5,0.27982544898986816,0.36876166239380836,0.3191426331177354,0.10654052719473839,0.6757654510438442,0.49027658719569445,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.677373557946583,48.823163596147424,0.0,True
2080,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97042934037745,0.5,0.5,0.1932412125170231,0.5694188410416245,0.47170774079859257,0.7033676616847515,0.5863388115540147,0.8260208535939455,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.628523492020654,55.1927024597976,0.0,True
2081,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42952417768538,0.5,0.5,0.5540004810318351,0.12295698467642069,0.5618303483352065,0.008657660335302353,0.031886483542621136,0.18408321123570204,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.110811219774176,38.57192814945664,0.0,True
2082,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871175579726696,0.5,0.5,0.39508944377303123,0.2560504088178277,0.8678732914850116,0.805893168784678,0.271651198156178,0.379041182808578,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.0290737770916945,46.59868302646342,0.0,True
2083,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284800373017788,0.5,0.5,0.8498256718739867,0.8093862542882562,0.16102946363389492,0.47057387325912714,0.8582928394898772,0.6147288251668215,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.2987880505913605,54.79780371950219,0.0,True
2084,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544223852455616,0.5,0.5,0.9083160003647208,0.9826758578419685,0.3358462620526552,0.9758633207529783,0.4841376794502139,0.3347682626917958,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.168249057846113,54.70290150999742,0.0,True
2085,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12025477737188339,0.5,0.5,0.32882485166192055,0.4577608183026314,0.6364716878160834,0.31217443756759167,0.8975148731842637,0.6636556945741177,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.014735803830267,48.37964265900498,0.0,True
2086,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627109657973051,0.5,0.5,0.7377272164449096,0.17128460109233856,0.9495717464014888,0.5139585314318538,0.6577272629365325,0.9054805599153042,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.0834173721508,53.03541422230186,0.0,True
2087,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7861617486923933,0.5,0.5,0.00172477588057518,0.6460912078619003,0.015669463202357292,0.20962983649224043,0.21220653224736452,0.10784312803298235,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.354229063284548,39.985341728054095,0.0,True
2088,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568572113290429,0.5,0.5,0.26026051491498947,0.0441405875608325,0.23811408411711454,0.8996504079550505,0.4026749422773719,0.3083425844088197,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.4371491077921945,46.55852869165116,0.0,True
2089,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30764363799244165,0.5,0.5,0.9923528907820582,0.5232501728460193,0.7963982131332159,0.3143306653946638,0.9732407899573445,0.6981432214379311,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.063742255544886,54.94880797728797,0.0,True
2090,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008122976869345,0.5,0.5,0.08979389071464539,0.85554741602391,0.6019313577562571,0.6096130488440394,0.7051557479426265,0.9865917935967445,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,-4.003911460441994,51.60935643629535,0.0,True
