n_eval,delta_hv.delta_hv,delta_hv.hv,delta_hv.true_hv,delta_hv.ratio,delta_hv.regret,delta_hv.abs_regret,IGD.indicator,spread.delta,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_failure_rate.graph_0.wloa_semantic_type,kernel_weight.f0_failure_rate.sizing,kernel_weight.f0_failure_rate.interaction.graph_0_wloa_semantic_type_sizing,kernel_weight.f1_mass.graph_0.wloa_semantic_type,kernel_weight.f1_mass.sizing,kernel_weight.f1_mass.interaction.graph_0_wloa_semantic_type_sizing,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f0_failure_rate.graph_0.wloa_semantic_type.num_levels,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.depth,kernel_diagnostics.f1_mass.graph_0.wloa_semantic_type.num_levels,run,seed,runtime_sec
80,0.3050561146796809,0.4551550514561039,0.6549522358144216,0.4909274818666618,33.227356370315576,20.64705808862959,1.89742990313749,0.845747405564136,80,-3.5164359751911767,70.0,,,9.585381143260747,115.22386347875,347.03391468524933,22696,0.015290532018208,0.2238300449241672,0.7296996841505721,0.0464702709252608,0.1557824720690848,0.8426597032102243,0.0015578247206908,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
90,0.2506889817217426,0.4907629267417256,0.6549522358144216,0.4034343342292956,37.69916545079536,23.425783570636707,1.7134540959256952,0.8450635889058153,90,-3.5164359751911767,80.0,,,10.6627890127711,74.03815962886438,417.1323374956846,27845,0.0149805113124684,0.4176322171520884,0.0041763221715206,0.578191460676391,0.2097078018277946,0.7881951201539275,0.0020970780182779,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
100,0.2344254679968578,0.5014147514180375,0.6549522358144216,0.3772614255247928,41.602644249565806,25.85135581922971,1.3519117818958746,0.8070804558227528,100,-10.826919323105692,90.0,,,9.825087564997377,63.10647458164021,477.3524935268797,31257,0.0152718588964673,0.0084360810157003,0.2306030809476021,0.7609608380366976,0.1353213497803914,0.8633254367218046,0.0013532134978039,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
110,0.1309371207999491,0.569194675795392,0.6549522358144216,0.2107173988781923,44.54253837158073,27.678168763213744,1.4248101254704522,1.0929829771539974,110,-4.000174643681998,100.0,,,10.048987213987855,87.6401095869951,561.0425848397426,36377,0.0154230031294428,0.0082479725819734,0.2402324518719583,0.7515195755460682,0.1752283638002299,0.8230193525617678,0.0017522836380022,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
120,0.1300520572546854,0.5697743501432002,0.6549522358144216,0.209293064152024,46.642590686731815,28.98311465348692,1.375966571150997,1.1380925514197642,120,-4.000174643681998,110.0,,,10.25973363313824,48.54643036425114,607.2124393163249,38990,0.0155735429421986,0.008133499513812,0.2945084680365874,0.6973580324496005,0.1489352045828378,0.8495754433713338,0.0014893520458283,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
130,0.1249617657721021,0.5731082479306653,0.6549522358144216,0.201101246780535,48.69456224139461,30.258183768620857,1.4492605229296538,1.2055276067276472,130,-4.000174643681998,120.0,,,10.721702956128864,59.70446464698762,663.4456747914664,43418,0.015280429195068,0.0081743874382997,0.2950035775504256,0.6968220350112747,0.1641073214792883,0.8342516053059188,0.0016410732147928,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
140,0.1178334650019374,0.5777769444576423,0.6549522358144216,0.189629656542917,50.64821675801187,31.472159922491056,1.3156913783112374,1.1938886311792452,140,-3.482849974437949,130.0,,,10.938431377988309,82.69590621162206,742.5417624264956,48053,0.0154525578512578,0.0081679923050371,0.290294989611727,0.7015370180832359,0.1466791655917625,0.8518540427523199,0.0014667916559176,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
150,0.1175898166035642,0.5779365225209094,0.6549522358144216,0.1892375526350841,52.54255280390188,32.64927633051857,1.249694028668617,1.1579061089713756,150,-3.482849974437949,140.0,,,11.275490958243608,109.93471197318286,848.5426165382378,53310,0.0159171378078829,0.0082713103791385,0.2373620122877275,0.7543666773331339,0.141476726329764,0.8571085064069384,0.0014147672632976,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
160,0.1168087340870941,0.5784480942614271,0.6549522358144216,0.1879805548091484,54.42864334112304,33.821269083971856,1.1706233143051104,1.1554512301820024,160,-3.482849974437949,150.0,,,11.554249454289677,93.12680992437528,937.712582266424,58520,0.0160237966894467,0.0081509835764175,0.2932156553948815,0.6986333610287011,0.1683111720616399,0.8300057162177437,0.0016831117206164,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
170,0.1168087340870941,0.5784480942614271,0.6549522358144216,0.1879805548091484,56.308448889214525,34.9893564248428,1.0776112718494182,1.0735300843605702,170,-3.482849974437949,160.0,,,12.156447892077267,97.74363810103388,1031.425556810107,63716,0.0161878579447879,0.8731642910361698,0.0087316429103616,0.1181040660534685,0.1746071687454496,0.8236467595670959,0.0017460716874544,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
180,0.0921125361836885,0.594622924294378,0.6549522358144216,0.148236908755273,57.98953620703663,36.03396277619671,0.9535886681287212,0.9983352187913348,180,-3.482849974437949,170.0,,,14.361630416940898,245.37497123889625,1272.7551650339738,69973,0.0181892324901601,0.0082092534510741,0.2342652133114985,0.7575255332374273,0.1519471860086954,0.8465333421312177,0.0015194718600869,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
190,0.0808035444576672,0.6020297737101424,0.6549522358144216,0.1300373232910177,59.38090736726808,36.89854317940349,0.8360870943010199,0.9867342765230532,190,-3.482849974437949,180.0,,,12.884478107094765,106.66648905398324,1375.3565565985627,75211,0.0182866410046211,0.0080519420727907,0.2484290621337908,0.7435189957934184,0.1432363155553103,0.8553313212891366,0.0014323631555531,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
200,0.080169672623025,0.6024449294854611,0.6549522358144216,0.1290172319418118,60.67618014343223,37.70340926480695,0.7420268873017023,0.979581426323036,200,-3.482849974437949,190.0,,,13.125751762185246,111.0898349559866,1482.5213654176332,80525,0.0184106968695142,0.0082240546612282,0.2338073066175396,0.757968638721232,0.1467048795224582,0.8518280716823172,0.0014670487952245,6.0,7.0,6.0,7.0,4,56,1743.9351737499237
30,0.5157888993027613,0.3171351430078186,0.6549522358144216,1.0,0.0,0.0,4.45884023165276,0.857703403997682,30,-3.611878168611273,,,,,,0.0,0,,,,,,,,,,,,5,57,1724.4703726768494
40,0.5138795370501769,0.3183856840841284,0.6549522358144216,0.9962981711022368,9.981490855511185,5.148342181764692,4.3417414903397775,0.8953826183767245,40,-3.611878168611273,30.0,,,8.940570686012506,62.17396175628528,58.320419046562165,5138,0.0113508016828653,0.9756097953303638,0.0146341067163324,0.0097560979533036,0.6344074719245758,0.3592484533561784,0.0063440747192457,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
50,0.4822850270485546,0.339078579049152,0.6549522358144216,0.9350434406411288,19.63819891422801,10.129165002258349,2.927646794168254,0.9278219761376784,50,-3.611878168611273,40.0,,,9.881608692929149,69.50364078627899,124.47009413642807,9645,0.0129051419529733,0.9803921568627452,0.0098039215686274,0.0098039215686274,0.2383599635972856,0.7592564367667416,0.0023835996359728,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
60,0.3723010583273617,0.4111128252668407,0.6549522358144216,0.7218089781122371,27.92246100799484,14.40209542913793,2.652241489886788,0.9197904698682048,60,-3.611878168611273,50.0,,,9.10136966779828,69.96842072019354,190.9121469669044,14215,0.0134303304232785,0.0154469250568278,0.2001799608357492,0.7843731141074228,0.1875092902589133,0.8106156168384975,0.0018750929025891,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
70,0.2678003185830828,0.4795558184066171,0.6549522358144216,0.519205277479009,34.12753228595107,17.602602313690152,3.2748026688907688,0.9769539412653674,70,-3.611878168611273,60.0,,,10.080827811732888,42.590678634122014,230.3864867379889,17743,0.0129846410831307,0.0152087414225118,0.220106008728619,0.7646852498488691,0.1786978213776122,0.8195152004086117,0.0017869782137761,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
80,0.2314151035749637,0.5033863963267732,0.6549522358144216,0.4486624351314822,38.96687084900353,20.098679424480384,2.367247215236125,0.9529958178127448,80,-3.611878168611273,70.0,,,10.060927879065275,85.8086864957586,312.1931437924504,23029,0.0135565219415715,0.2680254096208493,0.2118528627411706,0.5201217276379799,0.2376466702368247,0.759976863060807,0.0023764667023682,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
90,0.2091679852548943,0.5179571962109306,0.6549522358144216,0.405530218928026,43.23783411930107,22.301594868629675,1.8262231401741784,0.8001461686205491,90,-3.3605523692285604,80.0,,,9.86566312611103,87.41491863224655,395.5585705731064,28275,0.0139896930352999,0.0081213271423789,0.2958063285742371,0.6960723442833839,0.1586831018955786,0.8397300670854656,0.0015868310189557,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
100,0.1104684725822517,0.5826006627096717,0.6549522358144216,0.2141738077953636,46.33635425291802,23.899777157815404,1.6113381393619928,0.8663371103216947,100,-3.3605523692285604,90.0,,,9.982940765097736,101.91800084989518,493.51924677658826,33550,0.014709962646098,0.0155334742248013,0.206820336907876,0.7776461888673226,0.1862246671623169,0.81191308616606,0.0018622466716231,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
110,0.110217200501344,0.58276523392086,0.6549522358144216,0.2136866470960011,48.475656527374845,25.003205523233383,1.6325821105211271,1.106850027658392,110,-6.965699948875898,100.0,,,10.258674413897095,60.5211894121021,550.3480385574512,38376,0.0143409432603046,0.0083218270143024,0.2382596374294442,0.7534185355562533,0.1505389594043572,0.8479556510015992,0.0015053895940435,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
120,0.1022566436135119,0.5879790184528735,0.6549522358144216,0.1982528971673131,50.53535424869142,26.065574743807662,1.575311699105972,1.1086601509097005,120,-6.965699948875898,110.0,,,10.54396541416645,141.9168648319319,688.2434109188616,43995,0.0156436733928596,0.0082348742480281,0.2350080832311991,0.7567570425207726,0.1481143651296635,0.8504044912190398,0.0014811436512966,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
130,0.1015990355439596,0.5884097203283164,0.6549522358144216,0.1969779413269658,52.51150844116282,27.08485313959502,1.1191615175787368,1.2001868006566625,130,-6.965699948875898,120.0,,,10.660634167026728,74.3213404128328,758.5900789429434,49155,0.0154326127340645,0.0152139433021848,0.2161482488544274,0.7686378078433878,0.1477393833994642,0.8507832227665412,0.0014773938339946,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
140,0.1015711195824013,0.5884280039497539,0.6549522358144216,0.1969238184840817,54.48101724021806,28.100703915226823,1.109240332501362,1.192102805068153,140,-6.965699948875898,130.0,,,10.909685704857113,105.64665442984553,860.5323761999607,53952,0.0159499624888782,0.0082539521620855,0.2290977275595289,0.7626483202783856,0.1516540978321148,0.846829361189564,0.0015165409783211,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
150,0.0977981854855571,0.5908990955720624,0.6549522358144216,0.1896089381096799,56.41368102318687,29.09755044056661,0.813042559481899,1.1712345874608856,150,-6.965699948875898,140.0,,,11.49395438702777,100.85072432504968,957.3120556292124,59245,0.0161585290848039,0.0152486892129432,0.2064607361663812,0.7782905746206756,0.1500796624050974,0.8484195409708516,0.0015007966240509,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
160,0.0974507407101753,0.5911266553045208,0.6549522358144216,0.1889353199378823,58.30640231342468,30.07379507154528,0.8113723416350425,1.1790457633111286,160,-6.965699948875898,150.0,,,11.770183687098324,89.23520519724116,1043.2099098851904,63343,0.0164692216959283,0.0155201997541883,0.2101654292510138,0.7743143709947978,0.1615531240146537,0.8368313447451998,0.0016155312401465,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
170,0.0969866827991006,0.5914305910709265,0.6549522358144216,0.1880356148226656,60.19125698722742,31.045982189091657,0.6515454064510493,1.1490430694839902,170,-6.965699948875898,160.0,,,12.161107148975134,63.396127462852746,1103.646921498701,66821,0.0165164681986007,0.0153463267803155,0.2085296389428377,0.7761240342768467,0.1575577832096587,0.8408666389582446,0.0015755778320965,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
180,0.0834837077129061,0.6002743947937761,0.6549522358144216,0.1618563482575112,61.9407168026283,31.94833414165169,0.5633360444537633,1.0320930965307116,180,-6.965699948875898,170.0,,,12.50135947484523,173.65001419791952,1273.1298739505,72512,0.0175575059845335,0.0152201000449066,0.2125291340876433,0.77225076586745,0.1569257403766276,0.8415050022196061,0.0015692574037662,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
190,0.0830832361488369,0.6005366845400433,0.6549522358144216,0.1610799229319362,63.55539815857554,32.781168860960406,0.5359043138395441,1.0019622834262134,190,-6.965699948875898,180.0,,,12.987824666779488,75.38025093870237,1345.323596832808,76306,0.0176306397509082,0.0151061754732414,0.2023895128132169,0.7825043117135415,0.1637296831235712,0.8346330200451931,0.0016372968312357,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
200,0.0782275503219354,0.6037169268287849,0.6549522358144216,0.151665827681989,65.11912691164517,33.58772279331427,0.4707569643718616,0.9514448456150834,200,-6.965699948875898,190.0,,,14.584346865769476,118.1707263230346,1459.4358247555792,81656,0.0178729771817818,0.0151566901768301,0.2135973167058661,0.7712459931173037,0.1663308287744502,0.8320058629378053,0.0016633082877445,6.0,7.0,6.0,7.0,5,57,1724.4703726768494
30,0.6211987190983436,0.2480967458559066,0.6549522358144216,1.0,0.0,0.0,3.995619725057795,0.5901130125719013,30,-3.6379424351679095,,,,,,0.0,0,,,,,,,,,,,,6,58,1588.324675321579
40,0.611102132693429,0.254709527695899,0.6549522358144216,0.9837466078172704,9.918733039086352,6.161504258958863,3.824346408522702,0.6122729007848254,40,-3.6379424351679095,30.0,,,9.99416860099882,44.07007517525926,41.14180770656094,3461,0.0118872602446,0.2774358285287618,0.0027743582852876,0.7197898131859506,0.9719057590699832,0.0133310514743934,0.0147631894556233,6.0,7.0,6.0,7.0,6,58,1588.324675321579
50,0.4993193251031425,0.3279219274527704,0.6549522358144216,0.8037996694968941,18.856464425657173,11.71361154794172,2.481457699126804,0.5959174844909019,50,-3.6379424351679095,40.0,,,8.549078439362347,50.15178043814376,87.95354487886652,7724,0.0113870462038926,0.1892478388347279,0.6996765619384139,0.1110755992268581,0.1478757374069104,0.7678463204890597,0.0842779421040299,6.0,7.0,6.0,7.0,6,58,1588.324675321579
60,0.4964008891141122,0.329833363628867,0.6549522358144216,0.7991015980113856,26.87097076319857,16.692212619027995,2.1685953007064978,0.8490404006961658,60,-3.6379424351679095,50.0,,,9.056652721948922,81.86175571987405,166.3032217854634,12734,0.0130597786858381,0.0081299555210948,0.2977544015373521,0.6941156429415529,0.1695064957687395,0.8287984392735731,0.0016950649576873,6.0,7.0,6.0,7.0,6,58,1588.324675321579
70,0.4011770282442027,0.3922004442084956,0.6549522358144216,0.6458111002329536,34.095534254420265,21.18010220581957,2.012785901497593,0.9108332983134142,70,-3.6379424351679095,60.0,,,9.966071346309036,79.01125669013709,241.30161589290947,17944,0.0134474819378571,0.1685835238835535,0.4420760515746954,0.3893404245417511,0.1521160097042914,0.8463628301986658,0.0015211600970429,6.0,7.0,6.0,7.0,6,58,1588.324675321579
80,0.2762543225339983,0.474018849617381,0.6549522358144216,0.4447116744461023,39.54814812781554,24.56725895971057,2.020359858898956,1.0157956259195966,80,-3.6379424351679095,70.0,,,9.369121996685864,108.67044058907776,345.9426950099878,23431,0.0147643162908107,0.0059428205154033,0.5317928127400414,0.4622643667445553,0.1726776510860773,0.8255955724030619,0.0017267765108607,6.0,7.0,6.0,7.0,6,58,1588.324675321579
90,0.2587757186259976,0.4854665003258408,0.6549522358144216,0.4165747781991646,43.85458039104188,27.242409165510555,1.4722350682673675,0.96711952619813,90,-3.6379424351679095,80.0,,,9.260717740282416,82.41336284112185,424.3939258409664,28667,0.014804267130881,0.0155724289706092,0.2089277440598188,0.775499826969572,0.1504401199770216,0.8480554788232082,0.0015044011997702,6.0,7.0,6.0,7.0,6,58,1588.324675321579
