n_eval,best_gap.gap,best_gap.ratio,best_gap.regret,best_gap.abs_regret,best_gap.f_best,best_gap.f_opt,n_eval.n_eval,f_best.f_best,doe.size,time.sample,time.pretrain,time.train,time.infill,time.infill_eval,time.infill_n_eval,time.infill_eval_per_point,kernel_weight.f0_tsfc.graph_0.esp_semantic_type,kernel_weight.f0_tsfc.sizing,kernel_weight.g0_jet_mach.graph_0.esp_semantic_type,kernel_weight.g0_jet_mach.sizing,kernel_weight.g1_pr.graph_0.esp_semantic_type,kernel_weight.g1_pr.sizing,kernel_weight.g2_pr.graph_0.esp_semantic_type,kernel_weight.g2_pr.sizing,kernel_weight.g3_pr.graph_0.esp_semantic_type,kernel_weight.g3_pr.sizing,kernel_weight.g4_pr_perc_sum.graph_0.esp_semantic_type,kernel_weight.g4_pr_perc_sum.sizing,kernel_diagnostics.f0_tsfc.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g0_jet_mach.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g1_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g2_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g3_pr.graph_0.esp_semantic_type.sigma,kernel_diagnostics.g4_pr_perc_sum.graph_0.esp_semantic_type.sigma,run,seed,runtime_sec
75,1.0393637978002506,1.0,0.0,0.0,7.67948194595968,6.64011814815943,75,7.67948194595968,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,9,61,9507.219477415085
85,0.3117022162935621,0.2998971264472176,6.499485632236088,6.755330070469063,6.951820364452992,6.64011814815943,85,6.951820364452992,34.0,,,60.53786590974778,241.88331033475697,230.48826470971107,5291,0.0435623255924609,0.2351769025143854,0.7648230974856146,0.0719141063618432,0.9280858936381567,0.0640585808191109,0.9359414191808892,0.0099009900990099,0.99009900990099,0.9894768811560544,0.0105231188439455,0.7316723400360355,0.2683276599639644,0.0003267568496522,16.510027748631945,0.0284456451124401,20.000000000000004,6.414651036821207,0.0001352536200728,9,61,9507.219477415085
95,0.1533158435339467,0.1475093166208312,8.736517847576334,9.080420369606609,6.793433991693377,6.64011814815943,95,6.793433991693377,40.0,,,63.171013651415706,246.00687670707703,463.7203585803509,10632,0.0436155341027418,0.8864056565688354,0.1135943434311644,0.8230961602411052,0.1769038397588947,0.4123844701086964,0.5876155298913035,0.0099023724526488,0.9900976275473512,0.976097442527538,0.0239025574724619,0.6704602010422434,0.3295397989577566,19.999999999999996,20.000000000000004,19.999999999999996,20.000000000000004,0.0004102266243813,20.000000000000004,9,61,9507.219477415085
105,0.1511960807305854,0.1454698355384155,10.201413608372569,10.602979990929269,6.791314228890015,6.64011814815943,105,6.791314228890015,50.0,,,68.24047445133328,292.39404025580734,739.4006550051272,16130,0.0458400902049055,0.8873718657601272,0.1126281342398728,0.8068575239451512,0.1931424760548488,0.5458328135472575,0.4541671864527425,0.0194044876363874,0.9805955123636124,0.9489438749993728,0.0510561250006273,0.8189790870896001,0.1810209129103999,19.999999999999996,20.000000000000004,20.000000000000004,20.000000000000004,0.0001171406853826,0.0001001411562223,9,61,9507.219477415085
115,0.1511960807305854,0.1454698355384155,11.656111963756722,12.11494079823512,6.791314228890015,6.64011814815943,115,6.791314228890015,60.0,,,86.50544794369489,263.5939187910408,991.0492337225004,21440,0.0462243112743703,0.1959291899044926,0.8040708100955074,0.0265048187933306,0.9734951812066692,0.3285280865477692,0.6714719134522308,0.009926669001391,0.990073330998609,0.745361948550521,0.254638051449479,0.2759508352887144,0.7240491647112856,0.0001131100385849,20.000000000000004,0.0003390321942283,0.3135502905844652,15.625313005804802,0.0007451121735368,9,61,9507.219477415085
125,0.1511960807305854,0.1454698355384155,13.110810319140878,13.626901605540976,6.791314228890015,6.64011814815943,125,6.791314228890015,67.0,,,78.77586484421045,267.532689855434,1246.819977140054,26744,0.0466205495490597,0.8952950116887389,0.104704988311261,0.0268082717207026,0.9731917282792972,0.6035632912175936,0.3964367087824065,0.3799265282113525,0.6200734717886476,0.3644402421831161,0.6355597578168839,0.2755660241204946,0.7244339758795053,16.28040618884515,20.000000000000004,20.000000000000004,20.000000000000004,0.0104333301963248,0.0044240210714803,9,61,9507.219477415085
135,0.1511960807305854,0.1454698355384155,14.565508674525034,15.13886241284683,6.791314228890015,6.64011814815943,135,6.791314228890015,77.0,,,83.67848081048578,271.24556660745293,1507.3106711776927,32010,0.0470887432420397,0.9223740364943732,0.0776259635056268,0.0102363787748636,0.9897636212251364,0.4481057259516984,0.5518942740483016,0.4011462610343856,0.5988537389656144,0.0162029286124058,0.983797071387594,0.6868179226044613,0.3131820773955387,20.000000000000004,20.000000000000025,19.999999999999982,0.0002108636494985,0.0019953038689331,0.0001,9,61,9507.219477415085
145,0.1511960807305854,0.1454698355384155,16.02020702990919,16.650823220152684,6.791314228890015,6.64011814815943,145,6.791314228890015,85.0,,,91.3350731143728,232.42386874649677,1729.235581708141,37263,0.0464062362587054,0.3731968543050774,0.6268031456949225,0.0102375172494912,0.9897624827505088,0.4777262603577032,0.5222737396422968,0.2194259867406164,0.7805740132593837,0.2083015445126579,0.791698455487342,0.8924118567904081,0.1075881432095918,0.0001141723812096,19.999999999999996,0.0002782640002679,0.0001246748922605,0.0001,0.6418884865298583,9,61,9507.219477415085
155,0.1511960807305854,0.1454698355384155,17.474905385293347,18.16278402745854,6.791314228890015,6.64011814815943,155,6.791314228890015,95.0,,,98.79950094595551,285.37738960329443,1999.3968583988024,42705,0.0468188001030043,0.9225579812016448,0.0774420187983553,0.0101976646646348,0.9898023353353652,0.6723113557214824,0.3276886442785177,0.4160429286604746,0.5839570713395253,0.2513282800320593,0.7486717199679407,0.3635925801356577,0.6364074198643422,0.0014820771829007,20.000000000000025,0.0010071251175162,0.0007244170846893,0.0084563579759064,0.0187825559584648,9,61,9507.219477415085
165,0.1511960807305854,0.1454698355384155,18.929603740677504,19.674744834764397,6.791314228890015,6.64011814815943,165,6.791314228890015,105.0,,,106.7878305381164,326.0788823030889,2304.51758689899,48375,0.0476386064475243,0.3667631453600983,0.6332368546399016,0.0103464396087125,0.9896535603912874,0.2283269852393834,0.7716730147606167,0.70234148640079,0.29765851359921,0.2962338484161929,0.7037661515838071,0.5689004884211755,0.4310995115788245,0.0001380894055249,20.000000000000004,0.0002287424625432,0.0001838555677138,0.0001,0.0002292902237084,9,61,9507.219477415085
175,0.1511960807305854,0.1454698355384155,20.38430209606166,21.186705642070248,6.791314228890015,6.64011814815943,175,6.791314228890015,110.0,,,111.0830638995394,298.6519392551854,2580.075794697739,53451,0.0482699256271676,0.6791934971204083,0.3208065028795916,0.0124220497088794,0.9875779502911206,0.2265786593877965,0.7734213406122036,0.1938048504898386,0.8061951495101614,0.8529823115337878,0.1470176884662123,0.5727016479885293,0.4272983520114707,0.0313222520467529,20.000000000000004,0.0001317491998622,0.0002575395688654,0.1059873017223529,0.0001378940192745,9,61,9507.219477415085
