problem,model,cv_folds,fold,budget,split,target,rmse,nrmse,mae,r2,n_valid
mdgnc_edge_failures,Hierarchical,10,5,250,test,f0,0.2458811859107954,0.1323825180380053,0.1512393332371929,0.9824748689179172,4500
mdgnc_edge_failures,Hierarchical,10,5,250,test,f1,5.707343139229529,0.4529702781915625,4.428324778418605,0.7948179270750584,4500
mdgnc_edge_failures,Hierarchical,10,5,275,train,f0,2.877387387515708e-13,1.3482807475393496e-13,1.4960961762385111e-13,1.0,275
mdgnc_edge_failures,Hierarchical,10,5,275,train,f1,2.9031167829409807e-12,2.362151599512828e-13,2.097974319522936e-12,1.0,275
mdgnc_edge_failures,Hierarchical,10,5,275,test,f0,0.2348036585280406,0.126418373351083,0.1444444396479676,0.9840183948792662,4500
mdgnc_edge_failures,Hierarchical,10,5,275,test,f1,3.820019771766424,0.3031805476738688,2.876088243922061,0.908081555512173,4500
mdgnc_edge_failures,Hierarchical,10,5,300,train,f0,1.6248168124357545e-12,7.375046787538416e-13,1.020269794575294e-12,1.0,300
mdgnc_edge_failures,Hierarchical,10,5,300,train,f1,1.0229000292925252e-10,8.176032262921023e-12,4.875955047130749e-11,1.0,300
mdgnc_edge_failures,Hierarchical,10,5,300,test,f0,0.2934581327042249,0.1579979631309023,0.1330190062506583,0.975036643646486,4500
mdgnc_edge_failures,Hierarchical,10,5,300,test,f1,3.740470982224591,0.2968670605662003,2.6568263217167214,0.911869948350784,4500
mdgnc_edge_failures,Hierarchical,10,6,25,train,f0,2.4192176127834747e-12,1.16286098147112e-12,1.3348078198305301e-12,1.0,25
mdgnc_edge_failures,Hierarchical,10,6,25,train,f1,1.1271125105817414e-12,8.402218864971725e-14,9.563905223330948e-13,1.0,25
mdgnc_edge_failures,Hierarchical,10,6,25,test,f0,1.4450364119984198,0.7672826655026783,0.828692393219898,0.4112773112191048,4500
mdgnc_edge_failures,Hierarchical,10,6,25,test,f1,7.488429940857766,0.5971390628568121,5.968283284005872,0.6434249396104883,4500
mdgnc_edge_failures,Hierarchical,10,6,50,train,f0,1.895933304483911e-12,8.700754476795715e-13,1.140554317657916e-12,1.0,50
mdgnc_edge_failures,Hierarchical,10,6,50,train,f1,8.610180260563669e-13,6.032371195076102e-14,6.690470399917103e-13,1.0,50
mdgnc_edge_failures,Hierarchical,10,6,50,test,f0,0.3105487313380305,0.1648945703866317,0.1943795915639448,0.9728097806570082,4500
mdgnc_edge_failures,Hierarchical,10,6,50,test,f1,6.655534004589997,0.5307226440923717,5.078064818758029,0.7183334750476018,4500
mdgnc_edge_failures,Hierarchical,10,6,75,train,f0,7.037816586629259e-13,3.3672394375336457e-13,5.24593701811682e-13,1.0,75
mdgnc_edge_failures,Hierarchical,10,6,75,train,f1,4.302882446640507e-12,3.2038430246339016e-13,2.464209577131745e-12,1.0,75
mdgnc_edge_failures,Hierarchical,10,6,75,test,f0,0.4285453420106914,0.2275481846523046,0.2099065664936602,0.9482218236614408,4500
mdgnc_edge_failures,Hierarchical,10,6,75,test,f1,5.629088106432056,0.4488722500124288,4.38607412229121,0.7985137031687797,4500
mdgnc_edge_failures,Hierarchical,10,6,100,train,f0,5.782206836759181e-12,3.193272797125125e-12,3.7437830613384896e-12,1.0,100
mdgnc_edge_failures,Hierarchical,10,6,100,train,f1,1.8504854441046683e-12,1.493769568284668e-13,1.36108013748526e-12,1.0,100
mdgnc_edge_failures,Hierarchical,10,6,100,test,f0,0.4680508432104084,0.2485247399908779,0.2222621179522276,0.9382354536124664,4500
mdgnc_edge_failures,Hierarchical,10,6,100,test,f1,7.146596008309245,0.5698806928451001,5.4448645424441375,0.6752359959223886,4500
mdgnc_edge_failures,Hierarchical,10,6,125,train,f0,7.077560559578395e-13,3.493570988946233e-13,3.9448622146664996e-13,1.0,125
mdgnc_edge_failures,Hierarchical,10,6,125,train,f1,7.576271666029652e-13,5.925620738221055e-14,5.301785677147565e-13,1.0,125
mdgnc_edge_failures,Hierarchical,10,6,125,test,f0,0.577954813109951,0.3068813393635028,0.2685584984763793,0.9058238435504626,4500
mdgnc_edge_failures,Hierarchical,10,6,125,test,f1,4.905715273207415,0.391189374010472,3.8721752647269865,0.8469708736612951,4500
mdgnc_edge_failures,Hierarchical,10,6,150,train,f0,5.767433945166768e-13,2.951257729447431e-13,2.878763893932046e-13,1.0,150
mdgnc_edge_failures,Hierarchical,10,6,150,train,f1,1.7548767940383329e-12,1.4400329155038786e-13,7.89720881281634e-13,1.0,150
mdgnc_edge_failures,Hierarchical,10,6,150,test,f0,0.2665368478078675,0.1415252247920005,0.1620301756404104,0.9799706107475736,4500
mdgnc_edge_failures,Hierarchical,10,6,150,test,f1,5.68767345331636,0.4535439367894873,4.456588755518363,0.7942978974014935,4500
